location,age_group,year,week,date,value_0w,value_1w,value_2w,value_3w,value_4w,value_5w,value_6w,value_7w,value_8w,value_9w,value_10w,value_>10w
DE-BB,00+,2021,45,2021-11-14,1,0,0,0,0,0,0,0,0,0,0,0
DE-BB,00+,2021,46,2021-11-21,3,0,0,0,0,0,0,0,0,0,0,0
DE-BB,00+,2021,47,2021-11-28,0,0,0,0,0,0,0,0,0,0,0,
DE-BB,00+,2021,48,2021-12-05,1,0,0,0,0,0,0,0,0,0,0,0
DE-BB,00+,2021,49,2021-12-12,0,0,0,0,0,0,0,0,0,0,0,
DE-BB,00+,2021,50,2021-12-19,0,0,0,0,0,0,0,0,0,0,0,
DE-BB,00+,2021,51,2021-12-26,1,0,0,0,0,0,0,0,0,0,0,0
DE-BB,00+,2021,52,2022-01-02,0,0,0,0,0,0,0,0,0,0,0,
DE-BB,00+,2022,1,2022-01-09,3,0,0,0,0,0,0,0,0,0,0,2
DE-BB,00+,2022,2,2022-01-16,4,1,0,0,0,0,0,0,0,0,0,0
DE-BB,00+,2022,3,2022-01-23,25,2,-1,0,0,0,0,-1,0,0,0,0
DE-BB,00+,2022,4,2022-01-30,15,0,0,0,0,0,0,0,0,0,0,0
DE-BB,00+,2022,5,2022-02-06,9,1,0,0,0,0,0,0,0,0,0,0
DE-BB,00+,2022,6,2022-02-13,11,4,0,0,0,0,0,0,0,0,0,1
DE-BB,00+,2022,7,2022-02-20,12,0,0,0,0,0,0,0,0,0,0,0
DE-BB,00+,2022,8,2022-02-27,4,0,0,0,0,0,0,0,0,0,0,0
DE-BB,00+,2022,9,2022-03-06,8,0,0,0,0,0,0,1,0,1,0,0
DE-BB,00+,2022,10,2022-03-13,9,0,0,0,0,0,0,0,0,0,0,0
DE-BB,00+,2022,11,2022-03-20,14,2,0,0,0,0,0,3,0,0,,
DE-BB,00+,2022,12,2022-03-27,6,0,0,0,0,0,0,0,0,,,
DE-BB,00+,2022,13,2022-04-03,15,3,0,0,0,2,0,0,,,,
DE-BB,00+,2022,14,2022-04-10,20,3,0,0,5,0,0,,,,,
DE-BB,00+,2022,15,2022-04-17,27,4,0,4,0,0,,,,,,
DE-BB,00+,2022,16,2022-04-24,24,7,5,0,0,,,,,,,
DE-BB,00+,2022,17,2022-05-01,57,2,1,0,,,,,,,,
DE-BB,00+,2022,18,2022-05-08,107,1,0,,,,,,,,,
DE-BB,00+,2022,19,2022-05-15,135,2,,,,,,,,,,
DE-BB,00+,2022,20,2022-05-22,94,,,,,,,,,,,
DE-BE,00+,2021,45,2021-11-14,1,0,0,0,0,0,0,0,0,0,0,0
DE-BE,00+,2021,46,2021-11-21,1,0,0,0,1,0,0,0,0,0,0,0
DE-BE,00+,2021,47,2021-11-28,4,0,0,0,0,0,0,0,0,0,0,0
DE-BE,00+,2021,48,2021-12-05,0,0,0,0,0,0,0,0,0,0,0,
DE-BE,00+,2021,49,2021-12-12,0,0,0,0,0,0,0,0,0,0,0,
DE-BE,00+,2021,50,2021-12-19,5,0,0,0,0,0,0,0,0,0,0,0
