location,age_group,year,week,date,value_0w,value_1w,value_2w,value_3w,value_4w,value_5w,value_6w,value_7w,value_8w,value_9w,value_10w,value_>10w
DE-BB,00+,2021,45,2021-11-14,0,0,0,0,0,0,0,0,0,0,0,
DE-BB,00+,2021,46,2021-11-21,3,1,0,0,0,0,0,0,0,0,0,0
DE-BB,00+,2021,47,2021-11-28,2,0,0,-1,0,0,0,0,0,0,0,2
DE-BB,00+,2021,48,2021-12-05,2,0,0,-1,0,0,0,0,0,0,0,1
DE-BB,00+,2021,49,2021-12-12,0,0,0,0,0,0,0,0,0,0,0,3
DE-BB,00+,2021,50,2021-12-19,0,0,0,0,0,0,0,0,0,0,1,0
DE-BB,00+,2021,51,2021-12-26,0,0,0,0,0,0,0,0,0,3,0,0
DE-BB,00+,2021,52,2022-01-02,0,0,0,0,0,0,0,0,0,0,0,
DE-BB,00+,2022,1,2022-01-09,2,0,0,0,0,1,0,4,0,0,0,0
DE-BB,00+,2022,2,2022-01-16,1,0,0,0,0,0,1,0,0,0,0,0
DE-BB,00+,2022,3,2022-01-23,0,0,0,0,0,0,0,0,0,0,0,
DE-BB,00+,2022,4,2022-01-30,0,0,0,0,0,0,0,0,0,0,0,1
DE-BB,00+,2022,5,2022-02-06,0,0,0,0,0,0,0,0,0,0,0,
DE-BB,00+,2022,6,2022-02-13,0,0,0,0,0,0,0,0,0,0,0,
DE-BB,00+,2022,7,2022-02-20,0,1,0,0,1,0,0,0,0,0,1,0
DE-BB,00+,2022,8,2022-02-27,1,0,0,0,0,0,0,0,0,0,0,0
DE-BB,00+,2022,9,2022-03-06,2,0,0,0,0,0,0,0,0,0,0,0
DE-BB,00+,2022,10,2022-03-13,3,0,0,0,0,0,0,0,0,0,0,0
DE-BB,00+,2022,11,2022-03-20,4,0,0,0,0,0,0,0,0,1,,
DE-BB,00+,2022,12,2022-03-27,1,0,0,0,0,0,0,0,0,,,
DE-BB,00+,2022,13,2022-04-03,6,1,0,0,0,0,0,0,,,,
DE-BB,00+,2022,14,2022-04-10,5,1,0,0,0,0,0,,,,,
DE-BB,00+,2022,15,2022-04-17,1,0,0,0,0,0,,,,,,
DE-BB,00+,2022,16,2022-04-24,2,0,0,0,0,,,,,,,
DE-BB,00+,2022,17,2022-05-01,3,0,0,0,,,,,,,,
DE-BB,00+,2022,18,2022-05-08,5,0,0,,,,,,,,,
DE-BB,00+,2022,19,2022-05-15,3,0,,,,,,,,,,
DE-BB,00+,2022,20,2022-05-22,4,,,,,,,,,,,
DE-BE,00+,2021,45,2021-11-14,6,0,0,0,0,0,0,0,0,0,0,0
DE-BE,00+,2021,46,2021-11-21,4,0,0,0,0,0,0,0,0,0,0,0
DE-BE,00+,2021,47,2021-11-28,1,1,0,0,0,0,0,0,0,0,0,0
DE-BE,00+,2021,48,2021-12-05,3,0,0,0,0,0,0,0,0,0,0,0
DE-BE,00+,2021,49,2021-12-12,4,1,0,0,0,0,0,0,0,0,0,0
DE-BE,00+,2021,50,2021-12-19,1,0,0,0,0,0,0,0,0,0,0,0
DE-BE,00+,2021,51,2021-12-26,4,1,0,0,0,0,0,0,0,0,0,0
DE-BE,00+,2021,52,2022-01-02,1,0,0,0,0,0,0,0,0,0,0,0
DE-BE,00+,2022,1,2022-01-09,1,0,0,0,0,0,0,0,0,0,0,0
DE-BE,00+,2022,2,2022-01-16,1,0,0,0,0,0,0,0,0,0,0,0
DE-BE,00+,2022,3,2022-01-23,3,0,0,0,0,0,0,0,0,0,0,0
DE-BE,00+,2022,4,2022-01-30,5,0,0,-1,1,0,0,0,0,0,0,0
DE-BE,00+,2022,5,2022-02-06,5,-1,0,0,0,0,0,0,0,0,0,0
DE-BE,00+,2022,6,2022-02-13,1,0,2,-1,0,0,0,0,0,0,0,0
DE-BE,00+,2022,7,2022-02-20,1,0,0,0,0,0,0,0,0,0,0,0
DE-BE,00+,2022,8,2022-02-27,0,1,0,0,0,0,0,0,0,0,0,0
DE-BE,00+,2022,9,2022-03-06,2,0,0,0,0,0,0,0,0,0,0,0
DE-BE,00+,2022,10,2022-03-13,2,0,0,0,0,0,0,0,0,0,0,0
DE-BE,00+,2022,11,2022-03-20,4,1,0,0,0,0,-1,0,0,0,,
DE-BE,00+,2022,12,2022-03-27,3,0,0,0,0,0,0,0,0,,,
DE-BE,00+,2022,13,2022-04-03,4,0,0,0,0,-1,0,0,,,,
DE-BE,00+,2022,14,2022-04-10,1,0,0,0,0,0,0,,,,,
DE-BE,00+,2022,15,2022-04-17,2,0,0,0,0,0,,,,,,
DE-BE,00+,2022,16,2022-04-24,1,0,1,0,0,,,,,,,
DE-BE,00+,2022,17,2022-05-01,4,0,0,0,,,,,,,,
DE-BE,00+,2022,18,2022-05-08,4,0,0,,,,,,,,,
DE-BE,00+,2022,19,2022-05-15,7,0,,,,,,,,,,
DE-BE,00+,2022,20,2022-05-22,3,,,,,,,,,,,
DE-BW,00+,2021,45,2021-11-14,8,1,0,0,0,0,0,-1,0,0,0,1
DE-BW,00+,2021,46,2021-11-21,8,0,1,0,0,0,0,0,0,0,0,0
DE-BW,00+,2021,47,2021-11-28,9,0,0,-2,0,0,0,0,0,0,0,5
DE-BW,00+,2021,48,2021-12-05,1,0,0,0,0,0,0,0,0,0,0,10
DE-BW,00+,2021,49,2021-12-12,1,0,0,0,0,0,0,0,0,0,0,6
DE-BW,00+,2021,50,2021-12-19,1,0,0,0,0,0,0,0,0,0,1,0
DE-BW,00+,2021,51,2021-12-26,1,1,0,0,0,0,0,0,0,11,0,0
DE-BW,00+,2021,52,2022-01-02,2,0,0,0,0,0,0,0,13,0,0,0
DE-BW,00+,2022,1,2022-01-09,2,0,0,0,0,0,1,0,0,0,0,0
DE-BW,00+,2022,2,2022-01-16,0,0,0,0,0,0,9,0,0,0,0,0
DE-BW,00+,2022,3,2022-01-23,1,0,0,0,0,8,0,0,0,0,0,0
DE-BW,00+,2022,4,2022-01-30,1,0,0,0,0,0,0,0,0,0,0,0
DE-BW,00+,2022,5,2022-02-06,0,0,0,4,0,0,0,0,0,0,0,0
DE-BW,00+,2022,6,2022-02-13,1,0,5,0,0,0,0,0,0,0,0,0
DE-BW,00+,2022,7,2022-02-20,10,1,0,0,0,0,0,0,0,0,0,0
DE-BW,00+,2022,8,2022-02-27,6,1,0,0,0,0,0,0,0,0,0,0
DE-BW,00+,2022,9,2022-03-06,11,0,0,0,0,0,0,0,0,0,0,0
DE-BW,00+,2022,10,2022-03-13,6,1,0,0,0,0,0,0,0,0,0,0
DE-BW,00+,2022,11,2022-03-20,5,2,0,0,0,0,0,0,0,0,,
DE-BW,00+,2022,12,2022-03-27,6,5,0,0,0,0,0,0,0,,,
DE-BW,00+,2022,13,2022-04-03,6,0,0,0,0,0,0,0,,,,
DE-BW,00+,2022,14,2022-04-10,4,1,0,0,0,0,0,,,,,
DE-BW,00+,2022,15,2022-04-17,7,1,0,0,0,0,,,,,,
DE-BW,00+,2022,16,2022-04-24,10,0,0,0,0,,,,,,,
DE-BW,00+,2022,17,2022-05-01,14,1,0,0,,,,,,,,
DE-BW,00+,2022,18,2022-05-08,12,0,0,,,,,,,,,
DE-BW,00+,2022,19,2022-05-15,3,2,,,,,,,,,,
DE-BW,00+,2022,20,2022-05-22,7,,,,,,,,,,,
DE-BY,00+,2021,45,2021-11-14,9,0,0,0,1,0,0,0,0,0,0,1
DE-BY,00+,2021,46,2021-11-21,9,0,0,0,0,0,0,0,0,0,0,0
DE-BY,00+,2021,47,2021-11-28,8,0,0,0,0,0,0,0,0,0,0,0
DE-BY,00+,2021,48,2021-12-05,4,1,0,-1,0,0,0,0,0,0,0,1
DE-BY,00+,2021,49,2021-12-12,1,0,0,0,0,0,0,0,0,0,0,2
DE-BY,00+,2021,50,2021-12-19,1,0,0,0,0,0,0,0,0,0,7,1
DE-BY,00+,2021,51,2021-12-26,1,0,0,0,0,0,0,0,0,5,0,0
DE-BY,00+,2021,52,2022-01-02,0,0,0,0,0,0,0,0,8,0,0,3
DE-BY,00+,2022,1,2022-01-09,1,0,0,0,0,0,0,7,0,0,0,0
DE-BY,00+,2022,2,2022-01-16,1,0,0,0,0,0,5,3,0,0,0,0
DE-BY,00+,2022,3,2022-01-23,0,0,0,0,0,1,0,0,0,0,0,0
DE-BY,00+,2022,4,2022-01-30,0,0,0,0,3,0,0,0,0,0,0,0
DE-BY,00+,2022,5,2022-02-06,0,0,0,3,1,0,0,0,0,0,0,0
DE-BY,00+,2022,6,2022-02-13,0,0,6,0,0,0,0,0,0,0,0,0
DE-BY,00+,2022,7,2022-02-20,3,2,0,0,0,0,0,0,0,0,0,0
DE-BY,00+,2022,8,2022-02-27,4,0,0,0,0,0,0,0,0,0,0,0
DE-BY,00+,2022,9,2022-03-06,2,0,0,1,0,0,0,0,0,0,0,0
DE-BY,00+,2022,10,2022-03-13,11,0,0,0,0,0,0,0,0,0,0,0
DE-BY,00+,2022,11,2022-03-20,4,1,0,0,0,0,0,0,0,0,,
DE-BY,00+,2022,12,2022-03-27,6,1,0,0,0,0,0,0,0,,,
DE-BY,00+,2022,13,2022-04-03,4,1,0,0,0,0,0,0,,,,
DE-BY,00+,2022,14,2022-04-10,8,2,0,0,0,0,0,,,,,
DE-BY,00+,2022,15,2022-04-17,5,2,0,1,0,0,,,,,,
DE-BY,00+,2022,16,2022-04-24,4,1,0,1,0,,,,,,,
DE-BY,00+,2022,17,2022-05-01,14,0,0,1,,,,,,,,
DE-BY,00+,2022,18,2022-05-08,15,0,0,,,,,,,,,
DE-BY,00+,2022,19,2022-05-15,5,1,,,,,,,,,,
DE-BY,00+,2022,20,2022-05-22,7,,,,,,,,,,,
DE-HB,00+,2021,45,2021-11-14,0,0,0,0,0,0,0,0,0,0,0,
DE-HB,00+,2021,46,2021-11-21,0,0,0,0,0,0,0,0,0,0,0,
DE-HB,00+,2021,47,2021-11-28,0,0,0,0,0,0,0,0,0,0,0,
DE-HB,00+,2021,48,2021-12-05,0,0,0,0,0,0,0,0,0,0,0,
DE-HB,00+,2021,49,2021-12-12,0,0,0,0,0,0,0,0,0,0,0,
DE-HB,00+,2021,50,2021-12-19,2,0,0,0,0,0,0,0,0,0,0,0
DE-HB,00+,2021,51,2021-12-26,0,0,0,0,0,0,0,0,0,0,0,
DE-HB,00+,2021,52,2022-01-02,0,0,0,0,0,0,0,0,0,0,0,
DE-HB,00+,2022,4,2022-01-30,1,0,0,0,0,0,0,0,0,0,0,0
DE-HB,00+,2022,5,2022-02-06,0,0,0,0,0,0,0,0,0,0,0,
DE-HB,00+,2022,6,2022-02-13,0,0,0,0,0,0,0,0,0,0,0,
DE-HB,00+,2022,7,2022-02-20,0,0,0,0,0,0,0,0,0,0,0,
DE-HB,00+,2022,8,2022-02-27,0,0,0,0,0,0,0,0,0,0,0,
DE-HB,00+,2022,9,2022-03-06,0,0,0,0,0,0,0,0,0,0,0,
DE-HB,00+,2022,10,2022-03-13,2,0,0,0,0,0,0,0,0,0,0,0
DE-HB,00+,2022,11,2022-03-20,0,2,0,0,0,0,0,0,0,0,,
DE-HB,00+,2022,12,2022-03-27,1,0,0,0,0,0,0,0,0,,,
DE-HB,00+,2022,13,2022-04-03,3,0,0,0,0,0,0,0,,,,
DE-HB,00+,2022,14,2022-04-10,0,0,0,0,0,0,0,,,,,
DE-HB,00+,2022,15,2022-04-17,1,0,0,0,0,0,,,,,,
DE-HB,00+,2022,16,2022-04-24,0,0,0,0,0,,,,,,,
DE-HB,00+,2022,17,2022-05-01,0,0,0,0,,,,,,,,
DE-HB,00+,2022,18,2022-05-08,0,0,0,,,,,,,,,
DE-HB,00+,2022,19,2022-05-15,1,0,,,,,,,,,,
DE-HB,00+,2022,20,2022-05-22,0,,,,,,,,,,,
DE-HE,00+,2021,45,2021-11-14,3,0,0,0,0,0,0,0,0,0,0,0
DE-HE,00+,2021,46,2021-11-21,2,0,0,0,0,0,0,0,0,0,0,0
DE-HE,00+,2021,47,2021-11-28,0,0,0,0,0,0,0,0,0,0,0,
DE-HE,00+,2021,48,2021-12-05,1,1,0,0,0,0,0,0,0,0,0,0
DE-HE,00+,2021,49,2021-12-12,0,0,0,0,0,0,0,0,0,0,2,0
DE-HE,00+,2021,50,2021-12-19,0,0,0,0,0,0,0,0,0,3,0,0
DE-HE,00+,2021,51,2021-12-26,0,0,0,0,0,0,0,0,1,0,0,0
DE-HE,00+,2021,52,2022-01-02,1,0,0,0,0,0,0,1,0,0,0,0
DE-HE,00+,2022,1,2022-01-09,2,0,0,0,0,0,2,0,0,0,0,0
DE-HE,00+,2022,2,2022-01-16,0,0,0,0,0,0,0,0,0,0,0,
DE-HE,00+,2022,3,2022-01-23,0,0,0,0,0,0,0,0,0,0,0,
DE-HE,00+,2022,4,2022-01-30,0,0,0,0,0,0,0,0,0,0,0,
DE-HE,00+,2022,5,2022-02-06,0,0,0,0,0,0,0,0,0,0,0,
DE-HE,00+,2022,6,2022-02-13,0,0,1,2,0,0,0,0,-1,0,0,0
DE-HE,00+,2022,7,2022-02-20,0,1,0,0,1,0,0,0,0,0,0,0
DE-HE,00+,2022,8,2022-02-27,0,2,0,0,0,0,0,0,1,0,0,0
DE-HE,00+,2022,9,2022-03-06,3,0,0,1,0,0,0,0,0,0,0,0
DE-HE,00+,2022,10,2022-03-13,2,1,0,0,0,0,0,0,0,0,0,0
DE-HE,00+,2022,11,2022-03-20,1,0,0,0,0,0,0,0,0,0,,
DE-HE,00+,2022,12,2022-03-27,2,-1,0,0,0,0,0,0,0,,,
DE-HE,00+,2022,13,2022-04-03,3,0,0,0,0,0,0,0,,,,
DE-HE,00+,2022,14,2022-04-10,0,0,0,0,0,0,0,,,,,
DE-HE,00+,2022,15,2022-04-17,0,0,0,0,0,0,,,,,,
DE-HE,00+,2022,16,2022-04-24,1,0,0,0,1,,,,,,,
DE-HE,00+,2022,17,2022-05-01,2,0,0,0,,,,,,,,
DE-HE,00+,2022,18,2022-05-08,5,0,1,,,,,,,,,
DE-HE,00+,2022,19,2022-05-15,3,0,,,,,,,,,,
DE-HE,00+,2022,20,2022-05-22,2,,,,,,,,,,,
DE-HH,00+,2021,45,2021-11-14,0,0,0,0,0,0,0,0,0,0,0,
DE-HH,00+,2021,46,2021-11-21,0,0,0,0,0,0,0,0,0,0,0,
DE-HH,00+,2021,47,2021-11-28,0,0,0,0,0,0,0,0,0,0,0,
DE-HH,00+,2021,48,2021-12-05,1,0,0,0,0,0,0,0,0,0,0,0
DE-HH,00+,2021,49,2021-12-12,0,0,0,0,0,0,0,0,0,0,0,
DE-HH,00+,2021,50,2021-12-19,0,0,0,0,0,0,0,0,0,0,0,
DE-HH,00+,2021,51,2021-12-26,0,0,0,0,0,0,0,0,0,0,0,
