location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2023-02-05,2023-01-08,-4 week ahead inc hosp,mean,NA,14305,seasonal_influenza
DE,00+,2023-02-05,2023-01-08,-4 week ahead inc hosp,quantile,0.025,14305,seasonal_influenza
DE,00+,2023-02-05,2023-01-08,-4 week ahead inc hosp,quantile,0.1,14305,seasonal_influenza
DE,00+,2023-02-05,2023-01-08,-4 week ahead inc hosp,quantile,0.25,14305,seasonal_influenza
DE,00+,2023-02-05,2023-01-08,-4 week ahead inc hosp,quantile,0.5,14305,seasonal_influenza
DE,00+,2023-02-05,2023-01-08,-4 week ahead inc hosp,quantile,0.75,14305,seasonal_influenza
DE,00+,2023-02-05,2023-01-08,-4 week ahead inc hosp,quantile,0.9,14305,seasonal_influenza
DE,00+,2023-02-05,2023-01-08,-4 week ahead inc hosp,quantile,0.975,14305,seasonal_influenza
DE,00+,2023-02-05,2023-01-15,-3 week ahead inc hosp,mean,NA,5978.128,seasonal_influenza
DE,00+,2023-02-05,2023-01-15,-3 week ahead inc hosp,quantile,0.025,5972,seasonal_influenza
DE,00+,2023-02-05,2023-01-15,-3 week ahead inc hosp,quantile,0.1,5973,seasonal_influenza
DE,00+,2023-02-05,2023-01-15,-3 week ahead inc hosp,quantile,0.25,5975,seasonal_influenza
DE,00+,2023-02-05,2023-01-15,-3 week ahead inc hosp,quantile,0.5,5977,seasonal_influenza
DE,00+,2023-02-05,2023-01-15,-3 week ahead inc hosp,quantile,0.75,5980,seasonal_influenza
DE,00+,2023-02-05,2023-01-15,-3 week ahead inc hosp,quantile,0.9,5984,seasonal_influenza
DE,00+,2023-02-05,2023-01-15,-3 week ahead inc hosp,quantile,0.975,5990,seasonal_influenza
DE,00+,2023-02-05,2023-01-22,-2 week ahead inc hosp,mean,NA,2737.68,seasonal_influenza
DE,00+,2023-02-05,2023-01-22,-2 week ahead inc hosp,quantile,0.025,2732,seasonal_influenza
DE,00+,2023-02-05,2023-01-22,-2 week ahead inc hosp,quantile,0.1,2733,seasonal_influenza
DE,00+,2023-02-05,2023-01-22,-2 week ahead inc hosp,quantile,0.25,2735,seasonal_influenza
DE,00+,2023-02-05,2023-01-22,-2 week ahead inc hosp,quantile,0.5,2737,seasonal_influenza
DE,00+,2023-02-05,2023-01-22,-2 week ahead inc hosp,quantile,0.75,2740,seasonal_influenza
DE,00+,2023-02-05,2023-01-22,-2 week ahead inc hosp,quantile,0.9,2743,seasonal_influenza
DE,00+,2023-02-05,2023-01-22,-2 week ahead inc hosp,quantile,0.975,2748,seasonal_influenza
DE,00+,2023-02-05,2023-01-29,-1 week ahead inc hosp,mean,NA,2081.052,seasonal_influenza
DE,00+,2023-02-05,2023-01-29,-1 week ahead inc hosp,quantile,0.025,2071,seasonal_influenza
DE,00+,2023-02-05,2023-01-29,-1 week ahead inc hosp,quantile,0.1,2074,seasonal_influenza
DE,00+,2023-02-05,2023-01-29,-1 week ahead inc hosp,quantile,0.25,2076,seasonal_influenza
DE,00+,2023-02-05,2023-01-29,-1 week ahead inc hosp,quantile,0.5,2080,seasonal_influenza
DE,00+,2023-02-05,2023-01-29,-1 week ahead inc hosp,quantile,0.75,2085,seasonal_influenza
DE,00+,2023-02-05,2023-01-29,-1 week ahead inc hosp,quantile,0.9,2090,seasonal_influenza
DE,00+,2023-02-05,2023-01-29,-1 week ahead inc hosp,quantile,0.975,2095,seasonal_influenza
DE,00+,2023-02-05,2023-02-05,0 week ahead inc hosp,mean,NA,2062.916,seasonal_influenza
DE,00+,2023-02-05,2023-02-05,0 week ahead inc hosp,quantile,0.025,1979,seasonal_influenza
DE,00+,2023-02-05,2023-02-05,0 week ahead inc hosp,quantile,0.1,1996,seasonal_influenza
DE,00+,2023-02-05,2023-02-05,0 week ahead inc hosp,quantile,0.25,2016,seasonal_influenza
DE,00+,2023-02-05,2023-02-05,0 week ahead inc hosp,quantile,0.5,2050,seasonal_influenza
DE,00+,2023-02-05,2023-02-05,0 week ahead inc hosp,quantile,0.75,2096,seasonal_influenza
DE,00+,2023-02-05,2023-02-05,0 week ahead inc hosp,quantile,0.9,2143,seasonal_influenza
DE,00+,2023-02-05,2023-02-05,0 week ahead inc hosp,quantile,0.975,2229,seasonal_influenza
DE,00-04,2023-02-05,2023-01-08,-4 week ahead inc hosp,mean,NA,1366,seasonal_influenza
DE,00-04,2023-02-05,2023-01-08,-4 week ahead inc hosp,quantile,0.025,1366,seasonal_influenza
DE,00-04,2023-02-05,2023-01-08,-4 week ahead inc hosp,quantile,0.1,1366,seasonal_influenza
DE,00-04,2023-02-05,2023-01-08,-4 week ahead inc hosp,quantile,0.25,1366,seasonal_influenza
DE,00-04,2023-02-05,2023-01-08,-4 week ahead inc hosp,quantile,0.5,1366,seasonal_influenza
DE,00-04,2023-02-05,2023-01-08,-4 week ahead inc hosp,quantile,0.75,1366,seasonal_influenza
DE,00-04,2023-02-05,2023-01-08,-4 week ahead inc hosp,quantile,0.9,1366,seasonal_influenza
DE,00-04,2023-02-05,2023-01-08,-4 week ahead inc hosp,quantile,0.975,1366,seasonal_influenza
DE,00-04,2023-02-05,2023-01-15,-3 week ahead inc hosp,mean,NA,628.16,seasonal_influenza
DE,00-04,2023-02-05,2023-01-15,-3 week ahead inc hosp,quantile,0.025,627,seasonal_influenza
DE,00-04,2023-02-05,2023-01-15,-3 week ahead inc hosp,quantile,0.1,627,seasonal_influenza
DE,00-04,2023-02-05,2023-01-15,-3 week ahead inc hosp,quantile,0.25,627,seasonal_influenza
DE,00-04,2023-02-05,2023-01-15,-3 week ahead inc hosp,quantile,0.5,628,seasonal_influenza
DE,00-04,2023-02-05,2023-01-15,-3 week ahead inc hosp,quantile,0.75,629,seasonal_influenza
DE,00-04,2023-02-05,2023-01-15,-3 week ahead inc hosp,quantile,0.9,630,seasonal_influenza
DE,00-04,2023-02-05,2023-01-15,-3 week ahead inc hosp,quantile,0.975,632,seasonal_influenza
DE,00-04,2023-02-05,2023-01-22,-2 week ahead inc hosp,mean,NA,336.228,seasonal_influenza
DE,00-04,2023-02-05,2023-01-22,-2 week ahead inc hosp,quantile,0.025,335,seasonal_influenza
DE,00-04,2023-02-05,2023-01-22,-2 week ahead inc hosp,quantile,0.1,335,seasonal_influenza
DE,00-04,2023-02-05,2023-01-22,-2 week ahead inc hosp,quantile,0.25,335,seasonal_influenza
DE,00-04,2023-02-05,2023-01-22,-2 week ahead inc hosp,quantile,0.5,336,seasonal_influenza
DE,00-04,2023-02-05,2023-01-22,-2 week ahead inc hosp,quantile,0.75,337,seasonal_influenza
DE,00-04,2023-02-05,2023-01-22,-2 week ahead inc hosp,quantile,0.9,338,seasonal_influenza
DE,00-04,2023-02-05,2023-01-22,-2 week ahead inc hosp,quantile,0.975,340,seasonal_influenza
DE,00-04,2023-02-05,2023-01-29,-1 week ahead inc hosp,mean,NA,246.854,seasonal_influenza
DE,00-04,2023-02-05,2023-01-29,-1 week ahead inc hosp,quantile,0.025,245,seasonal_influenza
DE,00-04,2023-02-05,2023-01-29,-1 week ahead inc hosp,quantile,0.1,245,seasonal_influenza
DE,00-04,2023-02-05,2023-01-29,-1 week ahead inc hosp,quantile,0.25,246,seasonal_influenza
DE,00-04,2023-02-05,2023-01-29,-1 week ahead inc hosp,quantile,0.5,246,seasonal_influenza
DE,00-04,2023-02-05,2023-01-29,-1 week ahead inc hosp,quantile,0.75,248,seasonal_influenza
DE,00-04,2023-02-05,2023-01-29,-1 week ahead inc hosp,quantile,0.9,249,seasonal_influenza
DE,00-04,2023-02-05,2023-01-29,-1 week ahead inc hosp,quantile,0.975,251,seasonal_influenza
DE,00-04,2023-02-05,2023-02-05,0 week ahead inc hosp,mean,NA,202.817,seasonal_influenza
DE,00-04,2023-02-05,2023-02-05,0 week ahead inc hosp,quantile,0.025,181,seasonal_influenza
DE,00-04,2023-02-05,2023-02-05,0 week ahead inc hosp,quantile,0.1,184,seasonal_influenza
DE,00-04,2023-02-05,2023-02-05,0 week ahead inc hosp,quantile,0.25,187,seasonal_influenza
DE,00-04,2023-02-05,2023-02-05,0 week ahead inc hosp,quantile,0.5,194,seasonal_influenza
DE,00-04,2023-02-05,2023-02-05,0 week ahead inc hosp,quantile,0.75,209,seasonal_influenza
DE,00-04,2023-02-05,2023-02-05,0 week ahead inc hosp,quantile,0.9,233,seasonal_influenza
DE,00-04,2023-02-05,2023-02-05,0 week ahead inc hosp,quantile,0.975,273,seasonal_influenza
DE,05-14,2023-02-05,2023-01-08,-4 week ahead inc hosp,mean,NA,822,seasonal_influenza
DE,05-14,2023-02-05,2023-01-08,-4 week ahead inc hosp,quantile,0.025,822,seasonal_influenza
DE,05-14,2023-02-05,2023-01-08,-4 week ahead inc hosp,quantile,0.1,822,seasonal_influenza
DE,05-14,2023-02-05,2023-01-08,-4 week ahead inc hosp,quantile,0.25,822,seasonal_influenza
DE,05-14,2023-02-05,2023-01-08,-4 week ahead inc hosp,quantile,0.5,822,seasonal_influenza
DE,05-14,2023-02-05,2023-01-08,-4 week ahead inc hosp,quantile,0.75,822,seasonal_influenza
DE,05-14,2023-02-05,2023-01-08,-4 week ahead inc hosp,quantile,0.9,822,seasonal_influenza
DE,05-14,2023-02-05,2023-01-08,-4 week ahead inc hosp,quantile,0.975,822,seasonal_influenza
