location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE,00+,2023-04-09,2023-03-12,-4 week ahead inc hosp,mean,NA,3246.863,seasonal_influenza
DE,00+,2023-04-09,2023-03-12,-4 week ahead inc hosp,quantile,0.025,3241,seasonal_influenza
DE,00+,2023-04-09,2023-03-12,-4 week ahead inc hosp,quantile,0.1,3242,seasonal_influenza
DE,00+,2023-04-09,2023-03-12,-4 week ahead inc hosp,quantile,0.25,3244,seasonal_influenza
DE,00+,2023-04-09,2023-03-12,-4 week ahead inc hosp,quantile,0.5,3247,seasonal_influenza
DE,00+,2023-04-09,2023-03-12,-4 week ahead inc hosp,quantile,0.75,3249,seasonal_influenza
DE,00+,2023-04-09,2023-03-12,-4 week ahead inc hosp,quantile,0.9,3252,seasonal_influenza
DE,00+,2023-04-09,2023-03-12,-4 week ahead inc hosp,quantile,0.975,3255,seasonal_influenza
DE,00+,2023-04-09,2023-03-19,-3 week ahead inc hosp,mean,NA,3580.177,seasonal_influenza
DE,00+,2023-04-09,2023-03-19,-3 week ahead inc hosp,quantile,0.025,3572,seasonal_influenza
DE,00+,2023-04-09,2023-03-19,-3 week ahead inc hosp,quantile,0.1,3574,seasonal_influenza
DE,00+,2023-04-09,2023-03-19,-3 week ahead inc hosp,quantile,0.25,3577,seasonal_influenza
DE,00+,2023-04-09,2023-03-19,-3 week ahead inc hosp,quantile,0.5,3580,seasonal_influenza
DE,00+,2023-04-09,2023-03-19,-3 week ahead inc hosp,quantile,0.75,3583,seasonal_influenza
DE,00+,2023-04-09,2023-03-19,-3 week ahead inc hosp,quantile,0.9,3586,seasonal_influenza
DE,00+,2023-04-09,2023-03-19,-3 week ahead inc hosp,quantile,0.975,3589,seasonal_influenza
DE,00+,2023-04-09,2023-03-26,-2 week ahead inc hosp,mean,NA,3871.349,seasonal_influenza
DE,00+,2023-04-09,2023-03-26,-2 week ahead inc hosp,quantile,0.025,3859,seasonal_influenza
DE,00+,2023-04-09,2023-03-26,-2 week ahead inc hosp,quantile,0.1,3863,seasonal_influenza
