location,age_group,year,week,date,value_-1w,value_0w,value_1w,value_2w,value_3w,value_4w,value_5w,value_6w,value_7w,value_8w,value_9w,value_10w,value_>10w
DE,00+,2021,44,2021-11-07,16,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,00+,2021,45,2021-11-14,25,18.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
DE,00+,2021,46,2021-11-21,18,18.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,00+,2021,47,2021-11-28,23,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,00+,2021,48,2021-12-05,21,14.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DE,00+,2021,49,2021-12-12,0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,00+,2021,50,2021-12-19,38,60.0,2.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,00+,2021,51,2021-12-26,54,23.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,00+,2021,52,2022-01-02,50,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
DE,00+,2022,1,2022-01-09,77,85.0,13.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
DE,00+,2022,2,2022-01-16,120,105.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0
DE,00+,2022,3,2022-01-23,154,122.0,4.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,3.0
DE,00+,2022,4,2022-01-30,165,118.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
DE,00+,2022,5,2022-02-06,158,162.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
DE,00+,2022,6,2022-02-13,155,122.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
DE,00+,2022,7,2022-02-20,125,113.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
DE,00+,2022,8,2022-02-27,93,89.0,0.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
DE,00+,2022,9,2022-03-06,97,80.0,11.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
DE,00+,2022,10,2022-03-13,115,179.0,17.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,-6.0,6.0
DE,00+,2022,11,2022-03-20,226,228.0,1.0,2.0,4.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,5.0
DE,00+,2022,12,2022-03-27,302,308.0,4.0,5.0,7.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,5.0
DE,00+,2022,13,2022-04-03,365,311.0,8.0,3.0,3.0,2.0,1.0,-1.0,1.0,0.0,0.0,0.0,12.0
DE,00+,2022,14,2022-04-10,412,422.0,14.0,4.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0
DE,00+,2022,15,2022-04-17,567,443.0,13.0,8.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,7.0
DE,00+,2022,16,2022-04-24,420,610.0,11.0,3.0,0.0,2.0,1.0,0.0,-1.0,0.0,1.0,0.0,12.0
DE,00+,2022,17,2022-05-01,779,698.0,12.0,7.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,9.0
DE,00+,2022,18,2022-05-08,843,849.0,5.0,4.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,23.0
DE,00+,2022,19,2022-05-15,1095,986.0,13.0,2.0,1.0,0.0,2.0,1.0,14.0,0.0,7.0,0.0,11.0
DE,00+,2022,20,2022-05-22,1028,801.0,13.0,8.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,14.0
DE,00+,2022,21,2022-05-29,658,269.0,6.0,3.0,2.0,0.0,7.0,0.0,0.0,-1.0,0.0,0.0,10.0
DE,00+,2022,22,2022-06-05,432,322.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0
DE,00+,2022,23,2022-06-12,233,362.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0
DE,00+,2022,24,2022-06-19,335,226.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0
DE,00+,2022,25,2022-06-26,254,229.0,5.0,13.0,2.0,29.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
DE,00+,2022,26,2022-07-03,227,107.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
DE,00+,2022,27,2022-07-10,46,165.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,00+,2022,28,2022-07-17,123,101.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
DE,00+,2022,29,2022-07-24,107,85.0,-1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
DE,00+,2022,30,2022-07-31,85,84.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
DE,00+,2022,31,2022-08-07,95,69.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
DE,00+,2022,32,2022-08-14,86,83.0,3.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,00+,2022,33,2022-08-21,110,96.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,00+,2022,34,2022-08-28,118,128.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
DE,00+,2022,35,2022-09-04,134,111.0,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0
DE,00+,2022,36,2022-09-11,127,118.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
DE,00+,2022,37,2022-09-18,132,105.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,00+,2022,38,2022-09-25,165,133.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
DE,00+,2022,39,2022-10-02,300,320.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0
DE,00+,2022,40,2022-10-09,383,509.0,9.0,4.0,-1.0,3.0,6.0,1.0,2.0,0.0,1.0,0.0,5.0
DE,00+,2022,41,2022-10-16,829,636.0,14.0,5.0,5.0,18.0,1.0,1.0,2.0,0.0,1.0,1.0,-2.0
DE,00+,2022,42,2022-10-23,615,1262.0,18.0,11.0,7.0,6.0,3.0,1.0,1.0,0.0,1.0,1.0,24.0
DE,00+,2022,43,2022-10-30,718,1431.0,30.0,31.0,8.0,6.0,12.0,1.0,0.0,0.0,4.0,1.0,8.0
DE,00+,2022,44,2022-11-06,521,1648.0,104.0,17.0,24.0,10.0,2.0,3.0,2.0,3.0,3.0,0.0,13.0
DE,00+,2022,45,2022-11-13,618,2873.0,109.0,25.0,27.0,5.0,8.0,1.0,1.0,2.0,1.0,5.0,14.0
DE,00+,2022,46,2022-11-20,1863,4716.0,182.0,52.0,16.0,8.0,3.0,13.0,2.0,3.0,22.0,2.0,8.0
DE,00+,2022,47,2022-11-27,3831,10615.0,355.0,42.0,32.0,8.0,8.0,8.0,6.0,14.0,5.0,1.0,67.0
DE,00+,2022,48,2022-12-04,14665,15133.0,367.0,222.0,28.0,12.0,16.0,16.0,47.0,16.0,8.0,7.0,26.0
DE,00+,2022,49,2022-12-11,24274,23300.0,522.0,191.0,133.0,35.0,10.0,8.0,15.0,10.0,17.0,15.0,37.0
DE,00+,2022,50,2022-12-18,32603,26313.0,355.0,117.0,151.0,171.0,16.0,108.0,21.0,9.0,60.0,10.0,18.0
DE,00+,2022,51,2022-12-25,31700,20264.0,364.0,202.0,126.0,17.0,16.0,25.0,19.0,55.0,5.0,4.0,43.0
DE,00+,2022,52,2023-01-01,12740,9186.0,115.0,25.0,20.0,12.0,10.0,11.0,22.0,3.0,9.0,1.0,7.0
DE,00+,2023,1,2023-01-08,10380,3864.0,38.0,20.0,3.0,7.0,5.0,33.0,5.0,3.0,6.0,-2.0,25.0
DE,00+,2023,2,2023-01-15,4159,1795.0,11.0,5.0,8.0,3.0,7.0,-1.0,0.0,3.0,2.0,0.0,21.0
DE,00+,2023,3,2023-01-22,1766,954.0,8.0,6.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0
DE,00+,2023,4,2023-01-29,1302,760.0,10.0,2.0,10.0,-3.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0
DE,00+,2023,5,2023-02-05,1152,922.0,4.0,10.0,-2.0,3.0,0.0,-1.0,0.0,0.0,1.0,0.0,5.0
DE,00+,2023,6,2023-02-12,1351,926.0,-15.0,7.0,8.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,6.0
DE,00+,2023,7,2023-02-19,944,1577.0,10.0,8.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,15.0
DE,00+,2023,8,2023-02-26,1436,1176.0,20.0,5.0,4.0,0.0,5.0,0.0,-1.0,0.0,0.0,-1.0,9.0
DE,00+,2023,9,2023-03-05,1752,1070.0,15.0,8.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,10.0
DE,00+,2023,10,2023-03-12,1887,1334.0,12.0,2.0,7.0,0.0,2.0,1.0,-1.0,-1.0,0.0,0.0,23.0
DE,00+,2023,11,2023-03-19,2046,1506.0,10.0,7.0,7.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,21.0
DE,00+,2023,12,2023-03-26,2256,1575.0,26.0,14.0,6.0,2.0,1.0,-1.0,1.0,1.0,0.0,1.0,8.0
DE,00+,2023,13,2023-04-02,1729,1054.0,24.0,13.0,4.0,2.0,1.0,4.0,0.0,0.0,3.0,0.0,17.0
DE,00+,2023,14,2023-04-09,1243,464.0,22.0,13.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
DE,00+,2023,15,2023-04-16,744,573.0,13.0,7.0,6.0,3.0,-1.0,0.0,2.0,0.0,1.0,0.0,4.0
DE,00+,2023,16,2023-04-23,652,379.0,10.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
DE,00+,2023,17,2023-04-30,442,316.0,5.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.0
DE,00+,2023,18,2023-05-07,301,275.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,00+,2023,19,2023-05-14,322,194.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
DE,00+,2023,20,2023-05-21,189,90.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
DE,00+,2023,21,2023-05-28,152,95.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,00+,2023,22,2023-06-04,83,71.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,00+,2023,23,2023-06-11,67,55.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,00+,2023,24,2023-06-18,57,34.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,00+,2023,25,2023-06-25,48,28.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
DE,00+,2023,26,2023-07-02,40,21.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,00+,2023,27,2023-07-09,23,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,00+,2023,28,2023-07-16,25,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,00+,2023,29,2023-07-23,24,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
DE,00+,2023,30,2023-07-30,17,26.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0
DE,00+,2023,31,2023-08-06,24,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,00+,2023,32,2023-08-13,37,25.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,00+,2023,33,2023-08-20,15,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
DE,00+,2023,34,2023-08-27,25,56.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,00+,2023,35,2023-09-03,37,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,00+,2023,36,2023-09-10,39,47.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,00+,2023,37,2023-09-17,41,55.0,-3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,00+,2023,38,2023-09-24,50,49.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
DE,00+,2023,39,2023-10-01,29,68.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,00+,2023,40,2023-10-08,45,68.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,00+,2023,41,2023-10-15,100,74.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DE,00+,2023,42,2023-10-22,99,79.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
DE,00+,2023,43,2023-10-29,114,109.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
DE,00+,2023,44,2023-11-05,85,140.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
DE,00+,2023,45,2023-11-12,172,157.0,1.0,-4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DE,00+,2023,46,2023-11-19,206,173.0,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DE,00+,2023,47,2023-11-26,252,227.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
DE,00+,2023,48,2023-12-03,360,340.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
DE,00+,2023,49,2023-12-10,670,800.0,20.0,0.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,5.0
DE,00+,2023,50,2023-12-17,1013,2465.0,24.0,10.0,8.0,1.0,39.0,1.0,3.0,0.0,2.0,1.0,17.0
DE,00+,2023,51,2023-12-24,1789,3070.0,530.0,13.0,10.0,3.0,-1.0,4.0,4.0,-1.0,3.0,1.0,36.0
DE,00+,2023,52,2023-12-31,0,4354.0,178.0,5.0,19.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,24.0
DE,00+,2024,1,2024-01-07,1598,4575.0,44.0,37.0,11.0,7.0,11.0,0.0,2.0,0.0,0.0,0.0,30.0
DE,00+,2024,2,2024-01-14,4150,3546.0,53.0,16.0,12.0,16.0,4.0,1.0,2.0,2.0,-1.0,2.0,37.0
DE,00+,2024,3,2024-01-21,3809,10218.0,114.0,46.0,45.0,6.0,10.0,6.0,2.0,0.0,5.0,1.0,33.0
DE,00+,2024,4,2024-01-28,10494,15478.0,350.0,78.0,39.0,19.0,25.0,1.0,-1.0,0.0,0.0,92.0,1.0
DE,00+,2024,5,2024-02-04,11207,22049.0,113.0,37.0,28.0,9.0,1.0,2.0,-4.0,3.0,173.0,5.0,-3.0
DE,00+,2024,6,2024-02-11,19739,14197.0,118.0,68.0,51.0,11.0,3.0,2.0,3.0,138.0,4.0,-1.0,6.0
DE,00+,2024,7,2024-02-18,13007,10971.0,151.0,37.0,28.0,7.0,1.0,3.0,61.0,1.0,-1.0,0.0,3.0
DE,00+,2024,8,2024-02-25,11209,7332.0,72.0,8.0,5.0,23.0,3.0,55.0,3.0,0.0,-1.0,3.0,-2.0
