location,age_group,year,week,date,value_0w,value_1w,value_2w,value_3w,value_4w,value_5w,value_6w,value_7w,value_8w,value_9w,value_10w,value_>10w
DE-SN,00+,2023,38,2023-09-24,1082,72.0,29.0,,,,,,,,,
DE-SN,00+,2023,39,2023-10-01,1222,20.0,,,,,,,,,,
DE-SN,00+,2023,40,2023-10-08,873,,,,,,,,,,,
DE-ST,00+,2023,36,2023-09-10,895,103.0,15.0,0.0,0.0,,,,,,,
DE-ST,00+,2023,37,2023-09-17,1065,34.0,3.0,0.0,,,,,,,,
DE-ST,00+,2023,38,2023-09-24,580,353.0,106.0,,,,,,,,,
DE-ST,00+,2023,39,2023-10-01,1547,-114.0,,,,,,,,,,
DE-ST,00+,2023,40,2023-10-08,1018,,,,,,,,,,,
DE-TH,00+,2023,36,2023-09-10,1320,-54.0,53.0,-23.0,0.0,,,,,,,
DE-TH,00+,2023,37,2023-09-17,1273,77.0,25.0,-51.0,,,,,,,,
DE-TH,00+,2023,38,2023-09-24,901,-65.0,-18.0,,,,,,,,,
DE-TH,00+,2023,39,2023-10-01,1192,116.0,,,,,,,,,,
DE-TH,00+,2023,40,2023-10-08,1152,,,,,,,,,,,
