"","model","target_type","forecast_date","target_end_date","location","age_group","pathogen","mean","q0.025","q0.25","q0.5","q0.75","q0.975","retrospective"
"249","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE","00+","seasonal_influenza",184,170,177,182,189,205,FALSE
"257","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE","00+","seasonal_influenza",187,174,181,186,193,209,FALSE
"265","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE","00+","seasonal_influenza",212,198,205,211,218,235,FALSE
"273","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE","00+","seasonal_influenza",241,228,235,240,247,263,FALSE
"281","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE-BB","00+","seasonal_influenza",9,7,7,7,9,18,FALSE
"289","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE-BB","00+","seasonal_influenza",6,5,5,5,5,12,FALSE
"297","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE-BB","00+","seasonal_influenza",9,8,8,8,8,14,FALSE
"305","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE-BB","00+","seasonal_influenza",6,6,6,6,6,9,FALSE
"313","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE-BB","00+","seasonal_influenza",18,18,18,18,18,18,FALSE
"321","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE-BE","00+","seasonal_influenza",9,8,8,8,9,12,FALSE
"329","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE-BE","00+","seasonal_influenza",8,8,8,8,8,10,FALSE
"337","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE-BE","00+","seasonal_influenza",5,5,5,5,5,7,FALSE
"345","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE-BE","00+","seasonal_influenza",10,10,10,10,11,12,FALSE
"353","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE-BE","00+","seasonal_influenza",8,8,8,8,9,11,FALSE
"361","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE-BW","00+","seasonal_influenza",16,12,13,15,18,29,FALSE
"369","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE-BW","00+","seasonal_influenza",16,12,12,13,17,36,FALSE
"377","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE-BW","00+","seasonal_influenza",17,12,12,14,18,41,FALSE
"385","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE-BW","00+","seasonal_influenza",11,5,5,6,10,45,FALSE
"393","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE-BW","00+","seasonal_influenza",11,5,5,7,13,37,FALSE
"401","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE-BY","00+","seasonal_influenza",26,23,24,25,27,32,FALSE
"409","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE-BY","00+","seasonal_influenza",18,16,16,17,19,22,FALSE
"417","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE-BY","00+","seasonal_influenza",26,24,25,26,27,30,FALSE
"425","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE-BY","00+","seasonal_influenza",31,29,30,31,32,35,FALSE
"433","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE-BY","00+","seasonal_influenza",45,43,44,45,46,49,FALSE
"441","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE-HB","00+","seasonal_influenza",0,0,0,0,0,0,FALSE
"449","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE-HB","00+","seasonal_influenza",0,0,0,0,0,0,FALSE
"457","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE-HB","00+","seasonal_influenza",0,0,0,0,0,0,FALSE
"465","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE-HB","00+","seasonal_influenza",2,2,2,2,2,2,FALSE
"473","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE-HB","00+","seasonal_influenza",2,2,2,2,2,2,FALSE
"481","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE-HE","00+","seasonal_influenza",11,9,10,11,12,17,FALSE
"489","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE-HE","00+","seasonal_influenza",8,6,6,7,8,13,FALSE
"497","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE-HE","00+","seasonal_influenza",10,9,9,9,11,17,FALSE
"505","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE-HE","00+","seasonal_influenza",6,5,5,5,6,14,FALSE
"513","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE-HE","00+","seasonal_influenza",16,15,15,15,16,26,FALSE
"521","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE-HH","00+","seasonal_influenza",6,4,5,5,7,10,FALSE
"529","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE-HH","00+","seasonal_influenza",13,12,12,12,13,16,FALSE
"537","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE-HH","00+","seasonal_influenza",7,7,7,7,7,10,FALSE
"545","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE-HH","00+","seasonal_influenza",18,18,18,18,18,20,FALSE
"553","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE-HH","00+","seasonal_influenza",6,6,6,6,6,7,FALSE
"561","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE-MV","00+","seasonal_influenza",3,3,3,3,4,6,FALSE
"569","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE-MV","00+","seasonal_influenza",8,8,8,8,8,11,FALSE
"577","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE-MV","00+","seasonal_influenza",3,3,3,3,3,6,FALSE
"585","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE-MV","00+","seasonal_influenza",9,8,8,8,8,13,FALSE
"593","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE-MV","00+","seasonal_influenza",4,3,3,3,3,9,FALSE
"601","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE-NI","00+","seasonal_influenza",10,6,8,9,11,17,FALSE
"609","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE-NI","00+","seasonal_influenza",26,22,23,25,27,36,FALSE
"617","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE-NI","00+","seasonal_influenza",18,15,15,17,20,31,FALSE
"625","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE-NI","00+","seasonal_influenza",14,11,11,12,14,28,FALSE
"633","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE-NI","00+","seasonal_influenza",17,15,15,16,18,28,FALSE
"641","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE-NW","00+","seasonal_influenza",33,29,31,32,34,38,FALSE
"649","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE-NW","00+","seasonal_influenza",28,26,26,27,29,33,FALSE
"657","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE-NW","00+","seasonal_influenza",26,24,24,25,27,31,FALSE
"665","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE-NW","00+","seasonal_influenza",35,33,33,34,36,40,FALSE
"673","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE-NW","00+","seasonal_influenza",32,30,30,31,33,37,FALSE
"681","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE-RP","00+","seasonal_influenza",18,17,17,17,18,21,FALSE
"689","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE-RP","00+","seasonal_influenza",14,14,14,14,14,14,FALSE
"697","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE-RP","00+","seasonal_influenza",17,17,17,17,17,17,FALSE
"705","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE-RP","00+","seasonal_influenza",24,24,24,24,24,24,FALSE
"713","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE-RP","00+","seasonal_influenza",10,10,10,10,10,10,FALSE
"721","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE-SH","00+","seasonal_influenza",7,5,5,6,8,13,FALSE
"729","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE-SH","00+","seasonal_influenza",9,7,7,8,10,16,FALSE
"737","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE-SH","00+","seasonal_influenza",5,3,3,4,6,15,FALSE
"745","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE-SH","00+","seasonal_influenza",6,4,4,5,7,17,FALSE
"753","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE-SH","00+","seasonal_influenza",14,12,12,12,15,28,FALSE
"761","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE-SL","00+","seasonal_influenza",4,2,3,4,5,9,FALSE
"769","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE-SL","00+","seasonal_influenza",6,4,4,6,7,13,FALSE
"777","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE-SL","00+","seasonal_influenza",7,5,5,6,8,14,FALSE
"785","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE-SL","00+","seasonal_influenza",6,4,4,5,6,11,FALSE
"793","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE-SL","00+","seasonal_influenza",4,3,3,4,5,9,FALSE
"801","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE-SN","00+","seasonal_influenza",23,18,21,22,25,32,FALSE
"809","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE-SN","00+","seasonal_influenza",17,15,15,16,18,25,FALSE
"817","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE-SN","00+","seasonal_influenza",26,24,24,24,26,34,FALSE
"825","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE-SN","00+","seasonal_influenza",21,19,19,19,21,29,FALSE
"833","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE-SN","00+","seasonal_influenza",31,30,30,30,32,40,FALSE
"841","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE-ST","00+","seasonal_influenza",6,5,5,5,6,9,FALSE
"849","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE-ST","00+","seasonal_influenza",5,5,5,5,5,7,FALSE
"857","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE-ST","00+","seasonal_influenza",3,3,3,3,3,6,FALSE
"865","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE-ST","00+","seasonal_influenza",8,8,8,8,8,12,FALSE
"873","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE-ST","00+","seasonal_influenza",10,10,10,10,10,14,FALSE
"881","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE-TH","00+","seasonal_influenza",7,6,6,6,7,9,FALSE
"889","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE-TH","00+","seasonal_influenza",4,4,4,4,4,5,FALSE
"897","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE-TH","00+","seasonal_influenza",10,10,10,10,10,11,FALSE
"905","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE-TH","00+","seasonal_influenza",8,8,8,8,8,8,FALSE
"913","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE-TH","00+","seasonal_influenza",13,13,13,13,13,13,FALSE
"921","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE","00-04","rsv_infection",1,1,1,1,1,4,FALSE
"929","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE","00-04","rsv_infection",0,0,0,0,0,0,FALSE
"937","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE","00-04","rsv_infection",4,4,4,4,4,4,FALSE
"945","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE","00-04","rsv_infection",1,1,1,1,1,1,FALSE
"953","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE","00-04","rsv_infection",2,2,2,2,2,2,FALSE
"961","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"969","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"977","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"985","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"993","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"1001","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE","15-34","rsv_infection",0,0,0,0,0,0,FALSE
"1009","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE","15-34","rsv_infection",0,0,0,0,0,0,FALSE
"1017","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1025","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE","15-34","rsv_infection",0,0,0,0,0,0,FALSE
"1033","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1041","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE","35-59","rsv_infection",2,2,2,2,2,6,FALSE
"1049","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE","35-59","rsv_infection",1,1,1,1,1,1,FALSE
"1057","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1065","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE","35-59","rsv_infection",1,1,1,1,1,1,FALSE
"1073","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE","35-59","rsv_infection",1,1,1,1,1,1,FALSE
"1081","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1089","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1097","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1105","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1113","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1121","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1129","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1137","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1145","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1153","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1161","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE","00+","rsv_infection",4,3,3,3,4,8,FALSE
"1169","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE","00+","rsv_infection",2,2,2,2,2,2,FALSE
"1177","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE","00+","rsv_infection",5,5,5,5,5,5,FALSE
"1185","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE","00+","rsv_infection",3,3,3,3,3,3,FALSE
"1193","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE","00+","rsv_infection",5,5,5,5,5,5,FALSE
"1201","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE-SN","00+","rsv_infection",4,3,3,3,4,8,FALSE
"1209","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE-SN","00+","rsv_infection",2,2,2,2,2,2,FALSE
"1217","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE-SN","00+","rsv_infection",5,5,5,5,5,5,FALSE
"1225","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE-SN","00+","rsv_infection",3,3,3,3,3,3,FALSE
"1233","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE-SN","00+","rsv_infection",5,5,5,5,5,5,FALSE
"1241","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE","00-04","pneumococcal_disease",0,0,0,0,0,1,FALSE
"1249","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE","00-04","pneumococcal_disease",3,3,3,3,3,5,FALSE
"1257","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE","00-04","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1265","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE","00-04","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1273","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE","00-04","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1281","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE","05-14","pneumococcal_disease",1,1,1,1,1,3,FALSE
"1289","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1297","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1305","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1313","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE","05-14","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1321","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE","15-34","pneumococcal_disease",1,1,1,1,1,4,FALSE
"1329","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE","15-34","pneumococcal_disease",4,4,4,4,4,6,FALSE
"1337","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE","15-34","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1345","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE","15-34","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1353","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE","15-34","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1361","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE","35-59","pneumococcal_disease",18,13,15,17,21,31,FALSE
"1369","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE","35-59","pneumococcal_disease",10,6,7,9,12,22,FALSE
"1377","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE","35-59","pneumococcal_disease",21,17,18,20,23,32,FALSE
"1385","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE","35-59","pneumococcal_disease",21,18,19,20,23,30,FALSE
"1393","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE","35-59","pneumococcal_disease",17,14,15,16,18,24,FALSE
"1401","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE","60-79","pneumococcal_disease",14,8,11,13,16,25,FALSE
"1409","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE","60-79","pneumococcal_disease",24,19,21,24,27,35,FALSE
"1417","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE","60-79","pneumococcal_disease",26,20,23,25,28,35,FALSE
"1425","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE","60-79","pneumococcal_disease",24,19,21,23,26,35,FALSE
"1433","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE","60-79","pneumococcal_disease",31,26,28,30,34,43,FALSE
"1441","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE","80+","pneumococcal_disease",24,17,20,23,26,36,FALSE
"1449","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE","80+","pneumococcal_disease",17,13,15,16,19,26,FALSE
"1457","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE","80+","pneumococcal_disease",12,9,10,12,14,19,FALSE
"1465","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE","80+","pneumococcal_disease",10,7,8,9,11,16,FALSE
"1473","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE","80+","pneumococcal_disease",13,10,11,12,14,18,FALSE
"1481","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE","00+","pneumococcal_disease",59,43,50,56,65,89,FALSE
"1489","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE","00+","pneumococcal_disease",59,47,52,57,64,84,FALSE
"1497","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE","00+","pneumococcal_disease",59,48,52,57,64,82,FALSE
"1505","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE","00+","pneumococcal_disease",61,51,55,59,65,81,FALSE
"1513","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE","00+","pneumococcal_disease",65,56,61,64,69,81,FALSE
"1521","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE-BB","00+","pneumococcal_disease",1,0,0,0,2,5,FALSE
"1529","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE-BB","00+","pneumococcal_disease",2,1,1,2,3,7,FALSE
"1537","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE-BB","00+","pneumococcal_disease",6,5,5,6,7,11,FALSE
"1545","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE-BB","00+","pneumococcal_disease",2,1,1,1,2,5,FALSE
"1553","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE-BB","00+","pneumococcal_disease",6,5,5,5,6,9,FALSE
"1561","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE-BE","00+","pneumococcal_disease",3,3,3,3,4,5,FALSE
"1569","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE-BE","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1577","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE-BE","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1585","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE-BE","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1593","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE-BE","00+","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1601","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE-BW","00+","pneumococcal_disease",4,4,4,4,5,6,FALSE
"1609","KIT-simple_nowcast","inc case","2022-08-14","2022-08-07","DE-BW","00+","pneumococcal_disease",6,6,6,6,6,7,FALSE
"1617","KIT-simple_nowcast","inc case","2022-08-14","2022-07-31","DE-BW","00+","pneumococcal_disease",8,8,8,8,8,8,FALSE
"1625","KIT-simple_nowcast","inc case","2022-08-14","2022-07-24","DE-BW","00+","pneumococcal_disease",6,6,6,6,6,6,FALSE
"1633","KIT-simple_nowcast","inc case","2022-08-14","2022-07-17","DE-BW","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1641","KIT-simple_nowcast","inc case","2022-08-14","2022-08-14","DE-BY","00+","pneumococcal_disease",15,12,12,14,16,23,FALSE
