"","model","target_type","forecast_date","target_end_date","location","age_group","pathogen","mean","q0.025","q0.25","q0.5","q0.75","q0.975","retrospective"
"377","KIT-KEW","inc case","2023-01-15","2023-01-01","DE-BW","00+","seasonal_influenza",2764.312,2760,2761,2762,2766,2782,FALSE
"385","KIT-KEW","inc case","2023-01-15","2023-01-08","DE-BW","00+","seasonal_influenza",1337.133,1331,1333,1335,1339,1355,FALSE
"393","KIT-KEW","inc case","2023-01-15","2023-01-15","DE-BW","00+","seasonal_influenza",851.089,708,719,742,818,1592,FALSE
"401","KIT-KEW","inc case","2023-01-15","2022-12-18","DE-BY","00+","seasonal_influenza",10734,10734,10734,10734,10734,10734,FALSE
"409","KIT-KEW","inc case","2023-01-15","2022-12-25","DE-BY","00+","seasonal_influenza",9709.19,9697,9699,9704,9712,9754,FALSE
"417","KIT-KEW","inc case","2023-01-15","2023-01-01","DE-BY","00+","seasonal_influenza",4422.394,4398,4405,4414,4430,4489,FALSE
"425","KIT-KEW","inc case","2023-01-15","2023-01-08","DE-BY","00+","seasonal_influenza",2589.463,2568,2575,2583,2596,2651,FALSE
"433","KIT-KEW","inc case","2023-01-15","2023-01-15","DE-BY","00+","seasonal_influenza",1378.436,1350,1359,1369,1388,1469,FALSE
"441","KIT-KEW","inc case","2023-01-15","2022-12-18","DE-HB","00+","seasonal_influenza",53,53,53,53,53,53,FALSE
"449","KIT-KEW","inc case","2023-01-15","2022-12-25","DE-HB","00+","seasonal_influenza",85.196,85,85,85,85,87,FALSE
"457","KIT-KEW","inc case","2023-01-15","2023-01-01","DE-HB","00+","seasonal_influenza",106.264,106,106,106,106,108,FALSE
"465","KIT-KEW","inc case","2023-01-15","2023-01-08","DE-HB","00+","seasonal_influenza",65.331,65,65,65,65,67,FALSE
"473","KIT-KEW","inc case","2023-01-15","2023-01-15","DE-HB","00+","seasonal_influenza",13.552,12,12,13,14,20,FALSE
"481","KIT-KEW","inc case","2023-01-15","2022-12-18","DE-HE","00+","seasonal_influenza",2271,2271,2271,2271,2271,2271,FALSE
"489","KIT-KEW","inc case","2023-01-15","2022-12-25","DE-HE","00+","seasonal_influenza",2291.149,2287,2287,2289,2292,2306,FALSE
"497","KIT-KEW","inc case","2023-01-15","2023-01-01","DE-HE","00+","seasonal_influenza",1156.028,1152,1153,1155,1158,1167,FALSE
"505","KIT-KEW","inc case","2023-01-15","2023-01-08","DE-HE","00+","seasonal_influenza",785.993,782,783,785,788,796,FALSE
"513","KIT-KEW","inc case","2023-01-15","2023-01-15","DE-HE","00+","seasonal_influenza",377.21,364,367,372,380,422,FALSE
"521","KIT-KEW","inc case","2023-01-15","2022-12-18","DE-HH","00+","seasonal_influenza",1081,1081,1081,1081,1081,1081,FALSE
"529","KIT-KEW","inc case","2023-01-15","2022-12-25","DE-HH","00+","seasonal_influenza",869.853,867,867,868,871,882,FALSE
"537","KIT-KEW","inc case","2023-01-15","2023-01-01","DE-HH","00+","seasonal_influenza",424.289,422,422,423,425,433,FALSE
"545","KIT-KEW","inc case","2023-01-15","2023-01-08","DE-HH","00+","seasonal_influenza",329.465,327,327,329,330,338,FALSE
"553","KIT-KEW","inc case","2023-01-15","2023-01-15","DE-HH","00+","seasonal_influenza",169.527,154,157,163,173,227,FALSE
"561","KIT-KEW","inc case","2023-01-15","2022-12-18","DE-MV","00+","seasonal_influenza",2890,2890,2890,2890,2890,2890,FALSE
"569","KIT-KEW","inc case","2023-01-15","2022-12-25","DE-MV","00+","seasonal_influenza",1978.598,1977,1977,1978,1979,1985,FALSE
"577","KIT-KEW","inc case","2023-01-15","2023-01-01","DE-MV","00+","seasonal_influenza",770.045,768,768,769,771,777,FALSE
"585","KIT-KEW","inc case","2023-01-15","2023-01-08","DE-MV","00+","seasonal_influenza",448.752,446,447,448,450,456,FALSE
"593","KIT-KEW","inc case","2023-01-15","2023-01-15","DE-MV","00+","seasonal_influenza",167.359,159,161,164,170,194,FALSE
"601","KIT-KEW","inc case","2023-01-15","2022-12-18","DE-NI","00+","seasonal_influenza",3706,3706,3706,3706,3706,3706,FALSE
"609","KIT-KEW","inc case","2023-01-15","2022-12-25","DE-NI","00+","seasonal_influenza",3750.422,3743,3744,3747,3753,3784,FALSE
"617","KIT-KEW","inc case","2023-01-15","2023-01-01","DE-NI","00+","seasonal_influenza",1509.467,1500,1503,1506,1512,1537,FALSE
"625","KIT-KEW","inc case","2023-01-15","2023-01-08","DE-NI","00+","seasonal_influenza",1002.267,989,993,998,1006,1038,FALSE
"633","KIT-KEW","inc case","2023-01-15","2023-01-15","DE-NI","00+","seasonal_influenza",347.125,299,311,326,356,522,FALSE
"641","KIT-KEW","inc case","2023-01-15","2022-12-18","DE-NW","00+","seasonal_influenza",7384,7384,7384,7384,7384,7384,FALSE
"649","KIT-KEW","inc case","2023-01-15","2022-12-25","DE-NW","00+","seasonal_influenza",7626.092,7612,7615,7620,7631,7669,FALSE
"657","KIT-KEW","inc case","2023-01-15","2023-01-01","DE-NW","00+","seasonal_influenza",2973.908,2959,2964,2970,2980,3011,FALSE
"665","KIT-KEW","inc case","2023-01-15","2023-01-08","DE-NW","00+","seasonal_influenza",2243.104,2226,2232,2238,2249,2290,FALSE
"673","KIT-KEW","inc case","2023-01-15","2023-01-15","DE-NW","00+","seasonal_influenza",847.777,785,799,821,861,1070,FALSE
"681","KIT-KEW","inc case","2023-01-15","2022-12-18","DE-RP","00+","seasonal_influenza",2375,2375,2375,2375,2375,2375,FALSE
"689","KIT-KEW","inc case","2023-01-15","2022-12-25","DE-RP","00+","seasonal_influenza",2464.218,2459,2460,2462,2466,2482,FALSE
"697","KIT-KEW","inc case","2023-01-15","2023-01-01","DE-RP","00+","seasonal_influenza",920.639,914,916,919,923,936,FALSE
"705","KIT-KEW","inc case","2023-01-15","2023-01-08","DE-RP","00+","seasonal_influenza",1063.981,1057,1060,1062,1067,1079,FALSE
"713","KIT-KEW","inc case","2023-01-15","2023-01-15","DE-RP","00+","seasonal_influenza",342.998,329,333,338,348,384,FALSE
"721","KIT-KEW","inc case","2023-01-15","2022-12-18","DE-SH","00+","seasonal_influenza",1317,1317,1317,1317,1317,1317,FALSE
"729","KIT-KEW","inc case","2023-01-15","2022-12-25","DE-SH","00+","seasonal_influenza",1090.83,1089,1089,1090,1091,1098,FALSE
"737","KIT-KEW","inc case","2023-01-15","2023-01-01","DE-SH","00+","seasonal_influenza",518.581,517,517,518,519,524,FALSE
"745","KIT-KEW","inc case","2023-01-15","2023-01-08","DE-SH","00+","seasonal_influenza",320.007,318,318,319,321,326,FALSE
"753","KIT-KEW","inc case","2023-01-15","2023-01-15","DE-SH","00+","seasonal_influenza",129.08,117,119,124,132,177,FALSE
"761","KIT-KEW","inc case","2023-01-15","2022-12-18","DE-SL","00+","seasonal_influenza",447,447,447,447,447,447,FALSE
"769","KIT-KEW","inc case","2023-01-15","2022-12-25","DE-SL","00+","seasonal_influenza",529.696,529,529,529,530,533,FALSE
"777","KIT-KEW","inc case","2023-01-15","2023-01-01","DE-SL","00+","seasonal_influenza",173.744,173,173,173,174,177,FALSE
"785","KIT-KEW","inc case","2023-01-15","2023-01-08","DE-SL","00+","seasonal_influenza",199.281,198,198,199,200,204,FALSE
"793","KIT-KEW","inc case","2023-01-15","2023-01-15","DE-SL","00+","seasonal_influenza",54.088,48,49,52,56,76,FALSE
"801","KIT-KEW","inc case","2023-01-15","2022-12-18","DE-SN","00+","seasonal_influenza",7858,7858,7858,7858,7858,7858,FALSE
"809","KIT-KEW","inc case","2023-01-15","2022-12-25","DE-SN","00+","seasonal_influenza",6663.588,6646,6649,6656,6670,6725,FALSE
"817","KIT-KEW","inc case","2023-01-15","2023-01-01","DE-SN","00+","seasonal_influenza",2508.907,2488,2494,2503,2517,2565,FALSE
"825","KIT-KEW","inc case","2023-01-15","2023-01-08","DE-SN","00+","seasonal_influenza",1683.558,1657,1667,1677,1693,1742,FALSE
"833","KIT-KEW","inc case","2023-01-15","2023-01-15","DE-SN","00+","seasonal_influenza",592.381,503,528,558,620,881,FALSE
"841","KIT-KEW","inc case","2023-01-15","2022-12-18","DE-ST","00+","seasonal_influenza",3812,3812,3812,3812,3812,3812,FALSE
"849","KIT-KEW","inc case","2023-01-15","2022-12-25","DE-ST","00+","seasonal_influenza",2838.203,2837,2837,2837,2839,2844,FALSE
"857","KIT-KEW","inc case","2023-01-15","2023-01-01","DE-ST","00+","seasonal_influenza",907.951,906,906,907,909,914,FALSE
"865","KIT-KEW","inc case","2023-01-15","2023-01-08","DE-ST","00+","seasonal_influenza",559.418,557,558,559,560,566,FALSE
"873","KIT-KEW","inc case","2023-01-15","2023-01-15","DE-ST","00+","seasonal_influenza",222.94,218,219,222,224,237,FALSE
"881","KIT-KEW","inc case","2023-01-15","2022-12-18","DE-TH","00+","seasonal_influenza",5094,5094,5094,5094,5094,5094,FALSE
"889","KIT-KEW","inc case","2023-01-15","2022-12-25","DE-TH","00+","seasonal_influenza",3054.737,3047,3048,3051,3057,3084,FALSE
"897","KIT-KEW","inc case","2023-01-15","2023-01-01","DE-TH","00+","seasonal_influenza",905.265,898,900,903,908,923,FALSE
"905","KIT-KEW","inc case","2023-01-15","2023-01-08","DE-TH","00+","seasonal_influenza",667.05,658,661,664,670,690,FALSE
"913","KIT-KEW","inc case","2023-01-15","2023-01-15","DE-TH","00+","seasonal_influenza",227.425,195,202,212,234,344,FALSE
"12","KIT-simple_nowcast","inc case","2023-01-15","2023-01-15","DE","00-04","seasonal_influenza",772,669,726,764,810,916,FALSE
"91","KIT-simple_nowcast","inc case","2023-01-15","2023-01-08","DE","00-04","seasonal_influenza",1480,1391,1433,1469,1514,1633,FALSE
"171","KIT-simple_nowcast","inc case","2023-01-15","2023-01-01","DE","00-04","seasonal_influenza",2455,2384,2418,2446,2482,2576,FALSE
"251","KIT-simple_nowcast","inc case","2023-01-15","2022-12-25","DE","00-04","seasonal_influenza",5715,5654,5677,5703,5740,5849,FALSE
"331","KIT-simple_nowcast","inc case","2023-01-15","2022-12-18","DE","00-04","seasonal_influenza",6496,6467,6476,6488,6508,6574,FALSE
"411","KIT-simple_nowcast","inc case","2023-01-15","2023-01-15","DE","05-14","seasonal_influenza",575,455,516,563,621,767,FALSE
"491","KIT-simple_nowcast","inc case","2023-01-15","2023-01-08","DE","05-14","seasonal_influenza",940,824,861,909,986,1228,FALSE
"571","KIT-simple_nowcast","inc case","2023-01-15","2023-01-01","DE","05-14","seasonal_influenza",1863,1761,1791,1833,1904,2133,FALSE
"651","KIT-simple_nowcast","inc case","2023-01-15","2022-12-25","DE","05-14","seasonal_influenza",6862,6778,6805,6840,6896,7071,FALSE
"731","KIT-simple_nowcast","inc case","2023-01-15","2022-12-18","DE","05-14","seasonal_influenza",12266,12223,12239,12257,12283,12358,FALSE
"811","KIT-simple_nowcast","inc case","2023-01-15","2023-01-15","DE","15-34","seasonal_influenza",1626,1408,1527,1609,1707,1938,FALSE
"891","KIT-simple_nowcast","inc case","2023-01-15","2023-01-08","DE","15-34","seasonal_influenza",3121,2935,3025,3098,3192,3435,FALSE
"971","KIT-simple_nowcast","inc case","2023-01-15","2023-01-01","DE","15-34","seasonal_influenza",4636,4478,4553,4616,4697,4910,FALSE
"1051","KIT-simple_nowcast","inc case","2023-01-15","2022-12-25","DE","15-34","seasonal_influenza",13868,13741,13800,13850,13917,14093,FALSE
"1131","KIT-simple_nowcast","inc case","2023-01-15","2022-12-18","DE","15-34","seasonal_influenza",15898,15838,15864,15888,15922,16016,FALSE
"1211","KIT-simple_nowcast","inc case","2023-01-15","2023-01-15","DE","35-59","seasonal_influenza",1820,1620,1729,1805,1895,2110,FALSE
"1291","KIT-simple_nowcast","inc case","2023-01-15","2023-01-08","DE","35-59","seasonal_influenza",3744,3579,3650,3717,3809,4064,FALSE
"1371","KIT-simple_nowcast","inc case","2023-01-15","2023-01-01","DE","35-59","seasonal_influenza",5239,5108,5164,5217,5291,5497,FALSE
"1451","KIT-simple_nowcast","inc case","2023-01-15","2022-12-25","DE","35-59","seasonal_influenza",13754,13652,13694,13735,13794,13963,FALSE
"1531","KIT-simple_nowcast","inc case","2023-01-15","2022-12-18","DE","35-59","seasonal_influenza",14876,14835,14852,14869,14892,14957,FALSE
"1611","KIT-simple_nowcast","inc case","2023-01-15","2023-01-15","DE","60-79","seasonal_influenza",1409,1265,1344,1398,1462,1613,FALSE
"1691","KIT-simple_nowcast","inc case","2023-01-15","2023-01-08","DE","60-79","seasonal_influenza",3375,3261,3311,3357,3420,3593,FALSE
"1771","KIT-simple_nowcast","inc case","2023-01-15","2023-01-01","DE","60-79","seasonal_influenza",4931,4846,4878,4913,4964,5114,FALSE
"1851","KIT-simple_nowcast","inc case","2023-01-15","2022-12-25","DE","60-79","seasonal_influenza",8025,7972,7990,8012,8046,8150,FALSE
"1931","KIT-simple_nowcast","inc case","2023-01-15","2022-12-18","DE","60-79","seasonal_influenza",6828,6809,6816,6823,6836,6874,FALSE
"2011","KIT-simple_nowcast","inc case","2023-01-15","2023-01-15","DE","80+","seasonal_influenza",1022,899,964,1011,1068,1208,FALSE
"2091","KIT-simple_nowcast","inc case","2023-01-15","2023-01-08","DE","80+","seasonal_influenza",2517,2418,2455,2495,2556,2737,FALSE
"2171","KIT-simple_nowcast","inc case","2023-01-15","2023-01-01","DE","80+","seasonal_influenza",3648,3576,3599,3629,3677,3826,FALSE
"2251","KIT-simple_nowcast","inc case","2023-01-15","2022-12-25","DE","80+","seasonal_influenza",4879,4835,4845,4863,4896,5015,FALSE
"2331","KIT-simple_nowcast","inc case","2023-01-15","2022-12-18","DE","80+","seasonal_influenza",3552,3537,3538,3544,3557,3611,FALSE
"2411","KIT-simple_nowcast","inc case","2023-01-15","2023-01-15","DE","00+","seasonal_influenza",7284,6417,6896,7222,7605,8501,FALSE
"2491","KIT-simple_nowcast","inc case","2023-01-15","2023-01-08","DE","00+","seasonal_influenza",15217,14527,14871,15140,15479,16341,FALSE
"2571","KIT-simple_nowcast","inc case","2023-01-15","2023-01-01","DE","00+","seasonal_influenza",22793,22240,22509,22727,23004,23719,FALSE
"2651","KIT-simple_nowcast","inc case","2023-01-15","2022-12-25","DE","00+","seasonal_influenza",53113,52703,52900,53062,53270,53812,FALSE
"2731","KIT-simple_nowcast","inc case","2023-01-15","2022-12-18","DE","00+","seasonal_influenza",59919,59745,59829,59898,59986,60214,FALSE
"2811","KIT-simple_nowcast","inc case","2023-01-15","2023-01-15","DE-BB","00+","seasonal_influenza",278,252,262,273,289,334,FALSE
"2891","KIT-simple_nowcast","inc case","2023-01-15","2023-01-08","DE-BB","00+","seasonal_influenza",562,555,555,555,560,610,FALSE
"2971","KIT-simple_nowcast","inc case","2023-01-15","2023-01-01","DE-BB","00+","seasonal_influenza",958,953,953,953,955,1005,FALSE
"3051","KIT-simple_nowcast","inc case","2023-01-15","2022-12-25","DE-BB","00+","seasonal_influenza",2724,2720,2720,2720,2722,2752,FALSE
"3131","KIT-simple_nowcast","inc case","2023-01-15","2022-12-18","DE-BB","00+","seasonal_influenza",3293,3291,3291,3291,3291,3307,FALSE
"3211","KIT-simple_nowcast","inc case","2023-01-15","2023-01-15","DE-BE","00+","seasonal_influenza",299,273,281,292,309,361,FALSE
"3291","KIT-simple_nowcast","inc case","2023-01-15","2023-01-08","DE-BE","00+","seasonal_influenza",578,558,560,568,585,655,FALSE
"3371","KIT-simple_nowcast","inc case","2023-01-15","2023-01-01","DE-BE","00+","seasonal_influenza",1217,1199,1201,1208,1223,1280,FALSE
"3451","KIT-simple_nowcast","inc case","2023-01-15","2022-12-25","DE-BE","00+","seasonal_influenza",2018,2005,2007,2012,2023,2065,FALSE
"3531","KIT-simple_nowcast","inc case","2023-01-15","2022-12-18","DE-BE","00+","seasonal_influenza",2218,2211,2212,2214,2220,2244,FALSE
"3611","KIT-simple_nowcast","inc case","2023-01-15","2023-01-15","DE-BW","00+","seasonal_influenza",794,733,764,788,817,889,FALSE
"3691","KIT-simple_nowcast","inc case","2023-01-15","2023-01-08","DE-BW","00+","seasonal_influenza",1369,1332,1344,1359,1383,1459,FALSE
"3771","KIT-simple_nowcast","inc case","2023-01-15","2023-01-01","DE-BW","00+","seasonal_influenza",2792,2760,2768,2782,2805,2883,FALSE
"3851","KIT-simple_nowcast","inc case","2023-01-15","2022-12-25","DE-BW","00+","seasonal_influenza",5099,5075,5078,5087,5107,5186,FALSE
"3931","KIT-simple_nowcast","inc case","2023-01-15","2022-12-18","DE-BW","00+","seasonal_influenza",5160,5150,5151,5155,5164,5197,FALSE
"4011","KIT-simple_nowcast","inc case","2023-01-15","2023-01-15","DE-BY","00+","seasonal_influenza",1609,1444,1532,1595,1670,1852,FALSE
"4091","KIT-simple_nowcast","inc case","2023-01-15","2023-01-08","DE-BY","00+","seasonal_influenza",2709,2589,2642,2691,2756,2934,FALSE
"4171","KIT-simple_nowcast","inc case","2023-01-15","2023-01-01","DE-BY","00+","seasonal_influenza",4504,4404,4441,4482,4544,4730,FALSE
"4251","KIT-simple_nowcast","inc case","2023-01-15","2022-12-25","DE-BY","00+","seasonal_influenza",9775,9699,9724,9755,9805,9959,FALSE
"4331","KIT-simple_nowcast","inc case","2023-01-15","2022-12-18","DE-BY","00+","seasonal_influenza",10803,10771,10780,10793,10816,10890,FALSE
"4411","KIT-simple_nowcast","inc case","2023-01-15","2023-01-15","DE-HB","00+","seasonal_influenza",13,12,12,12,12,26,FALSE
"4491","KIT-simple_nowcast","inc case","2023-01-15","2023-01-08","DE-HB","00+","seasonal_influenza",65,65,65,65,65,67,FALSE
"4571","KIT-simple_nowcast","inc case","2023-01-15","2023-01-01","DE-HB","00+","seasonal_influenza",105,105,105,105,105,105,FALSE
"4651","KIT-simple_nowcast","inc case","2023-01-15","2022-12-25","DE-HB","00+","seasonal_influenza",85,85,85,85,85,85,FALSE
"4731","KIT-simple_nowcast","inc case","2023-01-15","2022-12-18","DE-HB","00+","seasonal_influenza",53,53,53,53,53,53,FALSE
"4811","KIT-simple_nowcast","inc case","2023-01-15","2023-01-15","DE-HE","00+","seasonal_influenza",434,386,411,430,453,510,FALSE
"4891","KIT-simple_nowcast","inc case","2023-01-15","2023-01-08","DE-HE","00+","seasonal_influenza",833,793,812,828,848,901,FALSE
"4971","KIT-simple_nowcast","inc case","2023-01-15","2023-01-01","DE-HE","00+","seasonal_influenza",1190,1159,1174,1186,1201,1242,FALSE
"5051","KIT-simple_nowcast","inc case","2023-01-15","2022-12-25","DE-HE","00+","seasonal_influenza",2315,2296,2306,2314,2323,2345,FALSE
"5131","KIT-simple_nowcast","inc case","2023-01-15","2022-12-18","DE-HE","00+","seasonal_influenza",2292,2284,2289,2292,2295,2303,FALSE
"5211","KIT-simple_nowcast","inc case","2023-01-15","2023-01-15","DE-HH","00+","seasonal_influenza",233,166,196,223,259,358,FALSE
"5291","KIT-simple_nowcast","inc case","2023-01-15","2023-01-08","DE-HH","00+","seasonal_influenza",388,331,353,377,411,510,FALSE
"5371","KIT-simple_nowcast","inc case","2023-01-15","2023-01-01","DE-HH","00+","seasonal_influenza",469,425,442,461,487,563,FALSE
"5451","KIT-simple_nowcast","inc case","2023-01-15","2022-12-25","DE-HH","00+","seasonal_influenza",904,870,883,898,918,977,FALSE
"5531","KIT-simple_nowcast","inc case","2023-01-15","2022-12-18","DE-HH","00+","seasonal_influenza",1099,1082,1090,1096,1105,1129,FALSE
"5611","KIT-simple_nowcast","inc case","2023-01-15","2023-01-15","DE-MV","00+","seasonal_influenza",185,159,165,176,196,266,FALSE
"5691","KIT-simple_nowcast","inc case","2023-01-15","2023-01-08","DE-MV","00+","seasonal_influenza",461,446,446,446,454,584,FALSE
"5771","KIT-simple_nowcast","inc case","2023-01-15","2023-01-01","DE-MV","00+","seasonal_influenza",780,766,766,766,771,899,FALSE
"5851","KIT-simple_nowcast","inc case","2023-01-15","2022-12-25","DE-MV","00+","seasonal_influenza",1985,1974,1974,1974,1979,2081,FALSE
"5931","KIT-simple_nowcast","inc case","2023-01-15","2022-12-18","DE-MV","00+","seasonal_influenza",2896,2890,2890,2890,2892,2945,FALSE
"6011","KIT-simple_nowcast","inc case","2023-01-15","2023-01-15","DE-NI","00+","seasonal_influenza",394,329,364,388,419,492,FALSE
"6091","KIT-simple_nowcast","inc case","2023-01-15","2023-01-08","DE-NI","00+","seasonal_influenza",1041,998,1018,1035,1057,1116,FALSE
"6171","KIT-simple_nowcast","inc case","2023-01-15","2023-01-01","DE-NI","00+","seasonal_influenza",1535,1503,1516,1529,1547,1601,FALSE
