"","model","target_type","forecast_date","target_end_date","location","age_group","pathogen","mean","q0.025","q0.25","q0.5","q0.75","q0.975","retrospective"
"625","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE-NI","00+","seasonal_influenza",46,41,41,41,45,82,FALSE
"633","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE-NI","00+","seasonal_influenza",51,46,47,49,53,66,FALSE
"641","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE-NW","00+","seasonal_influenza",91,82,86,90,95,108,FALSE
"649","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE-NW","00+","seasonal_influenza",54,50,51,53,55,64,FALSE
"657","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE-NW","00+","seasonal_influenza",63,60,61,62,65,75,FALSE
"665","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE-NW","00+","seasonal_influenza",78,75,75,77,80,90,FALSE
"673","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE-NW","00+","seasonal_influenza",109,106,106,108,111,120,FALSE
"681","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE-RP","00+","seasonal_influenza",22,20,20,21,23,31,FALSE
"689","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE-RP","00+","seasonal_influenza",32,31,31,31,32,40,FALSE
"697","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE-RP","00+","seasonal_influenza",17,16,16,16,17,22,FALSE
"705","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE-RP","00+","seasonal_influenza",21,20,20,20,21,24,FALSE
"713","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE-RP","00+","seasonal_influenza",19,19,19,19,20,22,FALSE
"721","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE-SH","00+","seasonal_influenza",16,12,13,15,18,26,FALSE
"729","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE-SH","00+","seasonal_influenza",31,27,27,29,32,45,FALSE
"737","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE-SH","00+","seasonal_influenza",28,25,25,27,29,40,FALSE
"745","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE-SH","00+","seasonal_influenza",41,38,38,39,42,51,FALSE
"753","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE-SH","00+","seasonal_influenza",22,20,20,21,23,31,FALSE
"761","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE-SL","00+","seasonal_influenza",4,3,3,3,4,6,FALSE
"769","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE-SL","00+","seasonal_influenza",10,10,10,10,10,12,FALSE
"777","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE-SL","00+","seasonal_influenza",1,1,1,1,1,2,FALSE
"785","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE-SL","00+","seasonal_influenza",2,2,2,2,2,3,FALSE
"793","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE-SL","00+","seasonal_influenza",3,3,3,3,3,3,FALSE
"801","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE-SN","00+","seasonal_influenza",88,58,68,81,100,158,FALSE
"809","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE-SN","00+","seasonal_influenza",117,95,95,96,112,276,FALSE
"817","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE-SN","00+","seasonal_influenza",139,117,117,122,141,258,FALSE
"825","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE-SN","00+","seasonal_influenza",178,158,159,165,183,274,FALSE
"833","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE-SN","00+","seasonal_influenza",265,247,248,253,270,355,FALSE
"841","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE-ST","00+","seasonal_influenza",39,28,34,38,43,55,FALSE
"849","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE-ST","00+","seasonal_influenza",59,49,49,51,60,111,FALSE
"857","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE-ST","00+","seasonal_influenza",55,45,45,45,48,139,FALSE
"865","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE-ST","00+","seasonal_influenza",62,53,53,53,56,140,FALSE
"873","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE-ST","00+","seasonal_influenza",53,45,45,45,48,123,FALSE
"881","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE-TH","00+","seasonal_influenza",31,27,28,29,32,42,FALSE
"889","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE-TH","00+","seasonal_influenza",21,21,21,21,21,24,FALSE
"897","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE-TH","00+","seasonal_influenza",34,34,34,34,34,36,FALSE
"905","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE-TH","00+","seasonal_influenza",16,16,16,16,16,17,FALSE
"913","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE-TH","00+","seasonal_influenza",10,10,10,10,10,11,FALSE
"921","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE","00-04","rsv_infection",2,1,1,1,2,5,FALSE
"929","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE","00-04","rsv_infection",3,3,3,3,3,3,FALSE
"937","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE","00-04","rsv_infection",0,0,0,0,0,0,FALSE
"945","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE","00-04","rsv_infection",0,0,0,0,0,0,FALSE
"953","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE","00-04","rsv_infection",0,0,0,0,0,0,FALSE
"961","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"969","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"977","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE","05-14","rsv_infection",2,2,2,2,2,2,FALSE
"985","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"993","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"1001","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE","15-34","rsv_infection",1,1,1,1,1,3,FALSE
"1009","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1017","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1025","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1033","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE","15-34","rsv_infection",0,0,0,0,0,0,FALSE
"1041","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1049","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE","35-59","rsv_infection",2,2,2,2,2,2,FALSE
"1057","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1065","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1073","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1081","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE","60-79","rsv_infection",2,1,1,1,2,3,FALSE
"1089","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1097","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE","60-79","rsv_infection",2,2,2,2,2,2,FALSE
"1105","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1113","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1121","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1129","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1137","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE","80+","rsv_infection",1,1,1,1,1,1,FALSE
"1145","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1153","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1161","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE","00+","rsv_infection",5,3,3,4,5,12,FALSE
"1169","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE","00+","rsv_infection",7,7,7,7,7,7,FALSE
"1177","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE","00+","rsv_infection",6,6,6,6,6,6,FALSE
"1185","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE","00+","rsv_infection",1,1,1,1,1,1,FALSE
"1193","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE","00+","rsv_infection",0,0,0,0,0,0,FALSE
"1201","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE-SN","00+","rsv_infection",5,3,3,4,5,12,FALSE
"1209","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE-SN","00+","rsv_infection",7,7,7,7,7,7,FALSE
"1217","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE-SN","00+","rsv_infection",6,6,6,6,6,6,FALSE
"1225","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE-SN","00+","rsv_infection",1,1,1,1,1,1,FALSE
"1233","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE-SN","00+","rsv_infection",0,0,0,0,0,0,FALSE
"1241","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE","00-04","pneumococcal_disease",1,1,1,1,1,3,FALSE
"1249","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE","00-04","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1257","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE","00-04","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1265","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE","00-04","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1273","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE","00-04","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1281","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1289","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1297","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE","05-14","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1305","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE","05-14","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1313","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE","05-14","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1321","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE","15-34","pneumococcal_disease",3,3,3,3,3,6,FALSE
"1329","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE","15-34","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1337","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE","15-34","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1345","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE","15-34","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1353","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE","15-34","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1361","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE","35-59","pneumococcal_disease",17,14,14,15,18,34,FALSE
"1369","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE","35-59","pneumococcal_disease",11,9,9,9,11,23,FALSE
"1377","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE","35-59","pneumococcal_disease",11,9,9,9,11,22,FALSE
"1385","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE","35-59","pneumococcal_disease",13,11,11,11,13,22,FALSE
"1393","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE","35-59","pneumococcal_disease",11,9,9,9,11,19,FALSE
"1401","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE","60-79","pneumococcal_disease",33,23,23,26,35,79,FALSE
"1409","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE","60-79","pneumococcal_disease",43,35,35,36,42,91,FALSE
"1417","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE","60-79","pneumococcal_disease",31,23,23,24,31,74,FALSE
"1425","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE","60-79","pneumococcal_disease",40,32,32,34,41,79,FALSE
"1433","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE","60-79","pneumococcal_disease",32,25,25,27,34,67,FALSE
"1441","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE","80+","pneumococcal_disease",22,14,14,17,24,59,FALSE
"1449","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE","80+","pneumococcal_disease",18,12,12,14,20,48,FALSE
"1457","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE","80+","pneumococcal_disease",25,19,19,21,27,55,FALSE
"1465","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE","80+","pneumococcal_disease",17,11,11,13,18,40,FALSE
"1473","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE","80+","pneumococcal_disease",13,8,8,10,15,34,FALSE
"1481","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE","00+","pneumococcal_disease",75,55,56,62,80,166,FALSE
"1489","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE","00+","pneumococcal_disease",73,59,59,63,76,149,FALSE
"1497","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE","00+","pneumococcal_disease",74,60,60,64,78,145,FALSE
"1505","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE","00+","pneumococcal_disease",77,64,65,69,81,139,FALSE
"1513","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE","00+","pneumococcal_disease",59,46,47,52,63,110,FALSE
"1521","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE-BB","00+","pneumococcal_disease",6,1,1,3,7,25,FALSE
"1529","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE-BB","00+","pneumococcal_disease",8,2,2,5,10,30,FALSE
"1537","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE-BB","00+","pneumococcal_disease",8,2,3,5,10,28,FALSE
"1545","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE-BB","00+","pneumococcal_disease",10,5,6,8,13,29,FALSE
"1553","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE-BB","00+","pneumococcal_disease",6,2,3,5,8,21,FALSE
"1561","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE-BE","00+","pneumococcal_disease",3,2,2,2,3,5,FALSE
"1569","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE-BE","00+","pneumococcal_disease",14,14,14,14,14,17,FALSE
"1577","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE-BE","00+","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1585","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE-BE","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1593","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE-BE","00+","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1601","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE-BW","00+","pneumococcal_disease",5,3,3,3,5,16,FALSE
"1609","KIT-simple_nowcast","inc case","2022-06-26","2022-06-19","DE-BW","00+","pneumococcal_disease",7,5,5,5,6,20,FALSE
"1617","KIT-simple_nowcast","inc case","2022-06-26","2022-06-12","DE-BW","00+","pneumococcal_disease",12,10,10,10,11,29,FALSE
"1625","KIT-simple_nowcast","inc case","2022-06-26","2022-06-05","DE-BW","00+","pneumococcal_disease",13,11,11,11,12,30,FALSE
"1633","KIT-simple_nowcast","inc case","2022-06-26","2022-05-29","DE-BW","00+","pneumococcal_disease",4,2,2,2,3,19,FALSE
"1641","KIT-simple_nowcast","inc case","2022-06-26","2022-06-26","DE-BY","00+","pneumococcal_disease",8,7,7,7,8,16,FALSE
