"","model","target_type","forecast_date","target_end_date","location","age_group","pathogen","mean","q0.025","q0.25","q0.5","q0.75","q0.975","retrospective"
"425","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE-BY","00+","seasonal_influenza",78,69,72,76,82,101,FALSE
"433","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE-BY","00+","seasonal_influenza",77,67,71,75,81,97,FALSE
"441","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE-HB","00+","seasonal_influenza",1,1,1,1,1,2,FALSE
"449","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE-HB","00+","seasonal_influenza",5,5,5,5,5,6,FALSE
"457","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE-HB","00+","seasonal_influenza",4,4,4,4,4,4,FALSE
"465","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE-HB","00+","seasonal_influenza",2,2,2,2,2,2,FALSE
"473","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE-HB","00+","seasonal_influenza",5,5,5,5,5,5,FALSE
"481","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE-HE","00+","seasonal_influenza",8,7,7,7,8,12,FALSE
"489","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE-HE","00+","seasonal_influenza",11,11,11,11,11,16,FALSE
"497","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE-HE","00+","seasonal_influenza",13,13,13,13,13,14,FALSE
"505","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE-HE","00+","seasonal_influenza",21,21,21,21,21,21,FALSE
"513","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE-HE","00+","seasonal_influenza",16,16,16,16,16,16,FALSE
"521","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE-HH","00+","seasonal_influenza",11,8,9,11,13,19,FALSE
"529","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE-HH","00+","seasonal_influenza",20,18,18,19,20,27,FALSE
"537","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE-HH","00+","seasonal_influenza",18,17,17,17,18,21,FALSE
"545","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE-HH","00+","seasonal_influenza",25,25,25,25,25,27,FALSE
"553","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE-HH","00+","seasonal_influenza",31,31,31,31,31,32,FALSE
"561","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE-MV","00+","seasonal_influenza",9,8,8,8,9,14,FALSE
"569","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE-MV","00+","seasonal_influenza",20,19,19,19,20,23,FALSE
"577","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE-MV","00+","seasonal_influenza",40,40,40,40,40,43,FALSE
"585","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE-MV","00+","seasonal_influenza",37,37,37,37,37,39,FALSE
"593","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE-MV","00+","seasonal_influenza",59,59,59,59,59,60,FALSE
"601","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE-NI","00+","seasonal_influenza",13,9,11,12,15,22,FALSE
"609","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE-NI","00+","seasonal_influenza",24,20,20,21,25,41,FALSE
"617","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE-NI","00+","seasonal_influenza",40,36,36,37,41,55,FALSE
"625","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE-NI","00+","seasonal_influenza",31,28,28,28,31,49,FALSE
"633","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE-NI","00+","seasonal_influenza",29,26,26,28,30,39,FALSE
"641","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE-NW","00+","seasonal_influenza",46,40,43,45,48,56,FALSE
"649","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE-NW","00+","seasonal_influenza",59,56,56,58,60,67,FALSE
"657","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE-NW","00+","seasonal_influenza",96,94,94,95,97,104,FALSE
"665","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE-NW","00+","seasonal_influenza",52,50,50,51,53,59,FALSE
"673","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE-NW","00+","seasonal_influenza",62,60,60,61,63,69,FALSE
"681","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE-RP","00+","seasonal_influenza",15,13,13,14,15,19,FALSE
"689","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE-RP","00+","seasonal_influenza",26,25,25,25,26,33,FALSE
"697","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE-RP","00+","seasonal_influenza",23,22,22,22,23,28,FALSE
"705","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE-RP","00+","seasonal_influenza",31,31,31,31,31,35,FALSE
"713","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE-RP","00+","seasonal_influenza",16,16,16,16,16,18,FALSE
"721","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE-SH","00+","seasonal_influenza",18,16,16,17,19,24,FALSE
"729","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE-SH","00+","seasonal_influenza",8,7,7,7,9,14,FALSE
"737","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE-SH","00+","seasonal_influenza",13,12,12,12,14,18,FALSE
"745","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE-SH","00+","seasonal_influenza",28,27,27,27,28,33,FALSE
"753","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE-SH","00+","seasonal_influenza",26,25,25,25,26,30,FALSE
"761","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE-SL","00+","seasonal_influenza",2,2,2,2,3,4,FALSE
"769","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE-SL","00+","seasonal_influenza",2,2,2,2,2,4,FALSE
"777","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE-SL","00+","seasonal_influenza",3,3,3,3,3,5,FALSE
"785","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE-SL","00+","seasonal_influenza",10,10,10,10,10,11,FALSE
"793","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE-SL","00+","seasonal_influenza",1,1,1,1,1,1,FALSE
"801","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE-SN","00+","seasonal_influenza",29,18,23,27,34,52,FALSE
"809","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE-SN","00+","seasonal_influenza",46,35,36,40,49,89,FALSE
"817","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE-SN","00+","seasonal_influenza",75,64,65,69,78,118,FALSE
"825","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE-SN","00+","seasonal_influenza",105,95,95,99,108,148,FALSE
"833","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE-SN","00+","seasonal_influenza",127,118,118,120,128,169,FALSE
"841","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE-ST","00+","seasonal_influenza",9,7,7,8,9,12,FALSE
"849","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE-ST","00+","seasonal_influenza",20,20,20,20,20,23,FALSE
"857","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE-ST","00+","seasonal_influenza",27,27,27,27,27,31,FALSE
"865","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE-ST","00+","seasonal_influenza",49,49,49,49,49,52,FALSE
"873","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE-ST","00+","seasonal_influenza",45,45,45,45,45,48,FALSE
"881","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE-TH","00+","seasonal_influenza",9,8,8,9,10,14,FALSE
"889","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE-TH","00+","seasonal_influenza",25,24,24,24,25,28,FALSE
"897","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE-TH","00+","seasonal_influenza",28,28,28,28,28,31,FALSE
"905","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE-TH","00+","seasonal_influenza",22,22,22,22,22,24,FALSE
"913","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE-TH","00+","seasonal_influenza",34,34,34,34,34,35,FALSE
"921","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE","00-04","rsv_infection",5,3,3,3,5,14,FALSE
"929","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE","00-04","rsv_infection",1,1,1,1,1,1,FALSE
"937","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE","00-04","rsv_infection",1,1,1,1,1,1,FALSE
"945","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE","00-04","rsv_infection",3,3,3,3,3,3,FALSE
"953","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE","00-04","rsv_infection",0,0,0,0,0,0,FALSE
"961","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE","05-14","rsv_infection",3,2,2,2,3,8,FALSE
"969","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"977","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE","05-14","rsv_infection",1,1,1,1,1,1,FALSE
"985","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"993","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE","05-14","rsv_infection",2,2,2,2,2,2,FALSE
"1001","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE","15-34","rsv_infection",1,1,1,1,1,3,FALSE
"1009","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE","15-34","rsv_infection",2,2,2,2,2,2,FALSE
"1017","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1025","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1033","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1041","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE","35-59","rsv_infection",1,1,1,1,1,3,FALSE
"1049","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE","35-59","rsv_infection",3,3,3,3,3,3,FALSE
"1057","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE","35-59","rsv_infection",1,1,1,1,1,1,FALSE
"1065","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE","35-59","rsv_infection",2,2,2,2,2,2,FALSE
"1073","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1081","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE","60-79","rsv_infection",1,1,1,1,2,3,FALSE
"1089","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1097","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1105","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1113","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE","60-79","rsv_infection",2,2,2,2,2,2,FALSE
"1121","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE","80+","rsv_infection",3,1,1,1,2,21,FALSE
"1129","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1137","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1145","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1153","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE","80+","rsv_infection",1,1,1,1,1,1,FALSE
"1161","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE","00+","rsv_infection",13,9,9,11,14,29,FALSE
"1169","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE","00+","rsv_infection",7,7,7,7,7,7,FALSE
"1177","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE","00+","rsv_infection",5,5,5,5,5,5,FALSE
"1185","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE","00+","rsv_infection",7,7,7,7,7,7,FALSE
"1193","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE","00+","rsv_infection",6,6,6,6,6,6,FALSE
"1201","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE-SN","00+","rsv_infection",13,9,9,11,14,29,FALSE
"1209","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE-SN","00+","rsv_infection",7,7,7,7,7,7,FALSE
"1217","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE-SN","00+","rsv_infection",5,5,5,5,5,5,FALSE
"1225","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE-SN","00+","rsv_infection",7,7,7,7,7,7,FALSE
"1233","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE-SN","00+","rsv_infection",6,6,6,6,6,6,FALSE
"1241","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE","00-04","pneumococcal_disease",0,0,0,0,0,2,FALSE
"1249","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE","00-04","pneumococcal_disease",4,4,4,4,4,6,FALSE
"1257","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE","00-04","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1265","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE","00-04","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1273","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE","00-04","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1281","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1289","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1297","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1305","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1313","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE","05-14","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1321","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE","15-34","pneumococcal_disease",1,1,1,1,1,4,FALSE
"1329","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE","15-34","pneumococcal_disease",5,5,5,5,5,7,FALSE
"1337","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE","15-34","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1345","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE","15-34","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1353","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE","15-34","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1361","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE","35-59","pneumococcal_disease",15,11,11,13,16,32,FALSE
"1369","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE","35-59","pneumococcal_disease",22,19,19,20,23,35,FALSE
"1377","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE","35-59","pneumococcal_disease",17,15,15,16,18,26,FALSE
"1385","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE","35-59","pneumococcal_disease",11,9,9,10,11,18,FALSE
"1393","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE","35-59","pneumococcal_disease",11,9,9,10,11,17,FALSE
"1401","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE","60-79","pneumococcal_disease",20,15,15,17,22,44,FALSE
"1409","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE","60-79","pneumococcal_disease",25,21,21,22,27,47,FALSE
"1417","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE","60-79","pneumococcal_disease",27,23,23,25,29,47,FALSE
"1425","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE","60-79","pneumococcal_disease",39,35,35,37,41,59,FALSE
"1433","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE","60-79","pneumococcal_disease",29,24,24,26,30,48,FALSE
"1441","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE","80+","pneumococcal_disease",8,4,4,5,9,23,FALSE
"1449","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE","80+","pneumococcal_disease",13,9,9,10,14,30,FALSE
"1457","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE","80+","pneumococcal_disease",20,16,16,17,21,36,FALSE
"1465","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE","80+","pneumococcal_disease",15,12,12,13,16,29,FALSE
"1473","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE","80+","pneumococcal_disease",22,19,19,21,23,35,FALSE
"1481","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE","00+","pneumococcal_disease",44,31,32,38,49,96,FALSE
"1489","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE","00+","pneumococcal_disease",69,58,59,63,72,114,FALSE
"1497","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE","00+","pneumococcal_disease",70,60,61,64,73,108,FALSE
"1505","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE","00+","pneumococcal_disease",69,60,61,65,73,103,FALSE
"1513","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE","00+","pneumococcal_disease",71,62,64,67,75,102,FALSE
"1521","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE-BB","00+","pneumococcal_disease",1,0,0,0,1,5,FALSE
"1529","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE-BB","00+","pneumococcal_disease",2,1,1,1,3,7,FALSE
"1537","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE-BB","00+","pneumococcal_disease",3,2,2,2,4,8,FALSE
"1545","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE-BB","00+","pneumococcal_disease",3,2,2,2,3,7,FALSE
"1553","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE-BB","00+","pneumococcal_disease",3,2,2,2,3,6,FALSE
"1561","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE-BE","00+","pneumococcal_disease",1,1,1,1,1,3,FALSE
"1569","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE-BE","00+","pneumococcal_disease",4,4,4,4,4,5,FALSE
"1577","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE-BE","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1585","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE-BE","00+","pneumococcal_disease",14,14,14,14,14,14,FALSE
"1593","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE-BE","00+","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1601","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE-BW","00+","pneumococcal_disease",5,5,5,5,6,8,FALSE
"1609","KIT-simple_nowcast","inc case","2022-07-10","2022-07-03","DE-BW","00+","pneumococcal_disease",5,5,5,5,5,6,FALSE
"1617","KIT-simple_nowcast","inc case","2022-07-10","2022-06-26","DE-BW","00+","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1625","KIT-simple_nowcast","inc case","2022-07-10","2022-06-19","DE-BW","00+","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1633","KIT-simple_nowcast","inc case","2022-07-10","2022-06-12","DE-BW","00+","pneumococcal_disease",10,10,10,10,10,10,FALSE
"1641","KIT-simple_nowcast","inc case","2022-07-10","2022-07-10","DE-BY","00+","pneumococcal_disease",4,3,3,3,5,10,FALSE
