"","model","target_type","forecast_date","target_end_date","location","age_group","pathogen","mean","q0.025","q0.25","q0.5","q0.75","q0.975","retrospective"
"921","KIT-simple_nowcast","inc case","2022-10-30","2022-10-30","DE","00-04","rsv_infection",41,36,39,41,43,49,FALSE
"929","KIT-simple_nowcast","inc case","2022-10-30","2022-10-23","DE","00-04","rsv_infection",25,25,25,25,25,25,FALSE
"937","KIT-simple_nowcast","inc case","2022-10-30","2022-10-16","DE","00-04","rsv_infection",23,23,23,23,23,23,FALSE
"945","KIT-simple_nowcast","inc case","2022-10-30","2022-10-09","DE","00-04","rsv_infection",8,8,8,8,8,8,FALSE
"953","KIT-simple_nowcast","inc case","2022-10-30","2022-10-02","DE","00-04","rsv_infection",9,9,9,9,9,9,FALSE
"961","KIT-simple_nowcast","inc case","2022-10-30","2022-10-30","DE","05-14","rsv_infection",3,3,3,3,3,3,FALSE
"969","KIT-simple_nowcast","inc case","2022-10-30","2022-10-23","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"977","KIT-simple_nowcast","inc case","2022-10-30","2022-10-16","DE","05-14","rsv_infection",1,1,1,1,1,1,FALSE
"985","KIT-simple_nowcast","inc case","2022-10-30","2022-10-09","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"993","KIT-simple_nowcast","inc case","2022-10-30","2022-10-02","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"1001","KIT-simple_nowcast","inc case","2022-10-30","2022-10-30","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1009","KIT-simple_nowcast","inc case","2022-10-30","2022-10-23","DE","15-34","rsv_infection",3,3,3,3,3,3,FALSE
"1017","KIT-simple_nowcast","inc case","2022-10-30","2022-10-16","DE","15-34","rsv_infection",5,5,5,5,5,5,FALSE
"1025","KIT-simple_nowcast","inc case","2022-10-30","2022-10-09","DE","15-34","rsv_infection",2,2,2,2,2,2,FALSE
"1033","KIT-simple_nowcast","inc case","2022-10-30","2022-10-02","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1041","KIT-simple_nowcast","inc case","2022-10-30","2022-10-30","DE","35-59","rsv_infection",4,3,3,3,4,11,FALSE
"1049","KIT-simple_nowcast","inc case","2022-10-30","2022-10-23","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1057","KIT-simple_nowcast","inc case","2022-10-30","2022-10-16","DE","35-59","rsv_infection",1,1,1,1,1,1,FALSE
"1065","KIT-simple_nowcast","inc case","2022-10-30","2022-10-09","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1073","KIT-simple_nowcast","inc case","2022-10-30","2022-10-02","DE","35-59","rsv_infection",2,2,2,2,2,2,FALSE
"1081","KIT-simple_nowcast","inc case","2022-10-30","2022-10-30","DE","60-79","rsv_infection",2,2,2,2,2,2,FALSE
"1089","KIT-simple_nowcast","inc case","2022-10-30","2022-10-23","DE","60-79","rsv_infection",2,2,2,2,2,2,FALSE
"1097","KIT-simple_nowcast","inc case","2022-10-30","2022-10-16","DE","60-79","rsv_infection",2,2,2,2,2,2,FALSE
"1105","KIT-simple_nowcast","inc case","2022-10-30","2022-10-09","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1113","KIT-simple_nowcast","inc case","2022-10-30","2022-10-02","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1121","KIT-simple_nowcast","inc case","2022-10-30","2022-10-30","DE","80+","rsv_infection",1,1,1,1,1,1,FALSE
"1129","KIT-simple_nowcast","inc case","2022-10-30","2022-10-23","DE","80+","rsv_infection",1,1,1,1,1,1,FALSE
"1137","KIT-simple_nowcast","inc case","2022-10-30","2022-10-16","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1145","KIT-simple_nowcast","inc case","2022-10-30","2022-10-09","DE","80+","rsv_infection",1,1,1,1,1,1,FALSE
"1153","KIT-simple_nowcast","inc case","2022-10-30","2022-10-02","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1161","KIT-simple_nowcast","inc case","2022-10-30","2022-10-30","DE","00+","rsv_infection",51,47,49,51,53,57,FALSE
"1169","KIT-simple_nowcast","inc case","2022-10-30","2022-10-23","DE","00+","rsv_infection",31,31,31,31,31,31,FALSE
"1177","KIT-simple_nowcast","inc case","2022-10-30","2022-10-16","DE","00+","rsv_infection",32,32,32,32,32,32,FALSE
"1185","KIT-simple_nowcast","inc case","2022-10-30","2022-10-09","DE","00+","rsv_infection",11,11,11,11,11,11,FALSE
"1193","KIT-simple_nowcast","inc case","2022-10-30","2022-10-02","DE","00+","rsv_infection",12,12,12,12,12,12,FALSE
"1201","KIT-simple_nowcast","inc case","2022-10-30","2022-10-30","DE-SN","00+","rsv_infection",51,47,49,51,53,57,FALSE
"1209","KIT-simple_nowcast","inc case","2022-10-30","2022-10-23","DE-SN","00+","rsv_infection",31,31,31,31,31,31,FALSE
"1217","KIT-simple_nowcast","inc case","2022-10-30","2022-10-16","DE-SN","00+","rsv_infection",32,32,32,32,32,32,FALSE
"1225","KIT-simple_nowcast","inc case","2022-10-30","2022-10-09","DE-SN","00+","rsv_infection",11,11,11,11,11,11,FALSE
"1233","KIT-simple_nowcast","inc case","2022-10-30","2022-10-02","DE-SN","00+","rsv_infection",12,12,12,12,12,12,FALSE
"1241","KIT-simple_nowcast","inc case","2022-10-30","2022-10-30","DE","00-04","pneumococcal_disease",5,4,4,4,4,8,FALSE
"1249","KIT-simple_nowcast","inc case","2022-10-30","2022-10-23","DE","00-04","pneumococcal_disease",4,4,4,4,4,6,FALSE
"1257","KIT-simple_nowcast","inc case","2022-10-30","2022-10-16","DE","00-04","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1265","KIT-simple_nowcast","inc case","2022-10-30","2022-10-09","DE","00-04","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1273","KIT-simple_nowcast","inc case","2022-10-30","2022-10-02","DE","00-04","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1281","KIT-simple_nowcast","inc case","2022-10-30","2022-10-30","DE","05-14","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1289","KIT-simple_nowcast","inc case","2022-10-30","2022-10-23","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1297","KIT-simple_nowcast","inc case","2022-10-30","2022-10-16","DE","05-14","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1305","KIT-simple_nowcast","inc case","2022-10-30","2022-10-09","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1313","KIT-simple_nowcast","inc case","2022-10-30","2022-10-02","DE","05-14","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1321","KIT-simple_nowcast","inc case","2022-10-30","2022-10-30","DE","15-34","pneumococcal_disease",5,4,5,5,6,8,FALSE
"1329","KIT-simple_nowcast","inc case","2022-10-30","2022-10-23","DE","15-34","pneumococcal_disease",2,2,2,2,3,4,FALSE
"1337","KIT-simple_nowcast","inc case","2022-10-30","2022-10-16","DE","15-34","pneumococcal_disease",5,5,5,5,6,7,FALSE
"1345","KIT-simple_nowcast","inc case","2022-10-30","2022-10-09","DE","15-34","pneumococcal_disease",1,1,1,1,1,2,FALSE
"1353","KIT-simple_nowcast","inc case","2022-10-30","2022-10-02","DE","15-34","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1361","KIT-simple_nowcast","inc case","2022-10-30","2022-10-30","DE","35-59","pneumococcal_disease",24,21,21,22,25,34,FALSE
"1369","KIT-simple_nowcast","inc case","2022-10-30","2022-10-23","DE","35-59","pneumococcal_disease",23,22,22,22,23,28,FALSE
"1377","KIT-simple_nowcast","inc case","2022-10-30","2022-10-16","DE","35-59","pneumococcal_disease",16,16,16,16,16,17,FALSE
"1385","KIT-simple_nowcast","inc case","2022-10-30","2022-10-09","DE","35-59","pneumococcal_disease",23,23,23,23,23,23,FALSE
"1393","KIT-simple_nowcast","inc case","2022-10-30","2022-10-02","DE","35-59","pneumococcal_disease",11,11,11,11,11,11,FALSE
"1401","KIT-simple_nowcast","inc case","2022-10-30","2022-10-30","DE","60-79","pneumococcal_disease",29,25,28,29,31,35,FALSE
"1409","KIT-simple_nowcast","inc case","2022-10-30","2022-10-23","DE","60-79","pneumococcal_disease",48,47,47,48,49,54,FALSE
"1417","KIT-simple_nowcast","inc case","2022-10-30","2022-10-16","DE","60-79","pneumococcal_disease",59,58,58,58,59,63,FALSE
"1425","KIT-simple_nowcast","inc case","2022-10-30","2022-10-09","DE","60-79","pneumococcal_disease",35,34,34,34,35,37,FALSE
"1433","KIT-simple_nowcast","inc case","2022-10-30","2022-10-02","DE","60-79","pneumococcal_disease",31,31,31,31,32,33,FALSE
"1441","KIT-simple_nowcast","inc case","2022-10-30","2022-10-30","DE","80+","pneumococcal_disease",28,24,25,27,30,37,FALSE
"1449","KIT-simple_nowcast","inc case","2022-10-30","2022-10-23","DE","80+","pneumococcal_disease",25,24,24,24,25,29,FALSE
"1457","KIT-simple_nowcast","inc case","2022-10-30","2022-10-16","DE","80+","pneumococcal_disease",27,27,27,27,28,30,FALSE
"1465","KIT-simple_nowcast","inc case","2022-10-30","2022-10-09","DE","80+","pneumococcal_disease",24,24,24,24,24,26,FALSE
"1473","KIT-simple_nowcast","inc case","2022-10-30","2022-10-02","DE","80+","pneumococcal_disease",23,23,23,23,23,23,FALSE
"1481","KIT-simple_nowcast","inc case","2022-10-30","2022-10-30","DE","00+","pneumococcal_disease",92,81,86,90,96,112,FALSE
"1489","KIT-simple_nowcast","inc case","2022-10-30","2022-10-23","DE","00+","pneumococcal_disease",102,99,99,101,104,113,FALSE
"1497","KIT-simple_nowcast","inc case","2022-10-30","2022-10-16","DE","00+","pneumococcal_disease",110,109,109,109,111,117,FALSE
"1505","KIT-simple_nowcast","inc case","2022-10-30","2022-10-09","DE","00+","pneumococcal_disease",87,86,86,86,87,90,FALSE
"1513","KIT-simple_nowcast","inc case","2022-10-30","2022-10-02","DE","00+","pneumococcal_disease",69,69,69,69,69,71,FALSE
"1521","KIT-simple_nowcast","inc case","2022-10-30","2022-10-30","DE-BB","00+","pneumococcal_disease",3,2,2,2,3,6,FALSE
"1529","KIT-simple_nowcast","inc case","2022-10-30","2022-10-23","DE-BB","00+","pneumococcal_disease",2,2,2,2,2,4,FALSE
"1537","KIT-simple_nowcast","inc case","2022-10-30","2022-10-16","DE-BB","00+","pneumococcal_disease",3,3,3,3,3,4,FALSE
"1545","KIT-simple_nowcast","inc case","2022-10-30","2022-10-09","DE-BB","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1553","KIT-simple_nowcast","inc case","2022-10-30","2022-10-02","DE-BB","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1561","KIT-simple_nowcast","inc case","2022-10-30","2022-10-30","DE-BE","00+","pneumococcal_disease",6,6,6,6,7,9,FALSE
"1569","KIT-simple_nowcast","inc case","2022-10-30","2022-10-23","DE-BE","00+","pneumococcal_disease",9,9,9,9,9,9,FALSE
"1577","KIT-simple_nowcast","inc case","2022-10-30","2022-10-16","DE-BE","00+","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1585","KIT-simple_nowcast","inc case","2022-10-30","2022-10-09","DE-BE","00+","pneumococcal_disease",6,6,6,6,6,6,FALSE
"1593","KIT-simple_nowcast","inc case","2022-10-30","2022-10-02","DE-BE","00+","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1601","KIT-simple_nowcast","inc case","2022-10-30","2022-10-30","DE-BW","00+","pneumococcal_disease",8,7,7,7,8,10,FALSE
"1609","KIT-simple_nowcast","inc case","2022-10-30","2022-10-23","DE-BW","00+","pneumococcal_disease",12,12,12,12,12,13,FALSE
"1617","KIT-simple_nowcast","inc case","2022-10-30","2022-10-16","DE-BW","00+","pneumococcal_disease",24,24,24,24,24,24,FALSE
"1625","KIT-simple_nowcast","inc case","2022-10-30","2022-10-09","DE-BW","00+","pneumococcal_disease",12,12,12,12,12,12,FALSE
"1633","KIT-simple_nowcast","inc case","2022-10-30","2022-10-02","DE-BW","00+","pneumococcal_disease",8,8,8,8,8,8,FALSE
"1641","KIT-simple_nowcast","inc case","2022-10-30","2022-10-30","DE-BY","00+","pneumococcal_disease",15,12,13,14,16,18,FALSE
