"","model","target_type","forecast_date","target_end_date","location","age_group","pathogen","mean","q0.025","q0.25","q0.5","q0.75","q0.975","retrospective"
"305","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE-BB","00+","seasonal_influenza",6,4,4,4,5,23,FALSE
"313","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE-BB","00+","seasonal_influenza",11,9,9,10,12,19,FALSE
"321","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE-BE","00+","seasonal_influenza",60,54,57,59,62,70,FALSE
"329","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE-BE","00+","seasonal_influenza",80,77,77,77,79,97,FALSE
"337","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE-BE","00+","seasonal_influenza",26,26,26,26,26,30,FALSE
"345","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE-BE","00+","seasonal_influenza",18,18,18,18,18,20,FALSE
"353","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE-BE","00+","seasonal_influenza",11,11,11,11,11,11,FALSE
"361","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE-BW","00+","seasonal_influenza",130,104,118,128,140,171,FALSE
"369","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE-BW","00+","seasonal_influenza",94,77,85,92,100,121,FALSE
"377","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE-BW","00+","seasonal_influenza",49,38,44,48,54,67,FALSE
"385","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE-BW","00+","seasonal_influenza",48,39,44,47,52,61,FALSE
"393","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE-BW","00+","seasonal_influenza",37,29,34,36,40,47,FALSE
"401","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE-BY","00+","seasonal_influenza",640,626,635,640,645,655,FALSE
"409","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE-BY","00+","seasonal_influenza",573,567,570,573,576,582,FALSE
"417","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE-BY","00+","seasonal_influenza",407,405,406,406,408,411,FALSE
"425","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE-BY","00+","seasonal_influenza",237,237,237,237,237,237,FALSE
"433","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE-BY","00+","seasonal_influenza",70,70,70,70,70,70,FALSE
"441","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE-HB","00+","seasonal_influenza",8,8,8,8,8,8,FALSE
"449","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE-HB","00+","seasonal_influenza",2,2,2,2,2,2,FALSE
"457","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE-HB","00+","seasonal_influenza",6,6,6,6,6,6,FALSE
"465","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE-HB","00+","seasonal_influenza",1,1,1,1,1,1,FALSE
"473","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE-HB","00+","seasonal_influenza",2,2,2,2,2,2,FALSE
"481","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE-HE","00+","seasonal_influenza",202,192,198,201,205,212,FALSE
"489","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE-HE","00+","seasonal_influenza",116,110,113,116,118,123,FALSE
"497","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE-HE","00+","seasonal_influenza",61,56,58,60,63,68,FALSE
"505","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE-HE","00+","seasonal_influenza",44,40,41,43,46,56,FALSE
"513","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE-HE","00+","seasonal_influenza",32,29,30,31,33,39,FALSE
"521","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE-HH","00+","seasonal_influenza",17,13,14,16,19,27,FALSE
"529","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE-HH","00+","seasonal_influenza",32,31,31,32,33,37,FALSE
"537","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE-HH","00+","seasonal_influenza",25,25,25,25,25,28,FALSE
"545","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE-HH","00+","seasonal_influenza",15,15,15,15,15,17,FALSE
"553","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE-HH","00+","seasonal_influenza",10,10,10,10,10,10,FALSE
"561","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE-MV","00+","seasonal_influenza",43,42,42,42,43,51,FALSE
"569","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE-MV","00+","seasonal_influenza",12,12,12,12,12,12,FALSE
"577","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE-MV","00+","seasonal_influenza",10,10,10,10,10,10,FALSE
"585","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE-MV","00+","seasonal_influenza",9,9,9,9,9,9,FALSE
"593","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE-MV","00+","seasonal_influenza",6,6,6,6,6,6,FALSE
"601","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE-NI","00+","seasonal_influenza",92,84,88,91,95,104,FALSE
"609","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE-NI","00+","seasonal_influenza",49,48,48,49,50,54,FALSE
"617","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE-NI","00+","seasonal_influenza",27,27,27,27,28,29,FALSE
"625","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE-NI","00+","seasonal_influenza",12,12,12,12,12,14,FALSE
"633","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE-NI","00+","seasonal_influenza",18,18,18,18,18,19,FALSE
"641","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE-NW","00+","seasonal_influenza",122,113,118,121,125,133,FALSE
"649","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE-NW","00+","seasonal_influenza",108,104,106,107,109,114,FALSE
"657","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE-NW","00+","seasonal_influenza",55,53,53,54,56,60,FALSE
"665","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE-NW","00+","seasonal_influenza",63,62,62,63,64,67,FALSE
"673","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE-NW","00+","seasonal_influenza",33,32,32,32,33,35,FALSE
"681","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE-RP","00+","seasonal_influenza",234,222,228,233,239,253,FALSE
"689","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE-RP","00+","seasonal_influenza",185,182,184,185,186,189,FALSE
"697","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE-RP","00+","seasonal_influenza",78,76,77,78,79,82,FALSE
"705","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE-RP","00+","seasonal_influenza",69,67,68,68,69,71,FALSE
"713","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE-RP","00+","seasonal_influenza",25,24,24,25,25,27,FALSE
"721","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE-SH","00+","seasonal_influenza",23,22,22,22,23,30,FALSE
"729","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE-SH","00+","seasonal_influenza",28,28,28,28,28,28,FALSE
"737","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE-SH","00+","seasonal_influenza",21,21,21,21,21,21,FALSE
"745","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE-SH","00+","seasonal_influenza",8,8,8,8,8,8,FALSE
"753","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE-SH","00+","seasonal_influenza",9,9,9,9,9,9,FALSE
"761","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE-SL","00+","seasonal_influenza",33,23,28,32,36,47,FALSE
"769","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE-SL","00+","seasonal_influenza",15,9,11,13,17,27,FALSE
"777","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE-SL","00+","seasonal_influenza",10,6,7,9,12,19,FALSE
"785","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE-SL","00+","seasonal_influenza",12,9,10,11,13,18,FALSE
"793","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE-SL","00+","seasonal_influenza",6,4,5,6,7,11,FALSE
"801","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE-SN","00+","seasonal_influenza",127,118,124,127,130,137,FALSE
"809","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE-SN","00+","seasonal_influenza",78,76,77,77,78,81,FALSE
"817","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE-SN","00+","seasonal_influenza",61,60,60,61,61,64,FALSE
"825","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE-SN","00+","seasonal_influenza",34,33,33,33,34,36,FALSE
"833","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE-SN","00+","seasonal_influenza",26,26,26,26,26,28,FALSE
"841","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE-ST","00+","seasonal_influenza",120,98,104,113,129,183,FALSE
"849","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE-ST","00+","seasonal_influenza",54,54,54,54,54,54,FALSE
"857","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE-ST","00+","seasonal_influenza",37,37,37,37,37,37,FALSE
"865","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE-ST","00+","seasonal_influenza",27,27,27,27,27,27,FALSE
"873","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE-ST","00+","seasonal_influenza",17,17,17,17,17,17,FALSE
"881","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE-TH","00+","seasonal_influenza",133,127,127,130,135,156,FALSE
"889","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE-TH","00+","seasonal_influenza",88,88,88,88,88,88,FALSE
"897","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE-TH","00+","seasonal_influenza",54,54,54,54,54,54,FALSE
"905","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE-TH","00+","seasonal_influenza",49,49,49,49,49,49,FALSE
"913","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE-TH","00+","seasonal_influenza",14,14,14,14,14,14,FALSE
"921","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE","00-04","rsv_infection",28,23,25,27,29,35,FALSE
"929","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE","00-04","rsv_infection",23,23,23,23,23,23,FALSE
"937","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE","00-04","rsv_infection",8,8,8,8,8,8,FALSE
"945","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE","00-04","rsv_infection",9,9,9,9,9,9,FALSE
"953","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE","00-04","rsv_infection",8,8,8,8,8,8,FALSE
"961","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"969","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE","05-14","rsv_infection",1,1,1,1,1,1,FALSE
"977","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"985","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"993","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE","05-14","rsv_infection",1,1,1,1,1,1,FALSE
"1001","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE","15-34","rsv_infection",3,3,3,3,3,3,FALSE
"1009","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE","15-34","rsv_infection",5,5,5,5,5,5,FALSE
"1017","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE","15-34","rsv_infection",2,2,2,2,2,2,FALSE
"1025","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1033","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1041","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1049","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE","35-59","rsv_infection",1,1,1,1,1,1,FALSE
"1057","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1065","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE","35-59","rsv_infection",2,2,2,2,2,2,FALSE
"1073","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1081","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE","60-79","rsv_infection",2,2,2,2,2,2,FALSE
"1089","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE","60-79","rsv_infection",2,2,2,2,2,2,FALSE
"1097","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1105","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1113","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1121","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE","80+","rsv_infection",1,1,1,1,1,1,FALSE
"1129","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1137","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE","80+","rsv_infection",1,1,1,1,1,1,FALSE
"1145","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1153","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1161","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE","00+","rsv_infection",33,29,32,33,35,39,FALSE
"1169","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE","00+","rsv_infection",32,32,32,32,32,32,FALSE
"1177","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE","00+","rsv_infection",11,11,11,11,11,11,FALSE
"1185","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE","00+","rsv_infection",12,12,12,12,12,12,FALSE
"1193","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE","00+","rsv_infection",11,11,11,11,11,11,FALSE
"1201","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE-SN","00+","rsv_infection",33,29,32,33,35,39,FALSE
"1209","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE-SN","00+","rsv_infection",32,32,32,32,32,32,FALSE
"1217","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE-SN","00+","rsv_infection",11,11,11,11,11,11,FALSE
"1225","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE-SN","00+","rsv_infection",12,12,12,12,12,12,FALSE
"1233","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE-SN","00+","rsv_infection",11,11,11,11,11,11,FALSE
"1241","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE","00-04","pneumococcal_disease",5,4,4,4,5,9,FALSE
"1249","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE","00-04","pneumococcal_disease",1,1,1,1,1,2,FALSE
"1257","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE","00-04","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1265","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE","00-04","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1273","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE","00-04","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1281","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1289","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE","05-14","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1297","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1305","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE","05-14","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1313","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1321","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE","15-34","pneumococcal_disease",3,2,2,3,4,5,FALSE
"1329","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE","15-34","pneumococcal_disease",6,5,5,5,6,7,FALSE
"1337","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE","15-34","pneumococcal_disease",1,1,1,1,1,2,FALSE
"1345","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE","15-34","pneumococcal_disease",0,0,0,0,0,1,FALSE
"1353","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE","15-34","pneumococcal_disease",1,1,1,1,1,2,FALSE
"1361","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE","35-59","pneumococcal_disease",23,21,21,22,24,31,FALSE
"1369","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE","35-59","pneumococcal_disease",15,15,15,15,15,17,FALSE
"1377","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE","35-59","pneumococcal_disease",22,22,22,22,22,22,FALSE
"1385","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE","35-59","pneumococcal_disease",11,11,11,11,11,11,FALSE
"1393","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE","35-59","pneumococcal_disease",10,10,10,10,10,10,FALSE
"1401","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE","60-79","pneumococcal_disease",52,47,50,52,54,59,FALSE
"1409","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE","60-79","pneumococcal_disease",58,57,57,58,59,63,FALSE
"1417","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE","60-79","pneumococcal_disease",35,34,34,34,35,38,FALSE
"1425","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE","60-79","pneumococcal_disease",31,31,31,31,32,34,FALSE
"1433","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE","60-79","pneumococcal_disease",25,25,25,25,25,27,FALSE
"1441","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE","80+","pneumococcal_disease",25,22,23,24,26,33,FALSE
"1449","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE","80+","pneumococcal_disease",27,27,27,27,27,30,FALSE
"1457","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE","80+","pneumococcal_disease",24,24,24,24,24,24,FALSE
"1465","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE","80+","pneumococcal_disease",22,22,22,22,22,22,FALSE
"1473","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE","80+","pneumococcal_disease",10,10,10,10,10,10,FALSE
"1481","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE","00+","pneumococcal_disease",107,95,100,105,112,129,FALSE
"1489","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE","00+","pneumococcal_disease",109,107,107,108,110,119,FALSE
"1497","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE","00+","pneumococcal_disease",86,85,85,85,86,90,FALSE
"1505","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE","00+","pneumococcal_disease",68,68,68,68,69,71,FALSE
"1513","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE","00+","pneumococcal_disease",49,49,49,49,49,51,FALSE
"1521","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE-BB","00+","pneumococcal_disease",2,2,2,2,2,4,FALSE
"1529","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE-BB","00+","pneumococcal_disease",3,3,3,3,3,4,FALSE
"1537","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE-BB","00+","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1545","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE-BB","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1553","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE-BB","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1561","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE-BE","00+","pneumococcal_disease",8,8,8,8,8,11,FALSE
"1569","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE-BE","00+","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1577","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE-BE","00+","pneumococcal_disease",6,6,6,6,6,6,FALSE
"1585","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE-BE","00+","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1593","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE-BE","00+","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1601","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE-BW","00+","pneumococcal_disease",13,12,12,13,13,15,FALSE
"1609","KIT-simple_nowcast","inc case","2022-10-23","2022-10-16","DE-BW","00+","pneumococcal_disease",23,23,23,23,23,23,FALSE
"1617","KIT-simple_nowcast","inc case","2022-10-23","2022-10-09","DE-BW","00+","pneumococcal_disease",12,12,12,12,12,12,FALSE
"1625","KIT-simple_nowcast","inc case","2022-10-23","2022-10-02","DE-BW","00+","pneumococcal_disease",8,8,8,8,8,8,FALSE
"1633","KIT-simple_nowcast","inc case","2022-10-23","2022-09-25","DE-BW","00+","pneumococcal_disease",6,6,6,6,6,6,FALSE
"1641","KIT-simple_nowcast","inc case","2022-10-23","2022-10-23","DE-BY","00+","pneumococcal_disease",14,11,12,13,14,17,FALSE
