"","model","target_type","forecast_date","target_end_date","location","age_group","pathogen","mean","q0.025","q0.25","q0.5","q0.75","q0.975","retrospective"
"273","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE","00+","seasonal_influenza",235,219,227,233,241,260,FALSE
"281","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE-BB","00+","seasonal_influenza",7,5,5,5,7,17,FALSE
"289","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE-BB","00+","seasonal_influenza",9,8,8,8,9,19,FALSE
"297","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE-BB","00+","seasonal_influenza",7,6,6,6,6,15,FALSE
"305","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE-BB","00+","seasonal_influenza",19,18,18,18,18,25,FALSE
"313","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE-BB","00+","seasonal_influenza",19,19,19,19,19,19,FALSE
"321","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE-BE","00+","seasonal_influenza",8,7,7,7,8,10,FALSE
"329","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE-BE","00+","seasonal_influenza",5,5,5,5,5,7,FALSE
"337","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE-BE","00+","seasonal_influenza",10,10,10,10,11,12,FALSE
"345","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE-BE","00+","seasonal_influenza",8,8,8,8,9,10,FALSE
"353","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE-BE","00+","seasonal_influenza",8,7,7,7,8,10,FALSE
"361","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE-BW","00+","seasonal_influenza",16,12,13,14,18,29,FALSE
"369","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE-BW","00+","seasonal_influenza",16,12,12,13,16,38,FALSE
"377","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE-BW","00+","seasonal_influenza",8,4,4,4,8,35,FALSE
"385","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE-BW","00+","seasonal_influenza",10,5,5,5,7,46,FALSE
"393","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE-BW","00+","seasonal_influenza",14,9,9,11,16,40,FALSE
"401","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE-BY","00+","seasonal_influenza",19,16,17,18,20,24,FALSE
"409","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE-BY","00+","seasonal_influenza",26,24,25,25,27,30,FALSE
"417","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE-BY","00+","seasonal_influenza",31,29,30,31,32,35,FALSE
"425","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE-BY","00+","seasonal_influenza",45,43,44,45,46,49,FALSE
"433","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE-BY","00+","seasonal_influenza",33,31,32,33,34,37,FALSE
"441","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE-HB","00+","seasonal_influenza",0,0,0,0,0,0,FALSE
"449","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE-HB","00+","seasonal_influenza",0,0,0,0,0,0,FALSE
"457","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE-HB","00+","seasonal_influenza",2,2,2,2,2,2,FALSE
"465","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE-HB","00+","seasonal_influenza",2,2,2,2,2,2,FALSE
"473","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE-HB","00+","seasonal_influenza",1,1,1,1,1,1,FALSE
"481","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE-HE","00+","seasonal_influenza",6,4,4,5,7,10,FALSE
"489","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE-HE","00+","seasonal_influenza",11,9,9,10,11,16,FALSE
"497","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE-HE","00+","seasonal_influenza",6,5,5,5,7,13,FALSE
"505","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE-HE","00+","seasonal_influenza",16,15,15,15,16,25,FALSE
"513","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE-HE","00+","seasonal_influenza",8,7,7,7,8,17,FALSE
"521","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE-HH","00+","seasonal_influenza",12,9,10,11,13,19,FALSE
"529","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE-HH","00+","seasonal_influenza",8,7,7,7,8,11,FALSE
"537","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE-HH","00+","seasonal_influenza",18,18,18,18,18,21,FALSE
"545","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE-HH","00+","seasonal_influenza",6,6,6,6,6,7,FALSE
"553","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE-HH","00+","seasonal_influenza",10,10,10,10,10,10,FALSE
"561","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE-MV","00+","seasonal_influenza",8,8,8,8,9,12,FALSE
"569","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE-MV","00+","seasonal_influenza",3,3,3,3,3,4,FALSE
"577","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE-MV","00+","seasonal_influenza",8,8,8,8,8,9,FALSE
"585","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE-MV","00+","seasonal_influenza",3,3,3,3,3,3,FALSE
"593","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE-MV","00+","seasonal_influenza",9,9,9,9,9,9,FALSE
"601","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE-NI","00+","seasonal_influenza",26,21,23,25,29,38,FALSE
"609","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE-NI","00+","seasonal_influenza",18,15,15,17,19,31,FALSE
"617","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE-NI","00+","seasonal_influenza",14,11,11,12,15,26,FALSE
"625","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE-NI","00+","seasonal_influenza",18,15,15,16,18,31,FALSE
"633","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE-NI","00+","seasonal_influenza",12,10,10,11,13,22,FALSE
"641","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE-NW","00+","seasonal_influenza",30,26,28,30,31,35,FALSE
"649","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE-NW","00+","seasonal_influenza",26,24,25,26,27,31,FALSE
"657","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE-NW","00+","seasonal_influenza",35,33,33,34,36,40,FALSE
"665","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE-NW","00+","seasonal_influenza",32,30,30,31,33,37,FALSE
"673","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE-NW","00+","seasonal_influenza",43,41,41,42,44,48,FALSE
"681","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE-RP","00+","seasonal_influenza",13,13,13,13,14,16,FALSE
"689","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE-RP","00+","seasonal_influenza",17,17,17,17,17,17,FALSE
"697","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE-RP","00+","seasonal_influenza",24,24,24,24,24,24,FALSE
"705","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE-RP","00+","seasonal_influenza",10,10,10,10,10,10,FALSE
"713","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE-RP","00+","seasonal_influenza",13,13,13,13,13,13,FALSE
"721","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE-SH","00+","seasonal_influenza",9,7,7,8,10,15,FALSE
"729","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE-SH","00+","seasonal_influenza",5,3,3,4,6,13,FALSE
"737","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE-SH","00+","seasonal_influenza",6,4,4,5,7,17,FALSE
"745","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE-SH","00+","seasonal_influenza",15,12,12,13,15,27,FALSE
"753","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE-SH","00+","seasonal_influenza",18,16,16,16,19,31,FALSE
"761","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE-SL","00+","seasonal_influenza",6,4,4,5,6,11,FALSE
"769","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE-SL","00+","seasonal_influenza",7,5,5,5,7,18,FALSE
"777","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE-SL","00+","seasonal_influenza",4,3,3,3,5,12,FALSE
"785","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE-SL","00+","seasonal_influenza",4,3,3,3,5,11,FALSE
"793","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE-SL","00+","seasonal_influenza",3,2,2,2,4,10,FALSE
"801","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE-SN","00+","seasonal_influenza",19,14,17,19,21,28,FALSE
"809","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE-SN","00+","seasonal_influenza",27,24,24,25,28,40,FALSE
"817","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE-SN","00+","seasonal_influenza",22,19,19,20,23,35,FALSE
"825","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE-SN","00+","seasonal_influenza",33,30,30,31,34,47,FALSE
"833","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE-SN","00+","seasonal_influenza",26,23,23,24,26,41,FALSE
"841","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE-ST","00+","seasonal_influenza",5,4,4,4,5,8,FALSE
"849","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE-ST","00+","seasonal_influenza",3,3,3,3,3,6,FALSE
"857","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE-ST","00+","seasonal_influenza",8,8,8,8,8,13,FALSE
"865","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE-ST","00+","seasonal_influenza",11,10,10,10,10,15,FALSE
"873","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE-ST","00+","seasonal_influenza",9,8,8,8,8,13,FALSE
"881","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE-TH","00+","seasonal_influenza",4,4,4,4,5,7,FALSE
"889","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE-TH","00+","seasonal_influenza",10,10,10,10,10,11,FALSE
"897","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE-TH","00+","seasonal_influenza",8,8,8,8,8,8,FALSE
"905","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE-TH","00+","seasonal_influenza",13,13,13,13,13,13,FALSE
"913","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE-TH","00+","seasonal_influenza",8,8,8,8,8,8,FALSE
"921","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE","00-04","rsv_infection",0,0,0,0,0,0,FALSE
"929","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE","00-04","rsv_infection",4,4,4,4,4,4,FALSE
"937","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE","00-04","rsv_infection",1,1,1,1,1,1,FALSE
"945","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE","00-04","rsv_infection",2,2,2,2,2,2,FALSE
"953","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE","00-04","rsv_infection",3,3,3,3,3,3,FALSE
"961","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"969","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"977","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"985","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"993","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE","05-14","rsv_infection",2,2,2,2,2,2,FALSE
"1001","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE","15-34","rsv_infection",0,0,0,0,0,0,FALSE
"1009","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1017","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE","15-34","rsv_infection",0,0,0,0,0,0,FALSE
"1025","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1033","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE","15-34","rsv_infection",2,2,2,2,2,2,FALSE
"1041","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1049","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1057","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE","35-59","rsv_infection",1,1,1,1,1,1,FALSE
"1065","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE","35-59","rsv_infection",1,1,1,1,1,1,FALSE
"1073","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE","35-59","rsv_infection",1,1,1,1,1,1,FALSE
"1081","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE","60-79","rsv_infection",1,1,1,1,2,3,FALSE
"1089","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1097","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1105","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1113","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1121","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1129","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1137","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1145","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1153","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE","80+","rsv_infection",1,1,1,1,1,1,FALSE
"1161","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE","00+","rsv_infection",1,1,1,1,1,3,FALSE
"1169","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE","00+","rsv_infection",5,5,5,5,5,5,FALSE
"1177","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE","00+","rsv_infection",3,3,3,3,3,3,FALSE
"1185","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE","00+","rsv_infection",5,5,5,5,5,5,FALSE
"1193","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE","00+","rsv_infection",10,10,10,10,10,10,FALSE
"1201","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE-SN","00+","rsv_infection",1,1,1,1,1,3,FALSE
"1209","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE-SN","00+","rsv_infection",5,5,5,5,5,5,FALSE
"1217","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE-SN","00+","rsv_infection",3,3,3,3,3,3,FALSE
"1225","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE-SN","00+","rsv_infection",5,5,5,5,5,5,FALSE
"1233","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE-SN","00+","rsv_infection",10,10,10,10,10,10,FALSE
"1241","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE","00-04","pneumococcal_disease",4,3,3,3,5,10,FALSE
"1249","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE","00-04","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1257","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE","00-04","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1265","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE","00-04","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1273","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE","00-04","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1281","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1289","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1297","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1305","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE","05-14","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1313","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1321","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE","15-34","pneumococcal_disease",5,4,4,4,5,10,FALSE
"1329","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE","15-34","pneumococcal_disease",1,1,1,1,1,2,FALSE
"1337","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE","15-34","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1345","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE","15-34","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1353","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE","15-34","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1361","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE","35-59","pneumococcal_disease",14,6,9,13,18,32,FALSE
"1369","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE","35-59","pneumococcal_disease",25,17,20,23,28,44,FALSE
"1377","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE","35-59","pneumococcal_disease",25,18,20,23,28,42,FALSE
"1385","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE","35-59","pneumococcal_disease",20,14,16,19,22,34,FALSE
"1393","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE","35-59","pneumococcal_disease",16,11,13,15,18,27,FALSE
"1401","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE","60-79","pneumococcal_disease",24,17,20,22,26,38,FALSE
"1409","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE","60-79","pneumococcal_disease",25,20,22,24,27,36,FALSE
"1417","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE","60-79","pneumococcal_disease",24,19,21,23,26,34,FALSE
"1425","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE","60-79","pneumococcal_disease",31,26,28,30,33,41,FALSE
"1433","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE","60-79","pneumococcal_disease",22,17,19,21,23,31,FALSE
"1441","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE","80+","pneumococcal_disease",18,12,14,17,20,30,FALSE
"1449","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE","80+","pneumococcal_disease",12,8,9,11,14,23,FALSE
"1457","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE","80+","pneumococcal_disease",11,7,9,11,13,21,FALSE
"1465","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE","80+","pneumococcal_disease",14,10,12,13,16,22,FALSE
"1473","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE","80+","pneumococcal_disease",8,4,6,7,9,14,FALSE
"1481","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE","00+","pneumococcal_disease",65,46,54,62,73,103,FALSE
"1489","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE","00+","pneumococcal_disease",62,47,53,60,69,94,FALSE
"1497","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE","00+","pneumococcal_disease",65,51,57,63,71,93,FALSE
"1505","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE","00+","pneumococcal_disease",70,57,63,68,75,92,FALSE
"1513","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE","00+","pneumococcal_disease",47,37,42,46,51,63,FALSE
"1521","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE-BB","00+","pneumococcal_disease",2,1,1,2,3,7,FALSE
"1529","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE-BB","00+","pneumococcal_disease",6,5,5,6,7,11,FALSE
"1537","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE-BB","00+","pneumococcal_disease",2,1,1,1,2,5,FALSE
"1545","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE-BB","00+","pneumococcal_disease",6,5,5,5,6,9,FALSE
"1553","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE-BB","00+","pneumococcal_disease",0,0,0,0,1,2,FALSE
"1561","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE-BE","00+","pneumococcal_disease",3,3,3,3,4,5,FALSE
"1569","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE-BE","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1577","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE-BE","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1585","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE-BE","00+","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1593","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE-BE","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1601","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE-BW","00+","pneumococcal_disease",7,6,6,6,7,9,FALSE
"1609","KIT-simple_nowcast","inc case","2022-08-07","2022-07-31","DE-BW","00+","pneumococcal_disease",8,8,8,8,8,9,FALSE
"1617","KIT-simple_nowcast","inc case","2022-08-07","2022-07-24","DE-BW","00+","pneumococcal_disease",6,6,6,6,6,6,FALSE
"1625","KIT-simple_nowcast","inc case","2022-08-07","2022-07-17","DE-BW","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1633","KIT-simple_nowcast","inc case","2022-08-07","2022-07-10","DE-BW","00+","pneumococcal_disease",6,6,6,6,6,6,FALSE
"1641","KIT-simple_nowcast","inc case","2022-08-07","2022-08-07","DE-BY","00+","pneumococcal_disease",11,9,9,10,12,17,FALSE
