"","model","target_type","forecast_date","target_end_date","location","age_group","pathogen","mean","q0.025","q0.25","q0.5","q0.75","q0.975","retrospective"
"505","KIT-KEW","inc case","2023-01-22","2023-01-15","DE-HE","00+","seasonal_influenza",376.259,375,375,376,377,380,FALSE
"513","KIT-KEW","inc case","2023-01-22","2023-01-22","DE-HE","00+","seasonal_influenza",162.048,156,157,160,164,183,FALSE
"521","KIT-KEW","inc case","2023-01-22","2022-12-25","DE-HH","00+","seasonal_influenza",868,868,868,868,868,868,FALSE
"529","KIT-KEW","inc case","2023-01-22","2023-01-01","DE-HH","00+","seasonal_influenza",421.911,420,420,421,423,430,FALSE
"537","KIT-KEW","inc case","2023-01-22","2023-01-08","DE-HH","00+","seasonal_influenza",327.112,326,326,327,328,332,FALSE
"545","KIT-KEW","inc case","2023-01-22","2023-01-15","DE-HH","00+","seasonal_influenza",160.849,160,160,160,161,164,FALSE
"553","KIT-KEW","inc case","2023-01-22","2023-01-22","DE-HH","00+","seasonal_influenza",69.398,64,65,67,70,90,FALSE
"561","KIT-KEW","inc case","2023-01-22","2022-12-25","DE-MV","00+","seasonal_influenza",1977,1977,1977,1977,1977,1977,FALSE
"569","KIT-KEW","inc case","2023-01-22","2023-01-01","DE-MV","00+","seasonal_influenza",769.826,768,768,769,770,777,FALSE
"577","KIT-KEW","inc case","2023-01-22","2023-01-08","DE-MV","00+","seasonal_influenza",447.534,446,446,447,448,453,FALSE
"585","KIT-KEW","inc case","2023-01-22","2023-01-15","DE-MV","00+","seasonal_influenza",163.516,162,162,163,164,168,FALSE
"593","KIT-KEW","inc case","2023-01-22","2023-01-22","DE-MV","00+","seasonal_influenza",82.043,79,80,81,83,91,FALSE
"601","KIT-KEW","inc case","2023-01-22","2022-12-25","DE-NI","00+","seasonal_influenza",3745,3745,3745,3745,3745,3745,FALSE
"609","KIT-KEW","inc case","2023-01-22","2023-01-01","DE-NI","00+","seasonal_influenza",1505.135,1500,1501,1502,1507,1525,FALSE
"617","KIT-KEW","inc case","2023-01-22","2023-01-08","DE-NI","00+","seasonal_influenza",997.381,993,994,996,999,1011,FALSE
"625","KIT-KEW","inc case","2023-01-22","2023-01-15","DE-NI","00+","seasonal_influenza",326.6,322,323,325,328,340,FALSE
"633","KIT-KEW","inc case","2023-01-22","2023-01-22","DE-NI","00+","seasonal_influenza",164.601,147,151,156,168,228,FALSE
"641","KIT-KEW","inc case","2023-01-22","2022-12-25","DE-NW","00+","seasonal_influenza",7632,7632,7632,7632,7632,7632,FALSE
"649","KIT-KEW","inc case","2023-01-22","2023-01-01","DE-NW","00+","seasonal_influenza",2981.118,2971,2972,2977,2984,3020,FALSE
"657","KIT-KEW","inc case","2023-01-22","2023-01-08","DE-NW","00+","seasonal_influenza",2238.694,2231,2233,2236,2241,2263,FALSE
"665","KIT-KEW","inc case","2023-01-22","2023-01-15","DE-NW","00+","seasonal_influenza",820.978,814,816,819,824,839,FALSE
"673","KIT-KEW","inc case","2023-01-22","2023-01-22","DE-NW","00+","seasonal_influenza",438.294,412,418,427,445,531,FALSE
"681","KIT-KEW","inc case","2023-01-22","2022-12-25","DE-RP","00+","seasonal_influenza",2461,2461,2461,2461,2461,2461,FALSE
"689","KIT-KEW","inc case","2023-01-22","2023-01-01","DE-RP","00+","seasonal_influenza",916.622,914,914,915,917,927,FALSE
"697","KIT-KEW","inc case","2023-01-22","2023-01-08","DE-RP","00+","seasonal_influenza",1057.724,1056,1056,1057,1058,1064,FALSE
"705","KIT-KEW","inc case","2023-01-22","2023-01-15","DE-RP","00+","seasonal_influenza",332.389,331,331,332,333,337,FALSE
"713","KIT-KEW","inc case","2023-01-22","2023-01-22","DE-RP","00+","seasonal_influenza",104.801,101,102,103,106,119,FALSE
"721","KIT-KEW","inc case","2023-01-22","2022-12-25","DE-SH","00+","seasonal_influenza",1089,1089,1089,1089,1089,1089,FALSE
"729","KIT-KEW","inc case","2023-01-22","2023-01-01","DE-SH","00+","seasonal_influenza",518.762,517,517,518,519,526,FALSE
"737","KIT-KEW","inc case","2023-01-22","2023-01-08","DE-SH","00+","seasonal_influenza",320.025,319,319,319,320,325,FALSE
"745","KIT-KEW","inc case","2023-01-22","2023-01-15","DE-SH","00+","seasonal_influenza",120.78,120,120,120,121,124,FALSE
"753","KIT-KEW","inc case","2023-01-22","2023-01-22","DE-SH","00+","seasonal_influenza",56.649,53,54,55,58,70,FALSE
"761","KIT-KEW","inc case","2023-01-22","2022-12-25","DE-SL","00+","seasonal_influenza",529,529,529,529,529,529,FALSE
"769","KIT-KEW","inc case","2023-01-22","2023-01-01","DE-SL","00+","seasonal_influenza",173.365,173,173,173,174,176,FALSE
"777","KIT-KEW","inc case","2023-01-22","2023-01-08","DE-SL","00+","seasonal_influenza",198.313,198,198,198,198,200,FALSE
"785","KIT-KEW","inc case","2023-01-22","2023-01-15","DE-SL","00+","seasonal_influenza",49.353,49,49,49,50,51,FALSE
"793","KIT-KEW","inc case","2023-01-22","2023-01-22","DE-SL","00+","seasonal_influenza",18.78,17,17,18,19,26,FALSE
"801","KIT-KEW","inc case","2023-01-22","2022-12-25","DE-SN","00+","seasonal_influenza",6647,6647,6647,6647,6647,6647,FALSE
"809","KIT-KEW","inc case","2023-01-22","2023-01-01","DE-SN","00+","seasonal_influenza",2499.055,2489,2490,2494,2502,2540,FALSE
"817","KIT-KEW","inc case","2023-01-22","2023-01-08","DE-SN","00+","seasonal_influenza",1666.815,1659,1661,1664,1670,1692,FALSE
"825","KIT-KEW","inc case","2023-01-22","2023-01-15","DE-SN","00+","seasonal_influenza",547.46,540,543,545,550,567,FALSE
"833","KIT-KEW","inc case","2023-01-22","2023-01-22","DE-SN","00+","seasonal_influenza",228.45,209,213,220,235,294,FALSE
"841","KIT-KEW","inc case","2023-01-22","2022-12-25","DE-ST","00+","seasonal_influenza",2838,2838,2838,2838,2838,2838,FALSE
"849","KIT-KEW","inc case","2023-01-22","2023-01-01","DE-ST","00+","seasonal_influenza",906.896,906,906,906,907,912,FALSE
"857","KIT-KEW","inc case","2023-01-22","2023-01-08","DE-ST","00+","seasonal_influenza",558.011,557,557,558,558,562,FALSE
"865","KIT-KEW","inc case","2023-01-22","2023-01-15","DE-ST","00+","seasonal_influenza",234.94,234,234,234,235,239,FALSE
"873","KIT-KEW","inc case","2023-01-22","2023-01-22","DE-ST","00+","seasonal_influenza",49.872,48,48,49,51,57,FALSE
"881","KIT-KEW","inc case","2023-01-22","2022-12-25","DE-TH","00+","seasonal_influenza",3096,3096,3096,3096,3096,3096,FALSE
"889","KIT-KEW","inc case","2023-01-22","2023-01-01","DE-TH","00+","seasonal_influenza",903.535,898,899,901,906,923,FALSE
"897","KIT-KEW","inc case","2023-01-22","2023-01-08","DE-TH","00+","seasonal_influenza",663.476,660,661,662,665,675,FALSE
"905","KIT-KEW","inc case","2023-01-22","2023-01-15","DE-TH","00+","seasonal_influenza",198.978,196,197,198,200,208,FALSE
"913","KIT-KEW","inc case","2023-01-22","2023-01-22","DE-TH","00+","seasonal_influenza",103.337,94,96,99,106,137,FALSE
"12","KIT-simple_nowcast","inc case","2023-01-22","2023-01-22","DE","00-04","seasonal_influenza",418,345,383,411,445,531,FALSE
"91","KIT-simple_nowcast","inc case","2023-01-22","2023-01-15","DE","00-04","seasonal_influenza",696,635,661,686,720,816,FALSE
"171","KIT-simple_nowcast","inc case","2023-01-22","2023-01-08","DE","00-04","seasonal_influenza",1427,1373,1396,1418,1448,1532,FALSE
"251","KIT-simple_nowcast","inc case","2023-01-22","2023-01-01","DE","00-04","seasonal_influenza",2413,2369,2384,2403,2430,2515,FALSE
"331","KIT-simple_nowcast","inc case","2023-01-22","2022-12-25","DE","00-04","seasonal_influenza",5692,5663,5671,5683,5703,5768,FALSE
"411","KIT-simple_nowcast","inc case","2023-01-22","2023-01-22","DE","05-14","seasonal_influenza",399,329,367,394,426,502,FALSE
"491","KIT-simple_nowcast","inc case","2023-01-22","2023-01-15","DE","05-14","seasonal_influenza",509,438,466,495,537,656,FALSE
"571","KIT-simple_nowcast","inc case","2023-01-22","2023-01-08","DE","05-14","seasonal_influenza",890,825,848,875,916,1039,FALSE
"651","KIT-simple_nowcast","inc case","2023-01-22","2023-01-01","DE","05-14","seasonal_influenza",1819,1764,1784,1807,1841,1944,FALSE
"731","KIT-simple_nowcast","inc case","2023-01-22","2022-12-25","DE","05-14","seasonal_influenza",6915,6876,6891,6907,6931,6999,FALSE
"811","KIT-simple_nowcast","inc case","2023-01-22","2023-01-22","DE","15-34","seasonal_influenza",727,611,671,716,772,908,FALSE
"891","KIT-simple_nowcast","inc case","2023-01-22","2023-01-15","DE","15-34","seasonal_influenza",1410,1315,1359,1397,1447,1580,FALSE
"971","KIT-simple_nowcast","inc case","2023-01-22","2023-01-08","DE","15-34","seasonal_influenza",2980,2898,2936,2968,3012,3128,FALSE
"1051","KIT-simple_nowcast","inc case","2023-01-22","2023-01-01","DE","15-34","seasonal_influenza",4516,4453,4482,4507,4541,4631,FALSE
"1131","KIT-simple_nowcast","inc case","2023-01-22","2022-12-25","DE","15-34","seasonal_influenza",13779,13734,13753,13771,13796,13863,FALSE
"1211","KIT-simple_nowcast","inc case","2023-01-22","2023-01-22","DE","35-59","seasonal_influenza",873,763,821,863,914,1038,FALSE
"1291","KIT-simple_nowcast","inc case","2023-01-22","2023-01-15","DE","35-59","seasonal_influenza",1657,1568,1605,1641,1692,1834,FALSE
"1371","KIT-simple_nowcast","inc case","2023-01-22","2023-01-08","DE","35-59","seasonal_influenza",3644,3569,3600,3630,3673,3793,FALSE
"1451","KIT-simple_nowcast","inc case","2023-01-22","2023-01-01","DE","35-59","seasonal_influenza",5157,5102,5124,5147,5179,5270,FALSE
"1531","KIT-simple_nowcast","inc case","2023-01-22","2022-12-25","DE","35-59","seasonal_influenza",13701,13667,13682,13696,13714,13764,FALSE
"1611","KIT-simple_nowcast","inc case","2023-01-22","2023-01-22","DE","60-79","seasonal_influenza",547,462,506,539,579,678,FALSE
"1691","KIT-simple_nowcast","inc case","2023-01-22","2023-01-15","DE","60-79","seasonal_influenza",1278,1203,1235,1266,1308,1425,FALSE
"1771","KIT-simple_nowcast","inc case","2023-01-22","2023-01-08","DE","60-79","seasonal_influenza",3318,3250,3275,3303,3345,3467,FALSE
"1851","KIT-simple_nowcast","inc case","2023-01-22","2023-01-01","DE","60-79","seasonal_influenza",4891,4844,4860,4879,4910,5002,FALSE
"1931","KIT-simple_nowcast","inc case","2023-01-22","2022-12-25","DE","60-79","seasonal_influenza",8013,7988,7996,8006,8023,8074,FALSE
"2011","KIT-simple_nowcast","inc case","2023-01-22","2023-01-22","DE","80+","seasonal_influenza",401,337,368,393,425,505,FALSE
"2091","KIT-simple_nowcast","inc case","2023-01-22","2023-01-15","DE","80+","seasonal_influenza",921,867,886,908,942,1046,FALSE
"2171","KIT-simple_nowcast","inc case","2023-01-22","2023-01-08","DE","80+","seasonal_influenza",2465,2418,2432,2452,2483,2583,FALSE
"2251","KIT-simple_nowcast","inc case","2023-01-22","2023-01-01","DE","80+","seasonal_influenza",3608,3576,3585,3598,3620,3695,FALSE
"2331","KIT-simple_nowcast","inc case","2023-01-22","2022-12-25","DE","80+","seasonal_influenza",4853,4837,4841,4847,4859,4900,FALSE
"2411","KIT-simple_nowcast","inc case","2023-01-22","2023-01-22","DE","00+","seasonal_influenza",3445,2949,3221,3408,3630,4153,FALSE
"2491","KIT-simple_nowcast","inc case","2023-01-22","2023-01-15","DE","00+","seasonal_influenza",6543,6132,6341,6501,6699,7196,FALSE
"2571","KIT-simple_nowcast","inc case","2023-01-22","2023-01-08","DE","00+","seasonal_influenza",14785,14430,14609,14747,14920,15358,FALSE
"2651","KIT-simple_nowcast","inc case","2023-01-22","2023-01-01","DE","00+","seasonal_influenza",22445,22181,22313,22416,22546,22875,FALSE
"2731","KIT-simple_nowcast","inc case","2023-01-22","2022-12-25","DE","00+","seasonal_influenza",52975,52816,52897,52959,53035,53226,FALSE
"2811","KIT-simple_nowcast","inc case","2023-01-22","2023-01-22","DE-BB","00+","seasonal_influenza",123,109,116,121,129,148,FALSE
"2891","KIT-simple_nowcast","inc case","2023-01-22","2023-01-15","DE-BB","00+","seasonal_influenza",258,251,251,251,255,315,FALSE
"2971","KIT-simple_nowcast","inc case","2023-01-22","2023-01-08","DE-BB","00+","seasonal_influenza",561,555,555,555,557,616,FALSE
"3051","KIT-simple_nowcast","inc case","2023-01-22","2023-01-01","DE-BB","00+","seasonal_influenza",961,956,956,956,958,1001,FALSE
"3131","KIT-simple_nowcast","inc case","2023-01-22","2022-12-25","DE-BB","00+","seasonal_influenza",2733,2730,2730,2730,2731,2759,FALSE
"3211","KIT-simple_nowcast","inc case","2023-01-22","2023-01-22","DE-BE","00+","seasonal_influenza",109,98,102,106,113,136,FALSE
"3291","KIT-simple_nowcast","inc case","2023-01-22","2023-01-15","DE-BE","00+","seasonal_influenza",291,282,283,286,294,326,FALSE
"3371","KIT-simple_nowcast","inc case","2023-01-22","2023-01-08","DE-BE","00+","seasonal_influenza",566,558,559,562,569,595,FALSE
"3451","KIT-simple_nowcast","inc case","2023-01-22","2023-01-01","DE-BE","00+","seasonal_influenza",1205,1199,1200,1202,1208,1230,FALSE
"3531","KIT-simple_nowcast","inc case","2023-01-22","2022-12-25","DE-BE","00+","seasonal_influenza",2009,2005,2005,2007,2010,2026,FALSE
"3611","KIT-simple_nowcast","inc case","2023-01-22","2023-01-22","DE-BW","00+","seasonal_influenza",375,340,358,371,389,433,FALSE
"3691","KIT-simple_nowcast","inc case","2023-01-22","2023-01-15","DE-BW","00+","seasonal_influenza",744,721,729,739,753,799,FALSE
"3771","KIT-simple_nowcast","inc case","2023-01-22","2023-01-08","DE-BW","00+","seasonal_influenza",1352,1332,1339,1347,1360,1401,FALSE
"3851","KIT-simple_nowcast","inc case","2023-01-22","2023-01-01","DE-BW","00+","seasonal_influenza",2780,2763,2769,2776,2787,2821,FALSE
"3931","KIT-simple_nowcast","inc case","2023-01-22","2022-12-25","DE-BW","00+","seasonal_influenza",5089,5079,5083,5087,5093,5110,FALSE
"4011","KIT-simple_nowcast","inc case","2023-01-22","2023-01-22","DE-BY","00+","seasonal_influenza",830,729,781,820,868,986,FALSE
"4091","KIT-simple_nowcast","inc case","2023-01-22","2023-01-15","DE-BY","00+","seasonal_influenza",1481,1404,1438,1469,1511,1625,FALSE
"4171","KIT-simple_nowcast","inc case","2023-01-22","2023-01-08","DE-BY","00+","seasonal_influenza",2640,2575,2600,2626,2665,2780,FALSE
"4251","KIT-simple_nowcast","inc case","2023-01-22","2023-01-01","DE-BY","00+","seasonal_influenza",4459,4408,4426,4447,4479,4575,FALSE
"4331","KIT-simple_nowcast","inc case","2023-01-22","2022-12-25","DE-BY","00+","seasonal_influenza",9729,9697,9707,9720,9741,9807,FALSE
"4411","KIT-simple_nowcast","inc case","2023-01-22","2023-01-22","DE-HB","00+","seasonal_influenza",6,5,5,5,5,15,FALSE
"4491","KIT-simple_nowcast","inc case","2023-01-22","2023-01-15","DE-HB","00+","seasonal_influenza",13,12,12,12,12,17,FALSE
"4571","KIT-simple_nowcast","inc case","2023-01-22","2023-01-08","DE-HB","00+","seasonal_influenza",65,65,65,65,65,70,FALSE
"4651","KIT-simple_nowcast","inc case","2023-01-22","2023-01-01","DE-HB","00+","seasonal_influenza",105,105,105,105,105,108,FALSE
"4731","KIT-simple_nowcast","inc case","2023-01-22","2022-12-25","DE-HB","00+","seasonal_influenza",87,87,87,87,87,87,FALSE
"4811","KIT-simple_nowcast","inc case","2023-01-22","2023-01-22","DE-HE","00+","seasonal_influenza",196,167,182,193,207,243,FALSE
"4891","KIT-simple_nowcast","inc case","2023-01-22","2023-01-15","DE-HE","00+","seasonal_influenza",407,380,392,403,417,455,FALSE
"4971","KIT-simple_nowcast","inc case","2023-01-22","2023-01-08","DE-HE","00+","seasonal_influenza",810,788,798,807,819,850,FALSE
"5051","KIT-simple_nowcast","inc case","2023-01-22","2023-01-01","DE-HE","00+","seasonal_influenza",1171,1155,1163,1169,1177,1196,FALSE
"5131","KIT-simple_nowcast","inc case","2023-01-22","2022-12-25","DE-HE","00+","seasonal_influenza",2299,2292,2296,2298,2301,2307,FALSE
"5211","KIT-simple_nowcast","inc case","2023-01-22","2023-01-22","DE-HH","00+","seasonal_influenza",102,67,81,95,116,174,FALSE
"5291","KIT-simple_nowcast","inc case","2023-01-22","2023-01-15","DE-HH","00+","seasonal_influenza",192,161,171,184,204,267,FALSE
"5371","KIT-simple_nowcast","inc case","2023-01-22","2023-01-08","DE-HH","00+","seasonal_influenza",352,327,335,346,363,416,FALSE
"5451","KIT-simple_nowcast","inc case","2023-01-22","2023-01-01","DE-HH","00+","seasonal_influenza",439,420,426,433,446,486,FALSE
"5531","KIT-simple_nowcast","inc case","2023-01-22","2022-12-25","DE-HH","00+","seasonal_influenza",881,869,871,876,885,919,FALSE
"5611","KIT-simple_nowcast","inc case","2023-01-22","2023-01-22","DE-MV","00+","seasonal_influenza",105,79,85,96,115,182,FALSE
"5691","KIT-simple_nowcast","inc case","2023-01-22","2023-01-15","DE-MV","00+","seasonal_influenza",181,161,161,162,175,327,FALSE
"5771","KIT-simple_nowcast","inc case","2023-01-22","2023-01-08","DE-MV","00+","seasonal_influenza",465,446,446,446,456,616,FALSE
"5851","KIT-simple_nowcast","inc case","2023-01-22","2023-01-01","DE-MV","00+","seasonal_influenza",782,766,766,768,782,879,FALSE
"5931","KIT-simple_nowcast","inc case","2023-01-22","2022-12-25","DE-MV","00+","seasonal_influenza",1985,1974,1974,1975,1984,2060,FALSE
"6011","KIT-simple_nowcast","inc case","2023-01-22","2023-01-22","DE-NI","00+","seasonal_influenza",197,162,180,194,210,250,FALSE
"6091","KIT-simple_nowcast","inc case","2023-01-22","2023-01-15","DE-NI","00+","seasonal_influenza",350,327,338,347,359,390,FALSE
"6171","KIT-simple_nowcast","inc case","2023-01-22","2023-01-08","DE-NI","00+","seasonal_influenza",1016,995,1003,1012,1024,1057,FALSE
"6251","KIT-simple_nowcast","inc case","2023-01-22","2023-01-01","DE-NI","00+","seasonal_influenza",1517,1500,1504,1511,1523,1563,FALSE
"6331","KIT-simple_nowcast","inc case","2023-01-22","2022-12-25","DE-NI","00+","seasonal_influenza",3757,3747,3749,3753,3761,3788,FALSE
"6411","KIT-simple_nowcast","inc case","2023-01-22","2023-01-22","DE-NW","00+","seasonal_influenza",562,446,502,548,607,760,FALSE
