"","model","target_type","forecast_date","target_end_date","location","age_group","pathogen","mean","q0.025","q0.25","q0.5","q0.75","q0.975","retrospective"
"393","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE-BW","00+","seasonal_influenza",36,28,28,29,36,84,FALSE
"401","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE-BY","00+","seasonal_influenza",50,42,46,48,52,62,FALSE
"409","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE-BY","00+","seasonal_influenza",36,31,33,35,38,48,FALSE
"417","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE-BY","00+","seasonal_influenza",54,47,50,53,56,65,FALSE
"425","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE-BY","00+","seasonal_influenza",82,75,78,81,85,94,FALSE
"433","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE-BY","00+","seasonal_influenza",78,70,74,77,81,90,FALSE
"441","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE-HB","00+","seasonal_influenza",2,2,2,2,2,3,FALSE
"449","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE-HB","00+","seasonal_influenza",1,1,1,1,1,1,FALSE
"457","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE-HB","00+","seasonal_influenza",5,5,5,5,5,5,FALSE
"465","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE-HB","00+","seasonal_influenza",4,4,4,4,4,4,FALSE
"473","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE-HB","00+","seasonal_influenza",2,2,2,2,2,2,FALSE
"481","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE-HE","00+","seasonal_influenza",17,15,15,16,18,23,FALSE
"489","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE-HE","00+","seasonal_influenza",8,7,7,7,8,13,FALSE
"497","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE-HE","00+","seasonal_influenza",11,11,11,11,11,15,FALSE
"505","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE-HE","00+","seasonal_influenza",13,13,13,13,13,16,FALSE
"513","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE-HE","00+","seasonal_influenza",21,21,21,21,21,24,FALSE
"521","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE-HH","00+","seasonal_influenza",6,4,4,5,7,11,FALSE
"529","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE-HH","00+","seasonal_influenza",11,10,10,10,11,15,FALSE
"537","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE-HH","00+","seasonal_influenza",18,18,18,18,19,22,FALSE
"545","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE-HH","00+","seasonal_influenza",17,17,17,17,17,19,FALSE
"553","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE-HH","00+","seasonal_influenza",25,25,25,25,25,26,FALSE
"561","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE-MV","00+","seasonal_influenza",3,3,3,3,4,6,FALSE
"569","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE-MV","00+","seasonal_influenza",9,9,9,9,9,12,FALSE
"577","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE-MV","00+","seasonal_influenza",19,19,19,19,19,21,FALSE
"585","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE-MV","00+","seasonal_influenza",40,40,40,40,40,42,FALSE
"593","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE-MV","00+","seasonal_influenza",37,37,37,37,37,38,FALSE
"601","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE-NI","00+","seasonal_influenza",21,14,16,19,24,39,FALSE
"609","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE-NI","00+","seasonal_influenza",15,9,9,10,16,48,FALSE
"617","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE-NI","00+","seasonal_influenza",27,20,20,23,30,58,FALSE
"625","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE-NI","00+","seasonal_influenza",43,36,36,37,43,83,FALSE
"633","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE-NI","00+","seasonal_influenza",34,28,28,30,36,62,FALSE
"641","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE-NW","00+","seasonal_influenza",33,29,31,33,35,41,FALSE
"649","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE-NW","00+","seasonal_influenza",43,41,41,42,44,51,FALSE
"657","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE-NW","00+","seasonal_influenza",58,56,56,57,59,66,FALSE
"665","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE-NW","00+","seasonal_influenza",96,94,94,95,97,103,FALSE
"673","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE-NW","00+","seasonal_influenza",52,50,50,51,52,58,FALSE
"681","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE-RP","00+","seasonal_influenza",11,10,10,11,12,16,FALSE
"689","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE-RP","00+","seasonal_influenza",14,13,13,13,14,20,FALSE
"697","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE-RP","00+","seasonal_influenza",26,25,25,25,25,31,FALSE
"705","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE-RP","00+","seasonal_influenza",22,22,22,22,22,26,FALSE
"713","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE-RP","00+","seasonal_influenza",31,31,31,31,31,33,FALSE
"721","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE-SH","00+","seasonal_influenza",14,12,12,13,14,19,FALSE
"729","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE-SH","00+","seasonal_influenza",17,16,16,16,17,22,FALSE
"737","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE-SH","00+","seasonal_influenza",9,8,8,8,9,13,FALSE
"745","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE-SH","00+","seasonal_influenza",13,12,12,12,13,16,FALSE
"753","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE-SH","00+","seasonal_influenza",28,27,27,27,28,31,FALSE
"761","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE-SL","00+","seasonal_influenza",4,3,3,4,4,7,FALSE
"769","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE-SL","00+","seasonal_influenza",3,2,2,2,3,6,FALSE
"777","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE-SL","00+","seasonal_influenza",3,2,2,2,3,6,FALSE
"785","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE-SL","00+","seasonal_influenza",4,3,3,3,4,7,FALSE
"793","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE-SL","00+","seasonal_influenza",11,10,10,10,11,14,FALSE
"801","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE-SN","00+","seasonal_influenza",35,25,30,34,39,54,FALSE
"809","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE-SN","00+","seasonal_influenza",30,23,23,26,32,59,FALSE
"817","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE-SN","00+","seasonal_influenza",42,35,35,38,45,73,FALSE
"825","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE-SN","00+","seasonal_influenza",71,64,64,67,74,103,FALSE
"833","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE-SN","00+","seasonal_influenza",102,95,95,98,104,134,FALSE
"841","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE-ST","00+","seasonal_influenza",12,10,11,12,13,17,FALSE
"849","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE-ST","00+","seasonal_influenza",8,8,8,8,8,11,FALSE
"857","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE-ST","00+","seasonal_influenza",20,20,20,20,20,23,FALSE
"865","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE-ST","00+","seasonal_influenza",27,27,27,27,27,30,FALSE
"873","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE-ST","00+","seasonal_influenza",49,49,49,49,49,52,FALSE
"881","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE-TH","00+","seasonal_influenza",15,13,13,14,16,20,FALSE
"889","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE-TH","00+","seasonal_influenza",8,8,8,8,8,11,FALSE
"897","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE-TH","00+","seasonal_influenza",24,24,24,24,24,26,FALSE
"905","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE-TH","00+","seasonal_influenza",28,28,28,28,28,30,FALSE
"913","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE-TH","00+","seasonal_influenza",22,22,22,22,22,23,FALSE
"921","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE","00-04","rsv_infection",3,2,2,2,3,9,FALSE
"929","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE","00-04","rsv_infection",3,3,3,3,3,3,FALSE
"937","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE","00-04","rsv_infection",1,1,1,1,1,1,FALSE
"945","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE","00-04","rsv_infection",1,1,1,1,1,1,FALSE
"953","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE","00-04","rsv_infection",3,3,3,3,3,3,FALSE
"961","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"969","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE","05-14","rsv_infection",2,2,2,2,2,2,FALSE
"977","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"985","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE","05-14","rsv_infection",1,1,1,1,1,1,FALSE
"993","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"1001","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE","15-34","rsv_infection",1,1,1,1,1,3,FALSE
"1009","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE","15-34","rsv_infection",2,2,2,2,2,2,FALSE
"1017","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE","15-34","rsv_infection",2,2,2,2,2,2,FALSE
"1025","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1033","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1041","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE","35-59","rsv_infection",1,1,1,1,1,3,FALSE
"1049","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE","35-59","rsv_infection",1,1,1,1,1,1,FALSE
"1057","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE","35-59","rsv_infection",3,3,3,3,3,3,FALSE
"1065","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE","35-59","rsv_infection",1,1,1,1,1,1,FALSE
"1073","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE","35-59","rsv_infection",2,2,2,2,2,2,FALSE
"1081","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE","60-79","rsv_infection",1,1,1,1,2,3,FALSE
"1089","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1097","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1105","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1113","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1121","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1129","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE","80+","rsv_infection",1,1,1,1,1,1,FALSE
"1137","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1145","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1153","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1161","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE","00+","rsv_infection",7,5,5,6,7,15,FALSE
"1169","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE","00+","rsv_infection",10,10,10,10,10,10,FALSE
"1177","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE","00+","rsv_infection",7,7,7,7,7,7,FALSE
"1185","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE","00+","rsv_infection",5,5,5,5,5,5,FALSE
"1193","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE","00+","rsv_infection",7,7,7,7,7,7,FALSE
"1201","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE-SN","00+","rsv_infection",7,5,5,6,7,15,FALSE
"1209","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE-SN","00+","rsv_infection",10,10,10,10,10,10,FALSE
"1217","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE-SN","00+","rsv_infection",7,7,7,7,7,7,FALSE
"1225","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE-SN","00+","rsv_infection",5,5,5,5,5,5,FALSE
"1233","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE-SN","00+","rsv_infection",7,7,7,7,7,7,FALSE
"1241","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE","00-04","pneumococcal_disease",1,1,1,1,1,3,FALSE
"1249","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE","00-04","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1257","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE","00-04","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1265","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE","00-04","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1273","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE","00-04","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1281","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE","05-14","pneumococcal_disease",2,1,1,1,2,3,FALSE
"1289","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1297","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1305","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1313","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1321","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE","15-34","pneumococcal_disease",1,1,1,1,1,3,FALSE
"1329","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE","15-34","pneumococcal_disease",2,2,2,2,2,3,FALSE
"1337","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE","15-34","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1345","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE","15-34","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1353","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE","15-34","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1361","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE","35-59","pneumococcal_disease",21,13,14,18,25,50,FALSE
"1369","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE","35-59","pneumococcal_disease",18,11,12,15,20,41,FALSE
"1377","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE","35-59","pneumococcal_disease",25,19,20,23,28,45,FALSE
"1385","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE","35-59","pneumococcal_disease",20,15,16,19,22,34,FALSE
"1393","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE","35-59","pneumococcal_disease",14,9,11,13,16,25,FALSE
"1401","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE","60-79","pneumococcal_disease",28,22,23,25,30,49,FALSE
"1409","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE","60-79","pneumococcal_disease",21,17,17,18,22,36,FALSE
"1417","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE","60-79","pneumococcal_disease",24,21,21,23,26,39,FALSE
"1425","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE","60-79","pneumococcal_disease",26,23,23,24,28,41,FALSE
"1433","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE","60-79","pneumococcal_disease",39,36,36,37,41,54,FALSE
"1441","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE","80+","pneumococcal_disease",14,9,10,12,16,31,FALSE
"1449","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE","80+","pneumococcal_disease",8,4,5,6,10,22,FALSE
"1457","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE","80+","pneumococcal_disease",13,9,10,12,15,28,FALSE
"1465","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE","80+","pneumococcal_disease",20,16,17,19,22,32,FALSE
"1473","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE","80+","pneumococcal_disease",16,12,13,15,17,25,FALSE
"1481","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE","00+","pneumococcal_disease",66,47,51,59,74,128,FALSE
"1489","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE","00+","pneumococcal_disease",48,34,37,42,54,95,FALSE
"1497","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE","00+","pneumococcal_disease",72,58,61,67,78,115,FALSE
"1505","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE","00+","pneumococcal_disease",73,60,64,69,78,107,FALSE
"1513","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE","00+","pneumococcal_disease",73,61,65,71,78,102,FALSE
"1521","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE-BB","00+","pneumococcal_disease",7,5,5,6,8,16,FALSE
"1529","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE-BB","00+","pneumococcal_disease",1,0,0,0,1,5,FALSE
"1537","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE-BB","00+","pneumococcal_disease",2,1,1,1,3,7,FALSE
"1545","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE-BB","00+","pneumococcal_disease",3,2,2,2,3,8,FALSE
"1553","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE-BB","00+","pneumococcal_disease",3,2,2,2,3,7,FALSE
"1561","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE-BE","00+","pneumococcal_disease",6,5,5,5,6,9,FALSE
"1569","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE-BE","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1577","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE-BE","00+","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1585","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE-BE","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1593","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE-BE","00+","pneumococcal_disease",14,14,14,14,14,14,FALSE
"1601","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE-BW","00+","pneumococcal_disease",3,3,3,3,3,6,FALSE
"1609","KIT-simple_nowcast","inc case","2022-07-17","2022-07-10","DE-BW","00+","pneumococcal_disease",6,6,6,6,6,7,FALSE
"1617","KIT-simple_nowcast","inc case","2022-07-17","2022-07-03","DE-BW","00+","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1625","KIT-simple_nowcast","inc case","2022-07-17","2022-06-26","DE-BW","00+","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1633","KIT-simple_nowcast","inc case","2022-07-17","2022-06-19","DE-BW","00+","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1641","KIT-simple_nowcast","inc case","2022-07-17","2022-07-17","DE-BY","00+","pneumococcal_disease",2,1,1,1,2,6,FALSE
