"","model","target_type","forecast_date","target_end_date","location","age_group","pathogen","mean","q0.025","q0.25","q0.5","q0.75","q0.975","retrospective"
"529","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-HH","00+","seasonal_influenza",18,17,17,17,18,22,FALSE
"537","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-HH","00+","seasonal_influenza",6,6,6,6,6,8,FALSE
"545","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-HH","00+","seasonal_influenza",10,10,10,10,10,11,FALSE
"553","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-HH","00+","seasonal_influenza",18,18,18,18,18,19,FALSE
"561","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-MV","00+","seasonal_influenza",3,3,3,3,3,5,FALSE
"569","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-MV","00+","seasonal_influenza",8,8,8,8,8,10,FALSE
"577","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-MV","00+","seasonal_influenza",3,3,3,3,3,4,FALSE
"585","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-MV","00+","seasonal_influenza",9,9,9,9,9,10,FALSE
"593","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-MV","00+","seasonal_influenza",19,19,19,19,19,20,FALSE
"601","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-NI","00+","seasonal_influenza",20,15,17,19,22,30,FALSE
"609","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-NI","00+","seasonal_influenza",14,11,11,12,15,29,FALSE
"617","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-NI","00+","seasonal_influenza",18,15,15,17,20,32,FALSE
"625","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-NI","00+","seasonal_influenza",13,10,10,11,14,28,FALSE
"633","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-NI","00+","seasonal_influenza",24,21,21,22,25,35,FALSE
"641","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-NW","00+","seasonal_influenza",26,23,24,25,27,30,FALSE
"649","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-NW","00+","seasonal_influenza",34,33,33,33,34,37,FALSE
"657","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-NW","00+","seasonal_influenza",30,30,30,30,31,33,FALSE
"665","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-NW","00+","seasonal_influenza",41,41,41,41,41,43,FALSE
"673","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-NW","00+","seasonal_influenza",56,56,56,56,56,57,FALSE
"681","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-RP","00+","seasonal_influenza",16,15,15,15,16,18,FALSE
"689","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-RP","00+","seasonal_influenza",24,24,24,24,24,26,FALSE
"697","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-RP","00+","seasonal_influenza",10,10,10,10,10,11,FALSE
"705","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-RP","00+","seasonal_influenza",13,13,13,13,13,14,FALSE
"713","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-RP","00+","seasonal_influenza",25,25,25,25,25,25,FALSE
"721","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-SH","00+","seasonal_influenza",3,2,2,2,3,5,FALSE
"729","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-SH","00+","seasonal_influenza",4,4,4,4,5,7,FALSE
"737","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-SH","00+","seasonal_influenza",12,12,12,12,13,15,FALSE
"745","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-SH","00+","seasonal_influenza",16,16,16,16,16,18,FALSE
"753","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-SH","00+","seasonal_influenza",8,8,8,8,8,9,FALSE
"761","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-SL","00+","seasonal_influenza",7,5,5,6,8,12,FALSE
"769","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-SL","00+","seasonal_influenza",4,3,3,3,5,12,FALSE
"777","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-SL","00+","seasonal_influenza",4,3,3,3,5,10,FALSE
"785","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-SL","00+","seasonal_influenza",3,2,2,2,4,8,FALSE
"793","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-SL","00+","seasonal_influenza",3,2,2,3,4,9,FALSE
"801","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-SN","00+","seasonal_influenza",29,22,26,28,32,40,FALSE
"809","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-SN","00+","seasonal_influenza",23,19,19,21,25,39,FALSE
"817","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-SN","00+","seasonal_influenza",34,30,30,32,36,51,FALSE
"825","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-SN","00+","seasonal_influenza",27,23,23,24,28,45,FALSE
"833","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-SN","00+","seasonal_influenza",42,37,37,38,43,64,FALSE
"841","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-ST","00+","seasonal_influenza",3,2,2,3,3,6,FALSE
"849","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-ST","00+","seasonal_influenza",9,8,8,8,9,13,FALSE
"857","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-ST","00+","seasonal_influenza",11,10,10,10,10,18,FALSE
"865","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-ST","00+","seasonal_influenza",9,8,8,8,8,16,FALSE
"873","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-ST","00+","seasonal_influenza",21,20,20,20,21,31,FALSE
"881","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-TH","00+","seasonal_influenza",11,10,10,11,12,15,FALSE
"889","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-TH","00+","seasonal_influenza",8,8,8,8,8,9,FALSE
"897","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-TH","00+","seasonal_influenza",13,13,13,13,13,14,FALSE
"905","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-TH","00+","seasonal_influenza",8,8,8,8,8,8,FALSE
"913","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-TH","00+","seasonal_influenza",24,24,24,24,24,24,FALSE
"921","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE","00-04","rsv_infection",5,3,3,3,4,17,FALSE
"929","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE","00-04","rsv_infection",1,1,1,1,1,1,FALSE
"937","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE","00-04","rsv_infection",2,2,2,2,2,2,FALSE
"945","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE","00-04","rsv_infection",3,3,3,3,3,3,FALSE
"953","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE","00-04","rsv_infection",1,1,1,1,1,1,FALSE
"961","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"969","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"977","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"985","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE","05-14","rsv_infection",2,2,2,2,2,2,FALSE
"993","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"1001","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE","15-34","rsv_infection",1,1,1,1,1,3,FALSE
"1009","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE","15-34","rsv_infection",0,0,0,0,0,0,FALSE
"1017","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1025","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE","15-34","rsv_infection",2,2,2,2,2,2,FALSE
"1033","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE","15-34","rsv_infection",2,2,2,2,2,2,FALSE
"1041","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1049","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE","35-59","rsv_infection",1,1,1,1,1,1,FALSE
"1057","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE","35-59","rsv_infection",1,1,1,1,1,1,FALSE
"1065","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE","35-59","rsv_infection",1,1,1,1,1,1,FALSE
"1073","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE","35-59","rsv_infection",3,3,3,3,3,3,FALSE
"1081","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1089","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1097","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1105","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1113","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1121","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1129","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1137","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1145","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE","80+","rsv_infection",1,1,1,1,1,1,FALSE
"1153","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1161","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE","00+","rsv_infection",5,4,4,4,6,12,FALSE
"1169","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE","00+","rsv_infection",3,3,3,3,3,3,FALSE
"1177","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE","00+","rsv_infection",5,5,5,5,5,5,FALSE
"1185","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE","00+","rsv_infection",10,10,10,10,10,10,FALSE
"1193","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE","00+","rsv_infection",7,7,7,7,7,7,FALSE
"1201","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-SN","00+","rsv_infection",5,4,4,4,6,12,FALSE
"1209","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-SN","00+","rsv_infection",3,3,3,3,3,3,FALSE
"1217","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-SN","00+","rsv_infection",5,5,5,5,5,5,FALSE
"1225","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-SN","00+","rsv_infection",10,10,10,10,10,10,FALSE
"1233","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-SN","00+","rsv_infection",7,7,7,7,7,7,FALSE
"1241","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE","00-04","pneumococcal_disease",0,0,0,0,0,1,FALSE
"1249","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE","00-04","pneumococcal_disease",3,3,3,3,3,5,FALSE
"1257","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE","00-04","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1265","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE","00-04","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1273","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE","00-04","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1281","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1289","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1297","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE","05-14","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1305","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1313","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1321","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE","15-34","pneumococcal_disease",0,0,0,0,0,1,FALSE
"1329","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE","15-34","pneumococcal_disease",2,2,2,2,2,3,FALSE
"1337","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE","15-34","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1345","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE","15-34","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1353","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE","15-34","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1361","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE","35-59","pneumococcal_disease",22,14,16,20,26,45,FALSE
"1369","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE","35-59","pneumococcal_disease",24,17,18,21,26,45,FALSE
"1377","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE","35-59","pneumococcal_disease",20,14,15,18,22,37,FALSE
"1385","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE","35-59","pneumococcal_disease",16,11,12,15,18,29,FALSE
"1393","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE","35-59","pneumococcal_disease",24,19,21,23,26,34,FALSE
"1401","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE","60-79","pneumococcal_disease",24,19,20,22,26,38,FALSE
"1409","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE","60-79","pneumococcal_disease",22,19,19,21,23,33,FALSE
"1417","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE","60-79","pneumococcal_disease",28,25,25,27,29,38,FALSE
"1425","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE","60-79","pneumococcal_disease",20,17,17,19,21,29,FALSE
"1433","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE","60-79","pneumococcal_disease",24,21,21,23,25,32,FALSE
"1441","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE","80+","pneumococcal_disease",11,7,8,10,13,23,FALSE
"1449","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE","80+","pneumococcal_disease",10,6,7,9,12,21,FALSE
"1457","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE","80+","pneumococcal_disease",14,10,11,13,16,24,FALSE
"1465","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE","80+","pneumococcal_disease",7,4,5,7,9,16,FALSE
"1473","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE","80+","pneumococcal_disease",14,10,11,13,16,22,FALSE
"1481","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE","00+","pneumococcal_disease",57,40,46,53,64,97,FALSE
"1489","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE","00+","pneumococcal_disease",60,47,50,56,65,97,FALSE
"1497","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE","00+","pneumococcal_disease",66,54,58,63,71,98,FALSE
"1505","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE","00+","pneumococcal_disease",45,34,38,43,49,70,FALSE
"1513","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE","00+","pneumococcal_disease",70,60,65,69,74,90,FALSE
"1521","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-BB","00+","pneumococcal_disease",6,5,5,5,7,12,FALSE
"1529","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-BB","00+","pneumococcal_disease",1,1,1,1,1,3,FALSE
"1537","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-BB","00+","pneumococcal_disease",5,5,5,5,5,7,FALSE
"1545","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-BB","00+","pneumococcal_disease",0,0,0,0,0,1,FALSE
"1553","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-BB","00+","pneumococcal_disease",1,1,1,1,1,2,FALSE
"1561","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-BE","00+","pneumococcal_disease",1,1,1,1,1,3,FALSE
"1569","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-BE","00+","pneumococcal_disease",3,3,3,3,3,4,FALSE
"1577","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-BE","00+","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1585","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-BE","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1593","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-BE","00+","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1601","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-BW","00+","pneumococcal_disease",9,8,8,8,9,12,FALSE
"1609","KIT-simple_nowcast","inc case","2022-07-31","2022-07-24","DE-BW","00+","pneumococcal_disease",6,6,6,6,6,7,FALSE
"1617","KIT-simple_nowcast","inc case","2022-07-31","2022-07-17","DE-BW","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1625","KIT-simple_nowcast","inc case","2022-07-31","2022-07-10","DE-BW","00+","pneumococcal_disease",6,6,6,6,6,6,FALSE
"1633","KIT-simple_nowcast","inc case","2022-07-31","2022-07-03","DE-BW","00+","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1641","KIT-simple_nowcast","inc case","2022-07-31","2022-07-31","DE-BY","00+","pneumococcal_disease",5,4,4,4,5,8,FALSE
