"","model","target_type","forecast_date","target_end_date","location","age_group","pathogen","mean","q0.025","q0.25","q0.5","q0.75","q0.975","retrospective"
"161","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE","60-79","seasonal_influenza",16,13,14,15,17,19,FALSE
"169","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE","60-79","seasonal_influenza",17,16,16,17,17,19,FALSE
"177","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE","60-79","seasonal_influenza",12,12,12,12,13,14,FALSE
"185","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE","60-79","seasonal_influenza",13,12,12,12,13,14,FALSE
"193","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE","60-79","seasonal_influenza",12,12,12,12,13,14,FALSE
"201","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE","80+","seasonal_influenza",6,5,5,6,7,9,FALSE
"209","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE","80+","seasonal_influenza",2,2,2,2,2,4,FALSE
"217","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE","80+","seasonal_influenza",6,6,6,6,6,8,FALSE
"225","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE","80+","seasonal_influenza",5,5,5,5,5,7,FALSE
"233","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE","80+","seasonal_influenza",8,8,8,8,8,9,FALSE
"241","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE","00+","seasonal_influenza",264,239,253,262,273,299,FALSE
"249","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE","00+","seasonal_influenza",223,211,217,221,227,240,FALSE
"257","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE","00+","seasonal_influenza",184,175,180,184,188,199,FALSE
"265","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE","00+","seasonal_influenza",178,169,174,177,181,190,FALSE
"273","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE","00+","seasonal_influenza",183,175,179,182,186,195,FALSE
"281","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE-BB","00+","seasonal_influenza",11,8,8,9,12,27,FALSE
"289","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE-BB","00+","seasonal_influenza",13,11,11,11,12,25,FALSE
"297","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE-BB","00+","seasonal_influenza",11,10,10,10,10,19,FALSE
"305","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE-BB","00+","seasonal_influenza",6,6,6,6,6,10,FALSE
"313","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE-BB","00+","seasonal_influenza",8,8,8,8,8,8,FALSE
"321","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE-BE","00+","seasonal_influenza",16,15,15,16,17,20,FALSE
"329","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE-BE","00+","seasonal_influenza",10,10,10,10,10,11,FALSE
"337","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE-BE","00+","seasonal_influenza",9,9,9,9,9,10,FALSE
"345","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE-BE","00+","seasonal_influenza",8,8,8,8,8,8,FALSE
"353","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE-BE","00+","seasonal_influenza",5,5,5,5,5,5,FALSE
"361","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE-BW","00+","seasonal_influenza",18,14,16,17,20,28,FALSE
"369","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE-BW","00+","seasonal_influenza",31,27,28,29,32,42,FALSE
"377","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE-BW","00+","seasonal_influenza",16,13,13,15,17,26,FALSE
"385","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE-BW","00+","seasonal_influenza",15,12,12,14,17,26,FALSE
"393","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE-BW","00+","seasonal_influenza",16,12,13,15,17,27,FALSE
"401","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE-BY","00+","seasonal_influenza",64,59,61,64,66,74,FALSE
"409","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE-BY","00+","seasonal_influenza",32,31,31,32,32,35,FALSE
"417","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE-BY","00+","seasonal_influenza",27,26,26,26,27,29,FALSE
"425","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE-BY","00+","seasonal_influenza",17,16,16,16,17,19,FALSE
"433","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE-BY","00+","seasonal_influenza",25,24,24,25,25,27,FALSE
"441","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE-HB","00+","seasonal_influenza",1,1,1,1,1,1,FALSE
"449","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE-HB","00+","seasonal_influenza",2,2,2,2,2,2,FALSE
"457","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE-HB","00+","seasonal_influenza",0,0,0,0,0,0,FALSE
"465","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE-HB","00+","seasonal_influenza",0,0,0,0,0,0,FALSE
"473","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE-HB","00+","seasonal_influenza",0,0,0,0,0,0,FALSE
"481","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE-HE","00+","seasonal_influenza",11,9,9,10,12,16,FALSE
"489","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE-HE","00+","seasonal_influenza",8,7,7,8,9,14,FALSE
"497","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE-HE","00+","seasonal_influenza",10,9,9,9,10,16,FALSE
"505","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE-HE","00+","seasonal_influenza",7,6,6,6,7,12,FALSE
"513","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE-HE","00+","seasonal_influenza",10,9,9,9,10,14,FALSE
"521","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE-HH","00+","seasonal_influenza",21,15,18,20,23,31,FALSE
"529","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE-HH","00+","seasonal_influenza",22,20,21,22,24,29,FALSE
"537","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE-HH","00+","seasonal_influenza",6,5,5,6,7,12,FALSE
"545","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE-HH","00+","seasonal_influenza",13,12,12,12,13,23,FALSE
"553","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE-HH","00+","seasonal_influenza",9,8,8,8,9,20,FALSE
"561","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE-MV","00+","seasonal_influenza",13,12,12,12,13,21,FALSE
"569","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE-MV","00+","seasonal_influenza",6,5,5,5,5,11,FALSE
"577","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE-MV","00+","seasonal_influenza",4,3,3,3,3,10,FALSE
"585","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE-MV","00+","seasonal_influenza",9,8,8,8,8,19,FALSE
"593","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE-MV","00+","seasonal_influenza",4,3,3,3,3,17,FALSE
"601","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE-NI","00+","seasonal_influenza",21,17,19,20,22,28,FALSE
"609","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE-NI","00+","seasonal_influenza",13,11,11,12,14,18,FALSE
"617","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE-NI","00+","seasonal_influenza",10,8,8,9,10,15,FALSE
"625","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE-NI","00+","seasonal_influenza",24,23,23,24,25,30,FALSE
"633","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE-NI","00+","seasonal_influenza",16,15,15,15,16,19,FALSE
"641","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE-NW","00+","seasonal_influenza",27,23,26,27,29,33,FALSE
"649","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE-NW","00+","seasonal_influenza",28,25,26,27,29,34,FALSE
"657","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE-NW","00+","seasonal_influenza",35,32,33,34,36,42,FALSE
"665","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE-NW","00+","seasonal_influenza",30,26,27,29,31,39,FALSE
"673","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE-NW","00+","seasonal_influenza",29,25,26,28,30,39,FALSE
"681","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE-RP","00+","seasonal_influenza",9,9,9,9,10,11,FALSE
"689","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE-RP","00+","seasonal_influenza",15,15,15,15,15,15,FALSE
"697","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE-RP","00+","seasonal_influenza",17,17,17,17,17,17,FALSE
"705","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE-RP","00+","seasonal_influenza",14,14,14,14,14,14,FALSE
"713","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE-RP","00+","seasonal_influenza",17,17,17,17,17,17,FALSE
"721","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE-SH","00+","seasonal_influenza",4,2,2,3,4,8,FALSE
"729","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE-SH","00+","seasonal_influenza",7,5,5,6,8,14,FALSE
"737","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE-SH","00+","seasonal_influenza",8,6,6,7,8,16,FALSE
"745","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE-SH","00+","seasonal_influenza",9,7,7,7,9,18,FALSE
"753","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE-SH","00+","seasonal_influenza",5,3,3,3,4,15,FALSE
"761","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE-SL","00+","seasonal_influenza",1,0,0,0,1,3,FALSE
"769","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE-SL","00+","seasonal_influenza",1,0,0,0,1,3,FALSE
"777","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE-SL","00+","seasonal_influenza",3,2,2,2,3,6,FALSE
"785","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE-SL","00+","seasonal_influenza",5,4,4,4,5,7,FALSE
"793","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE-SL","00+","seasonal_influenza",5,5,5,5,6,8,FALSE
"801","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE-SN","00+","seasonal_influenza",35,30,33,35,37,44,FALSE
"809","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE-SN","00+","seasonal_influenza",26,25,25,25,26,29,FALSE
"817","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE-SN","00+","seasonal_influenza",21,21,21,21,22,24,FALSE
"825","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE-SN","00+","seasonal_influenza",15,15,15,15,15,17,FALSE
"833","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE-SN","00+","seasonal_influenza",24,24,24,24,24,26,FALSE
"841","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE-ST","00+","seasonal_influenza",6,5,5,5,6,9,FALSE
"849","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE-ST","00+","seasonal_influenza",9,9,9,9,9,9,FALSE
"857","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE-ST","00+","seasonal_influenza",5,5,5,5,5,5,FALSE
"865","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE-ST","00+","seasonal_influenza",5,5,5,5,5,5,FALSE
"873","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE-ST","00+","seasonal_influenza",3,3,3,3,3,3,FALSE
"881","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE-TH","00+","seasonal_influenza",5,5,5,5,6,7,FALSE
"889","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE-TH","00+","seasonal_influenza",4,4,4,4,4,5,FALSE
"897","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE-TH","00+","seasonal_influenza",6,6,6,6,6,6,FALSE
"905","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE-TH","00+","seasonal_influenza",4,4,4,4,4,4,FALSE
"913","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE-TH","00+","seasonal_influenza",10,10,10,10,10,10,FALSE
"921","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE","00-04","rsv_infection",1,1,1,1,1,3,FALSE
"929","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE","00-04","rsv_infection",0,0,0,0,0,0,FALSE
"937","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE","00-04","rsv_infection",2,2,2,2,2,2,FALSE
"945","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE","00-04","rsv_infection",0,0,0,0,0,0,FALSE
"953","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE","00-04","rsv_infection",4,4,4,4,4,4,FALSE
"961","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"969","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"977","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"985","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"993","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"1001","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE","15-34","rsv_infection",1,1,1,1,1,3,FALSE
"1009","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE","15-34","rsv_infection",0,0,0,0,0,0,FALSE
"1017","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE","15-34","rsv_infection",0,0,0,0,0,0,FALSE
"1025","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE","15-34","rsv_infection",0,0,0,0,0,0,FALSE
"1033","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1041","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1049","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1057","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE","35-59","rsv_infection",2,2,2,2,2,2,FALSE
"1065","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE","35-59","rsv_infection",1,1,1,1,1,1,FALSE
"1073","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1081","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1089","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1097","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1105","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1113","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1121","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1129","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1137","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1145","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1153","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1161","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE","00+","rsv_infection",2,2,2,2,2,5,FALSE
"1169","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE","00+","rsv_infection",0,0,0,0,0,0,FALSE
"1177","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE","00+","rsv_infection",4,4,4,4,4,4,FALSE
"1185","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE","00+","rsv_infection",2,2,2,2,2,2,FALSE
"1193","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE","00+","rsv_infection",5,5,5,5,5,5,FALSE
"1201","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE-SN","00+","rsv_infection",2,2,2,2,2,5,FALSE
"1209","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE-SN","00+","rsv_infection",0,0,0,0,0,0,FALSE
"1217","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE-SN","00+","rsv_infection",4,4,4,4,4,4,FALSE
"1225","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE-SN","00+","rsv_infection",2,2,2,2,2,2,FALSE
"1233","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE-SN","00+","rsv_infection",5,5,5,5,5,5,FALSE
"1241","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE","00-04","pneumococcal_disease",1,1,1,1,2,4,FALSE
"1249","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE","00-04","pneumococcal_disease",1,1,1,1,1,2,FALSE
"1257","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE","00-04","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1265","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE","00-04","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1273","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE","00-04","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1281","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1289","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE","05-14","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1297","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE","05-14","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1305","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1313","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1321","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE","15-34","pneumococcal_disease",0,0,0,0,0,2,FALSE
"1329","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE","15-34","pneumococcal_disease",6,6,6,6,6,9,FALSE
"1337","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE","15-34","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1345","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE","15-34","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1353","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE","15-34","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1361","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE","35-59","pneumococcal_disease",8,6,6,8,9,15,FALSE
"1369","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE","35-59","pneumococcal_disease",13,11,11,12,14,19,FALSE
"1377","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE","35-59","pneumococcal_disease",14,13,13,14,15,20,FALSE
"1385","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE","35-59","pneumococcal_disease",7,6,6,7,7,11,FALSE
"1393","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE","35-59","pneumococcal_disease",18,17,17,17,18,21,FALSE
"1401","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE","60-79","pneumococcal_disease",21,16,18,20,23,29,FALSE
"1409","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE","60-79","pneumococcal_disease",22,18,20,21,24,29,FALSE
"1417","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE","60-79","pneumococcal_disease",14,10,11,13,15,21,FALSE
"1425","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE","60-79","pneumococcal_disease",23,19,20,22,24,31,FALSE
"1433","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE","60-79","pneumococcal_disease",24,20,21,23,25,32,FALSE
"1441","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE","80+","pneumococcal_disease",8,4,6,8,10,15,FALSE
"1449","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE","80+","pneumococcal_disease",12,8,10,11,13,19,FALSE
"1457","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE","80+","pneumococcal_disease",23,20,21,23,25,29,FALSE
"1465","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE","80+","pneumococcal_disease",15,13,14,15,16,20,FALSE
"1473","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE","80+","pneumococcal_disease",10,9,9,10,11,14,FALSE
"1481","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE","00+","pneumococcal_disease",39,28,33,37,43,56,FALSE
"1489","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE","00+","pneumococcal_disease",54,45,49,53,58,73,FALSE
"1497","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE","00+","pneumococcal_disease",53,45,48,51,56,69,FALSE
"1505","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE","00+","pneumococcal_disease",53,46,49,52,55,65,FALSE
"1513","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE","00+","pneumococcal_disease",53,47,50,52,55,63,FALSE
"1521","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE-BB","00+","pneumococcal_disease",3,2,2,3,4,8,FALSE
"1529","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE-BB","00+","pneumococcal_disease",4,3,3,3,4,7,FALSE
"1537","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE-BB","00+","pneumococcal_disease",1,0,0,0,1,4,FALSE
"1545","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE-BB","00+","pneumococcal_disease",2,1,1,1,2,5,FALSE
"1553","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE-BB","00+","pneumococcal_disease",6,5,5,5,6,9,FALSE
"1561","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE-BE","00+","pneumococcal_disease",3,3,3,3,4,5,FALSE
"1569","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE-BE","00+","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1577","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE-BE","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1585","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE-BE","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1593","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE-BE","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1601","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE-BW","00+","pneumococcal_disease",3,3,3,3,3,5,FALSE
"1609","KIT-simple_nowcast","inc case","2022-08-28","2022-08-21","DE-BW","00+","pneumococcal_disease",5,5,5,5,5,6,FALSE
"1617","KIT-simple_nowcast","inc case","2022-08-28","2022-08-14","DE-BW","00+","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1625","KIT-simple_nowcast","inc case","2022-08-28","2022-08-07","DE-BW","00+","pneumococcal_disease",6,6,6,6,6,6,FALSE
"1633","KIT-simple_nowcast","inc case","2022-08-28","2022-07-31","DE-BW","00+","pneumococcal_disease",8,8,8,8,8,8,FALSE
"1641","KIT-simple_nowcast","inc case","2022-08-28","2022-08-28","DE-BY","00+","pneumococcal_disease",6,4,4,5,7,12,FALSE
