"","model","target_type","forecast_date","target_end_date","location","age_group","pathogen","mean","q0.025","q0.25","q0.5","q0.75","q0.975","retrospective"
"393","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE-BW","00+","seasonal_influenza",20,15,18,20,22,26,FALSE
"401","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE-BY","00+","seasonal_influenza",585,571,580,585,590,600,FALSE
"409","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE-BY","00+","seasonal_influenza",409,403,406,408,411,417,FALSE
"417","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE-BY","00+","seasonal_influenza",238,237,237,238,239,242,FALSE
"425","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE-BY","00+","seasonal_influenza",70,70,70,70,70,70,FALSE
"433","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE-BY","00+","seasonal_influenza",62,62,62,62,62,62,FALSE
"441","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE-HB","00+","seasonal_influenza",2,2,2,2,2,2,FALSE
"449","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE-HB","00+","seasonal_influenza",6,6,6,6,6,6,FALSE
"457","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE-HB","00+","seasonal_influenza",1,1,1,1,1,1,FALSE
"465","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE-HB","00+","seasonal_influenza",2,2,2,2,2,2,FALSE
"473","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE-HB","00+","seasonal_influenza",2,2,2,2,2,2,FALSE
"481","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE-HE","00+","seasonal_influenza",111,105,109,111,113,117,FALSE
"489","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE-HE","00+","seasonal_influenza",57,55,55,56,58,63,FALSE
"497","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE-HE","00+","seasonal_influenza",41,40,40,40,41,45,FALSE
"505","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE-HE","00+","seasonal_influenza",29,29,29,29,29,32,FALSE
"513","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE-HE","00+","seasonal_influenza",14,14,14,14,14,14,FALSE
"521","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE-HH","00+","seasonal_influenza",34,27,30,33,37,50,FALSE
"529","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE-HH","00+","seasonal_influenza",25,24,24,24,25,28,FALSE
"537","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE-HH","00+","seasonal_influenza",15,15,15,15,15,17,FALSE
"545","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE-HH","00+","seasonal_influenza",10,10,10,10,10,11,FALSE
"553","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE-HH","00+","seasonal_influenza",7,7,7,7,7,7,FALSE
"561","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE-MV","00+","seasonal_influenza",12,12,12,12,12,16,FALSE
"569","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE-MV","00+","seasonal_influenza",10,10,10,10,10,10,FALSE
"577","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE-MV","00+","seasonal_influenza",9,9,9,9,9,9,FALSE
"585","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE-MV","00+","seasonal_influenza",6,6,6,6,6,6,FALSE
"593","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE-MV","00+","seasonal_influenza",5,5,5,5,5,5,FALSE
"601","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE-NI","00+","seasonal_influenza",53,47,50,52,54,60,FALSE
"609","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE-NI","00+","seasonal_influenza",28,27,27,28,29,32,FALSE
"617","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE-NI","00+","seasonal_influenza",12,12,12,12,13,14,FALSE
"625","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE-NI","00+","seasonal_influenza",18,18,18,18,18,20,FALSE
"633","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE-NI","00+","seasonal_influenza",19,19,19,19,19,20,FALSE
"641","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE-NW","00+","seasonal_influenza",100,95,98,100,101,106,FALSE
"649","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE-NW","00+","seasonal_influenza",55,53,54,55,56,59,FALSE
"657","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE-NW","00+","seasonal_influenza",63,62,62,63,64,67,FALSE
"665","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE-NW","00+","seasonal_influenza",33,32,32,32,33,35,FALSE
"673","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE-NW","00+","seasonal_influenza",33,33,33,33,34,35,FALSE
"681","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE-RP","00+","seasonal_influenza",177,171,173,176,180,193,FALSE
"689","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE-RP","00+","seasonal_influenza",76,76,76,76,76,76,FALSE
"697","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE-RP","00+","seasonal_influenza",67,67,67,67,67,67,FALSE
"705","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE-RP","00+","seasonal_influenza",24,24,24,24,24,24,FALSE
"713","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE-RP","00+","seasonal_influenza",19,19,19,19,19,19,FALSE
"721","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE-SH","00+","seasonal_influenza",30,28,28,29,30,38,FALSE
"729","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE-SH","00+","seasonal_influenza",21,21,21,21,21,21,FALSE
"737","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE-SH","00+","seasonal_influenza",8,8,8,8,8,8,FALSE
"745","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE-SH","00+","seasonal_influenza",9,9,9,9,9,9,FALSE
"753","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE-SH","00+","seasonal_influenza",1,1,1,1,1,1,FALSE
"761","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE-SL","00+","seasonal_influenza",12,7,9,12,14,21,FALSE
"769","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE-SL","00+","seasonal_influenza",10,5,7,9,12,19,FALSE
"777","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE-SL","00+","seasonal_influenza",13,9,11,12,14,19,FALSE
"785","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE-SL","00+","seasonal_influenza",6,4,5,6,7,11,FALSE
"793","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE-SL","00+","seasonal_influenza",5,3,4,5,7,11,FALSE
"801","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE-SN","00+","seasonal_influenza",84,73,79,83,87,97,FALSE
"809","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE-SN","00+","seasonal_influenza",62,60,60,61,62,69,FALSE
"817","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE-SN","00+","seasonal_influenza",34,33,33,33,34,39,FALSE
"825","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE-SN","00+","seasonal_influenza",27,26,26,26,27,30,FALSE
"833","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE-SN","00+","seasonal_influenza",22,22,22,22,23,25,FALSE
"841","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE-ST","00+","seasonal_influenza",59,47,48,53,63,102,FALSE
"849","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE-ST","00+","seasonal_influenza",37,37,37,37,37,37,FALSE
"857","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE-ST","00+","seasonal_influenza",27,27,27,27,27,27,FALSE
"865","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE-ST","00+","seasonal_influenza",17,17,17,17,17,17,FALSE
"873","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE-ST","00+","seasonal_influenza",21,21,21,21,21,21,FALSE
"881","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE-TH","00+","seasonal_influenza",88,84,84,85,89,104,FALSE
"889","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE-TH","00+","seasonal_influenza",54,54,54,54,54,54,FALSE
"897","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE-TH","00+","seasonal_influenza",49,49,49,49,49,49,FALSE
"905","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE-TH","00+","seasonal_influenza",14,14,14,14,14,14,FALSE
"913","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE-TH","00+","seasonal_influenza",4,4,4,4,4,4,FALSE
"921","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE","00-04","rsv_infection",26,22,25,26,28,31,FALSE
"929","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE","00-04","rsv_infection",8,8,8,8,8,8,FALSE
"937","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE","00-04","rsv_infection",9,9,9,9,9,9,FALSE
"945","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE","00-04","rsv_infection",8,8,8,8,8,8,FALSE
"953","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE","00-04","rsv_infection",3,3,3,3,3,3,FALSE
"961","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE","05-14","rsv_infection",1,1,1,1,1,1,FALSE
"969","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"977","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"985","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE","05-14","rsv_infection",1,1,1,1,1,1,FALSE
"993","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE","05-14","rsv_infection",1,1,1,1,1,1,FALSE
"1001","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE","15-34","rsv_infection",6,5,5,5,5,11,FALSE
"1009","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE","15-34","rsv_infection",2,2,2,2,2,2,FALSE
"1017","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1025","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1033","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE","15-34","rsv_infection",0,0,0,0,0,0,FALSE
"1041","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1049","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1057","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE","35-59","rsv_infection",2,2,2,2,2,2,FALSE
"1065","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1073","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1081","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE","60-79","rsv_infection",2,2,2,2,2,2,FALSE
"1089","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1097","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1105","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1113","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1121","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1129","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE","80+","rsv_infection",1,1,1,1,1,1,FALSE
"1137","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1145","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1153","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1161","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE","00+","rsv_infection",34,29,31,33,36,45,FALSE
"1169","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE","00+","rsv_infection",11,11,11,11,11,11,FALSE
"1177","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE","00+","rsv_infection",12,12,12,12,12,12,FALSE
"1185","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE","00+","rsv_infection",11,11,11,11,11,11,FALSE
"1193","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE","00+","rsv_infection",5,5,5,5,5,5,FALSE
"1201","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE-SN","00+","rsv_infection",34,29,31,33,36,45,FALSE
"1209","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE-SN","00+","rsv_infection",11,11,11,11,11,11,FALSE
"1217","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE-SN","00+","rsv_infection",12,12,12,12,12,12,FALSE
"1225","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE-SN","00+","rsv_infection",11,11,11,11,11,11,FALSE
"1233","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE-SN","00+","rsv_infection",5,5,5,5,5,5,FALSE
"1241","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE","00-04","pneumococcal_disease",1,1,1,1,1,4,FALSE
"1249","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE","00-04","pneumococcal_disease",4,4,4,4,4,6,FALSE
"1257","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE","00-04","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1265","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE","00-04","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1273","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE","00-04","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1281","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE","05-14","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1289","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1297","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE","05-14","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1305","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1313","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1321","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE","15-34","pneumococcal_disease",5,4,4,5,6,8,FALSE
"1329","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE","15-34","pneumococcal_disease",1,1,1,1,1,3,FALSE
"1337","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE","15-34","pneumococcal_disease",0,0,0,0,0,1,FALSE
"1345","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE","15-34","pneumococcal_disease",1,1,1,1,1,2,FALSE
"1353","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE","15-34","pneumococcal_disease",2,2,2,2,2,3,FALSE
"1361","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE","35-59","pneumococcal_disease",16,14,14,15,16,22,FALSE
"1369","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE","35-59","pneumococcal_disease",22,22,22,22,22,25,FALSE
"1377","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE","35-59","pneumococcal_disease",11,11,11,11,11,11,FALSE
"1385","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE","35-59","pneumococcal_disease",10,10,10,10,10,10,FALSE
"1393","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE","35-59","pneumococcal_disease",18,18,18,18,18,18,FALSE
"1401","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE","60-79","pneumococcal_disease",59,53,56,58,61,66,FALSE
"1409","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE","60-79","pneumococcal_disease",35,34,34,35,36,39,FALSE
"1417","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE","60-79","pneumococcal_disease",32,31,31,31,32,35,FALSE
"1425","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE","60-79","pneumococcal_disease",25,25,25,25,26,27,FALSE
"1433","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE","60-79","pneumococcal_disease",14,14,14,14,14,16,FALSE
"1441","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE","80+","pneumococcal_disease",30,25,27,29,32,40,FALSE
"1449","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE","80+","pneumococcal_disease",25,24,24,24,26,31,FALSE
"1457","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE","80+","pneumococcal_disease",23,22,22,22,23,26,FALSE
"1465","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE","80+","pneumococcal_disease",10,10,10,10,11,13,FALSE
"1473","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE","80+","pneumococcal_disease",11,11,11,11,11,13,FALSE
"1481","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE","00+","pneumococcal_disease",111,99,104,109,116,134,FALSE
"1489","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE","00+","pneumococcal_disease",88,85,85,87,89,98,FALSE
"1497","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE","00+","pneumococcal_disease",69,68,68,69,70,74,FALSE
"1505","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE","00+","pneumococcal_disease",50,49,49,49,50,53,FALSE
"1513","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE","00+","pneumococcal_disease",48,48,48,48,49,51,FALSE
"1521","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE-BB","00+","pneumococcal_disease",2,2,2,2,2,4,FALSE
"1529","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE-BB","00+","pneumococcal_disease",2,2,2,2,2,3,FALSE
"1537","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE-BB","00+","pneumococcal_disease",3,3,3,3,3,3,FALSE
"1545","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE-BB","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1553","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE-BB","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1561","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE-BE","00+","pneumococcal_disease",5,5,5,5,5,7,FALSE
"1569","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE-BE","00+","pneumococcal_disease",6,6,6,6,6,6,FALSE
"1577","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE-BE","00+","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1585","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE-BE","00+","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1593","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE-BE","00+","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1601","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE-BW","00+","pneumococcal_disease",24,22,23,24,25,28,FALSE
"1609","KIT-simple_nowcast","inc case","2022-10-16","2022-10-09","DE-BW","00+","pneumococcal_disease",12,12,12,12,12,12,FALSE
"1617","KIT-simple_nowcast","inc case","2022-10-16","2022-10-02","DE-BW","00+","pneumococcal_disease",8,8,8,8,8,8,FALSE
"1625","KIT-simple_nowcast","inc case","2022-10-16","2022-09-25","DE-BW","00+","pneumococcal_disease",6,6,6,6,6,6,FALSE
"1633","KIT-simple_nowcast","inc case","2022-10-16","2022-09-18","DE-BW","00+","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1641","KIT-simple_nowcast","inc case","2022-10-16","2022-10-16","DE-BY","00+","pneumococcal_disease",14,12,13,14,15,18,FALSE
