"","model","target_type","forecast_date","target_end_date","location","age_group","pathogen","mean","q0.025","q0.25","q0.5","q0.75","q0.975","retrospective"
"777","KIT-simple_nowcast","inc case","2022-07-03","2022-06-19","DE-SL","00+","seasonal_influenza",10,10,10,10,10,12,FALSE
"785","KIT-simple_nowcast","inc case","2022-07-03","2022-06-12","DE-SL","00+","seasonal_influenza",1,1,1,1,1,1,FALSE
"793","KIT-simple_nowcast","inc case","2022-07-03","2022-06-05","DE-SL","00+","seasonal_influenza",2,2,2,2,2,2,FALSE
"801","KIT-simple_nowcast","inc case","2022-07-03","2022-07-03","DE-SN","00+","seasonal_influenza",52,30,38,47,60,98,FALSE
"809","KIT-simple_nowcast","inc case","2022-07-03","2022-06-26","DE-SN","00+","seasonal_influenza",85,64,66,73,91,172,FALSE
"817","KIT-simple_nowcast","inc case","2022-07-03","2022-06-19","DE-SN","00+","seasonal_influenza",115,95,96,103,121,202,FALSE
"825","KIT-simple_nowcast","inc case","2022-07-03","2022-06-12","DE-SN","00+","seasonal_influenza",137,118,119,125,141,223,FALSE
"833","KIT-simple_nowcast","inc case","2022-07-03","2022-06-05","DE-SN","00+","seasonal_influenza",176,159,159,164,179,262,FALSE
"841","KIT-simple_nowcast","inc case","2022-07-03","2022-07-03","DE-ST","00+","seasonal_influenza",30,22,26,29,33,42,FALSE
"849","KIT-simple_nowcast","inc case","2022-07-03","2022-06-26","DE-ST","00+","seasonal_influenza",34,27,27,29,35,71,FALSE
"857","KIT-simple_nowcast","inc case","2022-07-03","2022-06-19","DE-ST","00+","seasonal_influenza",57,49,49,49,52,125,FALSE
"865","KIT-simple_nowcast","inc case","2022-07-03","2022-06-12","DE-ST","00+","seasonal_influenza",52,45,45,45,47,114,FALSE
"873","KIT-simple_nowcast","inc case","2022-07-03","2022-06-05","DE-ST","00+","seasonal_influenza",59,53,53,53,55,116,FALSE
"881","KIT-simple_nowcast","inc case","2022-07-03","2022-07-03","DE-TH","00+","seasonal_influenza",27,24,25,26,29,37,FALSE
"889","KIT-simple_nowcast","inc case","2022-07-03","2022-06-26","DE-TH","00+","seasonal_influenza",28,28,28,28,28,32,FALSE
"897","KIT-simple_nowcast","inc case","2022-07-03","2022-06-19","DE-TH","00+","seasonal_influenza",21,21,21,21,21,23,FALSE
"905","KIT-simple_nowcast","inc case","2022-07-03","2022-06-12","DE-TH","00+","seasonal_influenza",34,34,34,34,34,36,FALSE
"913","KIT-simple_nowcast","inc case","2022-07-03","2022-06-05","DE-TH","00+","seasonal_influenza",16,16,16,16,16,17,FALSE
"921","KIT-simple_nowcast","inc case","2022-07-03","2022-07-03","DE","00-04","rsv_infection",2,1,1,1,2,5,FALSE
"929","KIT-simple_nowcast","inc case","2022-07-03","2022-06-26","DE","00-04","rsv_infection",1,1,1,1,1,1,FALSE
"937","KIT-simple_nowcast","inc case","2022-07-03","2022-06-19","DE","00-04","rsv_infection",3,3,3,3,3,3,FALSE
"945","KIT-simple_nowcast","inc case","2022-07-03","2022-06-12","DE","00-04","rsv_infection",0,0,0,0,0,0,FALSE
"953","KIT-simple_nowcast","inc case","2022-07-03","2022-06-05","DE","00-04","rsv_infection",0,0,0,0,0,0,FALSE
"961","KIT-simple_nowcast","inc case","2022-07-03","2022-07-03","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"969","KIT-simple_nowcast","inc case","2022-07-03","2022-06-26","DE","05-14","rsv_infection",1,1,1,1,1,1,FALSE
"977","KIT-simple_nowcast","inc case","2022-07-03","2022-06-19","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"985","KIT-simple_nowcast","inc case","2022-07-03","2022-06-12","DE","05-14","rsv_infection",2,2,2,2,2,2,FALSE
"993","KIT-simple_nowcast","inc case","2022-07-03","2022-06-05","DE","05-14","rsv_infection",0,0,0,0,0,0,FALSE
"1001","KIT-simple_nowcast","inc case","2022-07-03","2022-07-03","DE","15-34","rsv_infection",2,2,2,2,2,6,FALSE
"1009","KIT-simple_nowcast","inc case","2022-07-03","2022-06-26","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1017","KIT-simple_nowcast","inc case","2022-07-03","2022-06-19","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1025","KIT-simple_nowcast","inc case","2022-07-03","2022-06-12","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1033","KIT-simple_nowcast","inc case","2022-07-03","2022-06-05","DE","15-34","rsv_infection",1,1,1,1,1,1,FALSE
"1041","KIT-simple_nowcast","inc case","2022-07-03","2022-07-03","DE","35-59","rsv_infection",4,3,3,3,4,12,FALSE
"1049","KIT-simple_nowcast","inc case","2022-07-03","2022-06-26","DE","35-59","rsv_infection",1,1,1,1,1,1,FALSE
"1057","KIT-simple_nowcast","inc case","2022-07-03","2022-06-19","DE","35-59","rsv_infection",2,2,2,2,2,2,FALSE
"1065","KIT-simple_nowcast","inc case","2022-07-03","2022-06-12","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1073","KIT-simple_nowcast","inc case","2022-07-03","2022-06-05","DE","35-59","rsv_infection",0,0,0,0,0,0,FALSE
"1081","KIT-simple_nowcast","inc case","2022-07-03","2022-07-03","DE","60-79","rsv_infection",2,1,1,1,2,3,FALSE
"1089","KIT-simple_nowcast","inc case","2022-07-03","2022-06-26","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1097","KIT-simple_nowcast","inc case","2022-07-03","2022-06-19","DE","60-79","rsv_infection",1,1,1,1,1,1,FALSE
"1105","KIT-simple_nowcast","inc case","2022-07-03","2022-06-12","DE","60-79","rsv_infection",2,2,2,2,2,2,FALSE
"1113","KIT-simple_nowcast","inc case","2022-07-03","2022-06-05","DE","60-79","rsv_infection",0,0,0,0,0,0,FALSE
"1121","KIT-simple_nowcast","inc case","2022-07-03","2022-07-03","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1129","KIT-simple_nowcast","inc case","2022-07-03","2022-06-26","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1137","KIT-simple_nowcast","inc case","2022-07-03","2022-06-19","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1145","KIT-simple_nowcast","inc case","2022-07-03","2022-06-12","DE","80+","rsv_infection",1,1,1,1,1,1,FALSE
"1153","KIT-simple_nowcast","inc case","2022-07-03","2022-06-05","DE","80+","rsv_infection",0,0,0,0,0,0,FALSE
"1161","KIT-simple_nowcast","inc case","2022-07-03","2022-07-03","DE","00+","rsv_infection",11,7,7,9,12,25,FALSE
"1169","KIT-simple_nowcast","inc case","2022-07-03","2022-06-26","DE","00+","rsv_infection",5,5,5,5,5,5,FALSE
"1177","KIT-simple_nowcast","inc case","2022-07-03","2022-06-19","DE","00+","rsv_infection",7,7,7,7,7,7,FALSE
"1185","KIT-simple_nowcast","inc case","2022-07-03","2022-06-12","DE","00+","rsv_infection",6,6,6,6,6,6,FALSE
"1193","KIT-simple_nowcast","inc case","2022-07-03","2022-06-05","DE","00+","rsv_infection",1,1,1,1,1,1,FALSE
"1201","KIT-simple_nowcast","inc case","2022-07-03","2022-07-03","DE-SN","00+","rsv_infection",11,7,7,9,12,25,FALSE
"1209","KIT-simple_nowcast","inc case","2022-07-03","2022-06-26","DE-SN","00+","rsv_infection",5,5,5,5,5,5,FALSE
"1217","KIT-simple_nowcast","inc case","2022-07-03","2022-06-19","DE-SN","00+","rsv_infection",7,7,7,7,7,7,FALSE
"1225","KIT-simple_nowcast","inc case","2022-07-03","2022-06-12","DE-SN","00+","rsv_infection",6,6,6,6,6,6,FALSE
"1233","KIT-simple_nowcast","inc case","2022-07-03","2022-06-05","DE-SN","00+","rsv_infection",1,1,1,1,1,1,FALSE
"1241","KIT-simple_nowcast","inc case","2022-07-03","2022-07-03","DE","00-04","pneumococcal_disease",5,4,4,4,4,12,FALSE
"1249","KIT-simple_nowcast","inc case","2022-07-03","2022-06-26","DE","00-04","pneumococcal_disease",2,2,2,2,2,3,FALSE
"1257","KIT-simple_nowcast","inc case","2022-07-03","2022-06-19","DE","00-04","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1265","KIT-simple_nowcast","inc case","2022-07-03","2022-06-12","DE","00-04","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1273","KIT-simple_nowcast","inc case","2022-07-03","2022-06-05","DE","00-04","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1281","KIT-simple_nowcast","inc case","2022-07-03","2022-07-03","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1289","KIT-simple_nowcast","inc case","2022-07-03","2022-06-26","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1297","KIT-simple_nowcast","inc case","2022-07-03","2022-06-19","DE","05-14","pneumococcal_disease",0,0,0,0,0,0,FALSE
"1305","KIT-simple_nowcast","inc case","2022-07-03","2022-06-12","DE","05-14","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1313","KIT-simple_nowcast","inc case","2022-07-03","2022-06-05","DE","05-14","pneumococcal_disease",2,2,2,2,2,2,FALSE
"1321","KIT-simple_nowcast","inc case","2022-07-03","2022-07-03","DE","15-34","pneumococcal_disease",6,5,5,5,5,13,FALSE
"1329","KIT-simple_nowcast","inc case","2022-07-03","2022-06-26","DE","15-34","pneumococcal_disease",4,4,4,4,4,5,FALSE
"1337","KIT-simple_nowcast","inc case","2022-07-03","2022-06-19","DE","15-34","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1345","KIT-simple_nowcast","inc case","2022-07-03","2022-06-12","DE","15-34","pneumococcal_disease",5,5,5,5,5,5,FALSE
"1353","KIT-simple_nowcast","inc case","2022-07-03","2022-06-05","DE","15-34","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1361","KIT-simple_nowcast","inc case","2022-07-03","2022-07-03","DE","35-59","pneumococcal_disease",22,18,18,20,24,42,FALSE
"1369","KIT-simple_nowcast","inc case","2022-07-03","2022-06-26","DE","35-59","pneumococcal_disease",17,15,15,16,18,29,FALSE
"1377","KIT-simple_nowcast","inc case","2022-07-03","2022-06-19","DE","35-59","pneumococcal_disease",11,9,9,10,12,20,FALSE
"1385","KIT-simple_nowcast","inc case","2022-07-03","2022-06-12","DE","35-59","pneumococcal_disease",11,9,9,10,12,19,FALSE
"1393","KIT-simple_nowcast","inc case","2022-07-03","2022-06-05","DE","35-59","pneumococcal_disease",14,12,12,13,15,21,FALSE
"1401","KIT-simple_nowcast","inc case","2022-07-03","2022-07-03","DE","60-79","pneumococcal_disease",30,20,21,24,34,76,FALSE
"1409","KIT-simple_nowcast","inc case","2022-07-03","2022-06-26","DE","60-79","pneumococcal_disease",32,23,23,26,34,74,FALSE
"1417","KIT-simple_nowcast","inc case","2022-07-03","2022-06-19","DE","60-79","pneumococcal_disease",44,35,35,38,47,85,FALSE
"1425","KIT-simple_nowcast","inc case","2022-07-03","2022-06-12","DE","60-79","pneumococcal_disease",33,24,24,28,36,73,FALSE
"1433","KIT-simple_nowcast","inc case","2022-07-03","2022-06-05","DE","60-79","pneumococcal_disease",41,32,33,36,44,79,FALSE
"1441","KIT-simple_nowcast","inc case","2022-07-03","2022-07-03","DE","80+","pneumococcal_disease",13,8,8,10,14,35,FALSE
"1449","KIT-simple_nowcast","inc case","2022-07-03","2022-06-26","DE","80+","pneumococcal_disease",20,16,16,17,21,41,FALSE
"1457","KIT-simple_nowcast","inc case","2022-07-03","2022-06-19","DE","80+","pneumococcal_disease",16,12,12,13,17,34,FALSE
"1465","KIT-simple_nowcast","inc case","2022-07-03","2022-06-12","DE","80+","pneumococcal_disease",23,19,19,21,24,39,FALSE
"1473","KIT-simple_nowcast","inc case","2022-07-03","2022-06-05","DE","80+","pneumococcal_disease",14,11,11,12,16,28,FALSE
"1481","KIT-simple_nowcast","inc case","2022-07-03","2022-07-03","DE","00+","pneumococcal_disease",76,55,57,64,82,160,FALSE
"1489","KIT-simple_nowcast","inc case","2022-07-03","2022-06-26","DE","00+","pneumococcal_disease",75,60,61,66,79,140,FALSE
"1497","KIT-simple_nowcast","inc case","2022-07-03","2022-06-19","DE","00+","pneumococcal_disease",74,60,61,66,79,133,FALSE
"1505","KIT-simple_nowcast","inc case","2022-07-03","2022-06-12","DE","00+","pneumococcal_disease",75,61,63,68,80,128,FALSE
"1513","KIT-simple_nowcast","inc case","2022-07-03","2022-06-05","DE","00+","pneumococcal_disease",79,65,67,73,84,124,FALSE
"1521","KIT-simple_nowcast","inc case","2022-07-03","2022-07-03","DE-BB","00+","pneumococcal_disease",4,1,1,2,5,15,FALSE
"1529","KIT-simple_nowcast","inc case","2022-07-03","2022-06-26","DE-BB","00+","pneumococcal_disease",5,2,2,3,6,17,FALSE
"1537","KIT-simple_nowcast","inc case","2022-07-03","2022-06-19","DE-BB","00+","pneumococcal_disease",5,2,2,4,6,18,FALSE
"1545","KIT-simple_nowcast","inc case","2022-07-03","2022-06-12","DE-BB","00+","pneumococcal_disease",5,2,2,4,6,16,FALSE
"1553","KIT-simple_nowcast","inc case","2022-07-03","2022-06-05","DE-BB","00+","pneumococcal_disease",8,5,5,7,9,17,FALSE
"1561","KIT-simple_nowcast","inc case","2022-07-03","2022-07-03","DE-BE","00+","pneumococcal_disease",3,3,3,3,4,6,FALSE
"1569","KIT-simple_nowcast","inc case","2022-07-03","2022-06-26","DE-BE","00+","pneumococcal_disease",3,3,3,3,3,4,FALSE
"1577","KIT-simple_nowcast","inc case","2022-07-03","2022-06-19","DE-BE","00+","pneumococcal_disease",14,14,14,14,14,14,FALSE
"1585","KIT-simple_nowcast","inc case","2022-07-03","2022-06-12","DE-BE","00+","pneumococcal_disease",4,4,4,4,4,4,FALSE
"1593","KIT-simple_nowcast","inc case","2022-07-03","2022-06-05","DE-BE","00+","pneumococcal_disease",1,1,1,1,1,1,FALSE
"1601","KIT-simple_nowcast","inc case","2022-07-03","2022-07-03","DE-BW","00+","pneumococcal_disease",7,5,5,6,8,18,FALSE
"1609","KIT-simple_nowcast","inc case","2022-07-03","2022-06-26","DE-BW","00+","pneumococcal_disease",6,4,4,4,5,16,FALSE
"1617","KIT-simple_nowcast","inc case","2022-07-03","2022-06-19","DE-BW","00+","pneumococcal_disease",7,5,5,5,6,20,FALSE
"1625","KIT-simple_nowcast","inc case","2022-07-03","2022-06-12","DE-BW","00+","pneumococcal_disease",12,10,10,10,11,29,FALSE
"1633","KIT-simple_nowcast","inc case","2022-07-03","2022-06-05","DE-BW","00+","pneumococcal_disease",13,11,11,11,12,29,FALSE
"1641","KIT-simple_nowcast","inc case","2022-07-03","2022-07-03","DE-BY","00+","pneumococcal_disease",7,6,6,6,8,14,FALSE
