"","model","target_type","forecast_date","target_end_date","location","age_group","pathogen","mean","q0.025","q0.25","q0.5","q0.75","q0.975","retrospective"
"1","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE","00-04","seasonal_influenza",103,94,99,103,107,117,FALSE
"9","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE","00-04","seasonal_influenza",58,55,56,57,59,63,FALSE
"17","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE","00-04","seasonal_influenza",38,37,37,38,39,42,FALSE
"25","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE","00-04","seasonal_influenza",14,13,13,13,14,16,FALSE
"33","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE","00-04","seasonal_influenza",18,18,18,18,19,20,FALSE
"41","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE","05-14","seasonal_influenza",201,183,193,200,208,230,FALSE
"49","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE","05-14","seasonal_influenza",128,124,125,126,130,143,FALSE
"57","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE","05-14","seasonal_influenza",82,80,81,82,83,88,FALSE
"65","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE","05-14","seasonal_influenza",48,47,47,48,49,52,FALSE
"73","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE","05-14","seasonal_influenza",56,55,55,56,57,59,FALSE
"81","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE","15-34","seasonal_influenza",302,277,290,300,311,339,FALSE
"89","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE","15-34","seasonal_influenza",247,234,239,244,252,275,FALSE
"97","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE","15-34","seasonal_influenza",99,90,93,97,102,118,FALSE
"105","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE","15-34","seasonal_influenza",105,97,101,104,108,120,FALSE
"113","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE","15-34","seasonal_influenza",103,98,101,103,106,112,FALSE
"121","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE","35-59","seasonal_influenza",226,210,219,225,232,250,FALSE
"129","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE","35-59","seasonal_influenza",162,158,158,160,164,177,FALSE
"137","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE","35-59","seasonal_influenza",64,63,63,63,65,71,FALSE
"145","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE","35-59","seasonal_influenza",66,65,65,65,66,69,FALSE
"153","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE","35-59","seasonal_influenza",51,51,51,51,52,53,FALSE
"161","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE","60-79","seasonal_influenza",68,62,65,67,70,75,FALSE
"169","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE","60-79","seasonal_influenza",37,34,36,37,38,43,FALSE
"177","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE","60-79","seasonal_influenza",29,27,28,29,30,34,FALSE
"185","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE","60-79","seasonal_influenza",17,15,15,16,18,22,FALSE
"193","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE","60-79","seasonal_influenza",24,22,22,23,25,30,FALSE
"201","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE","80+","seasonal_influenza",20,18,19,20,21,23,FALSE
"209","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE","80+","seasonal_influenza",17,16,16,16,17,18,FALSE
"217","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE","80+","seasonal_influenza",8,8,8,8,8,9,FALSE
"225","KIT-simple_nowcast","inc case","2022-10-09","2022-09-18","DE","80+","seasonal_influenza",7,7,7,7,7,7,FALSE
"233","KIT-simple_nowcast","inc case","2022-10-09","2022-09-11","DE","80+","seasonal_influenza",4,4,4,4,4,4,FALSE
"241","KIT-simple_nowcast","inc case","2022-10-09","2022-10-09","DE","00+","seasonal_influenza",914,858,890,911,935,991,FALSE
"249","KIT-simple_nowcast","inc case","2022-10-09","2022-10-02","DE","00+","seasonal_influenza",646,624,633,642,655,691,FALSE
"257","KIT-simple_nowcast","inc case","2022-10-09","2022-09-25","DE","00+","seasonal_influenza",320,307,312,317,325,348,FALSE
